geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00098112,43.4,56.6
E00098114,32,68
E00098115,40.7,59.3
E00098116,45.3,54.7
E00098117,29.1,70.9
E00098118,43.6,56.4
E00098119,37.5,62.5
E00098120,40.7,59.3
E00098121,37.3,62.7
E00098122,24.2,75.8
E00098123,35.6,64.4
E00098124,39.2,60.8
E00098125,52.8,47.2
E00098126,38.6,61.4
E00098127,33,67
E00098128,36,64
E00098129,39,61
E00098130,30.9,69.1
E00098131,39.7,60.3
E00098132,38,62
E00098133,52.3,47.7
E00098134,50.8,49.2
E00098135,42.9,57.1
E00098137,32.6,67.4
E00098138,42.1,57.9
E00098219,54.3,45.7
E00098220,47.7,52.3
E00098221,48.1,51.9
E00098222,43.2,56.8
E00098223,54.9,45.1
E00098224,29.2,70.8
E00098225,25.1,74.9
E00098226,62.1,37.9
E00098227,53.9,46.1
E00098228,37.8,62.2
E00098229,39,61
E00098230,45.1,54.9
E00098231,47,53
E00098232,46,54
E00098233,50.4,49.6
E00098234,52,48
E00098235,46.2,53.8
E00098275,45.8,54.2
E00098276,37.1,62.9
E00098277,35.4,64.6
E00098278,48.8,51.3
E00098279,63.6,36.4
E00098280,39.8,60.2
E00098281,48.1,51.9
E00098282,54.3,45.7
E00098283,45.5,54.5
E00098284,52.2,47.8
E00098285,53.3,46.7
E00098286,50,50
E00098287,42.3,57.7
E00098288,52,48
E00098289,36.9,63.1
E00098290,44.7,55.3
E00098291,49.6,50.4
E00098292,46,54
E00098311,55.3,44.7
E00098316,52.7,47.3
E00098317,42,58
E00098318,47.5,52.5
E00098319,34,66
E00098321,33.5,66.5
E00098327,58.4,41.6
E00098328,21.7,78.3
E00098329,35.9,64.1
E00098330,45.3,54.7
E00098331,49,51
E00098332,23.5,76.5
E00098333,45.7,54.3
E00098334,55.3,44.7
E00098335,60.4,39.6
E00098336,33.4,66.6
E00098337,28.3,71.7
E00098338,30.7,69.3
E00098339,39.5,60.5
E00098340,33.3,66.7
E00098341,34,66
E00098342,58,42
E00098343,39.5,60.5
E00098344,47.1,52.9
E00098345,49.7,50.3
E00098346,58.7,41.3
E00098348,52.5,47.5
E00098371,59.8,40.2
E00098372,29.8,70.2
E00098373,27.5,72.5
E00098374,28.8,71.2
E00098375,32.3,67.7
E00098376,33.3,66.7
E00098377,38.6,61.4
E00098378,48.4,51.6
E00098379,39,61
E00098380,34.3,65.7
E00098381,38,62
E00098382,31.5,68.5
E00098383,35.9,64.1
E00098384,45.5,54.5
E00098385,20.2,79.8
E00098386,48.1,51.9
E00098387,27.1,72.9
E00098388,43,57
E00098389,52.9,47.1
E00098390,40.3,59.7
E00098391,18.9,81.1
E00098392,30.1,69.9
E00098393,40.4,59.6
E00098394,56,44
E00098395,46.9,53.1
E00098396,38.8,61.2
E00098397,46.6,53.4
E00098400,39.9,60.1
E00098401,34.2,65.8
E00098405,26.2,73.8
E00098406,41.7,58.3
E00098408,29.6,70.4
E00098410,30.4,69.6
E00098412,25.8,74.2
E00098413,45.6,54.4
E00098414,62.2,37.8
E00098415,48.1,51.9
E00098416,30.6,69.4
E00098418,49.6,50.4
E00098454,45.2,54.8
E00098455,41.4,58.6
E00098456,48.1,51.9
E00098457,36.4,63.6
E00098458,46.3,53.7
E00098459,45,55
E00098460,40.8,59.2
E00098461,36.1,63.9
E00098462,35.6,64.4
E00098463,38.7,61.3
E00098464,23.9,76.1
E00098465,38.6,61.4
E00098466,28.1,71.9
E00098467,30.7,69.3
E00098468,48.4,51.6
E00098469,38.7,61.3
E00098470,27.9,72.1
E00098471,28,72
E00098472,37.6,62.4
E00098473,38.4,61.6
E00098483,42.3,57.7
E00098484,49.5,50.5
E00098485,57.9,42.1
E00098486,60.5,39.5
E00098487,68.2,31.8
E00098488,59.9,40.1
E00098489,50.9,49.1
E00098490,66.8,33.2
E00098491,45.5,54.5
E00098492,47.8,52.2
E00098493,51.1,48.9
E00098494,46.4,53.6
E00098495,61.1,38.9
E00098496,65.2,34.8
