geography_code,sex-001,sex-002
E00098112,50.6,49.4
E00098114,45.1,54.9
E00098115,49.5,50.5
E00098116,53.9,46.1
E00098117,48,52
E00098118,54.3,45.7
E00098119,48.6,51.4
E00098120,53.4,46.6
E00098121,49.2,50.8
E00098122,52.5,47.5
E00098123,56.2,43.8
E00098124,49.1,50.9
E00098125,50.8,49.2
E00098126,48.4,51.6
E00098127,47.9,52.1
E00098128,43.2,56.8
E00098129,50.2,49.8
E00098130,48.5,51.5
E00098131,51.7,48.3
E00098132,53.1,46.9
E00098133,51.4,48.6
E00098134,51.9,48.1
E00098135,50.6,49.4
E00098137,51.8,48.2
E00098138,53.6,46.4
E00098219,50.7,49.3
E00098220,48.7,51.3
E00098221,51.8,48.2
E00098222,49.8,50.2
E00098223,51.7,48.3
E00098224,54.9,45.1
E00098225,59.4,40.6
E00098226,52.5,47.5
E00098227,48,52
E00098228,56,44
E00098229,50.2,49.8
E00098230,47.6,52.4
E00098231,53.5,46.5
E00098232,49.6,50.4
E00098233,48.3,51.7
E00098234,48.8,51.2
E00098235,52.3,47.7
E00098275,52.4,47.6
E00098276,52.2,47.8
E00098277,53.2,46.8
E00098278,48.9,51.1
E00098279,53.7,46.3
E00098280,53.1,46.9
E00098281,52.4,47.6
E00098282,50.9,49.1
E00098283,52.5,47.5
E00098284,53,47
E00098285,52.6,47.4
E00098286,50,50
E00098287,51,49
E00098288,46.2,53.8
E00098289,52.5,47.5
E00098290,46.6,53.4
E00098291,47.2,52.8
E00098292,52.5,47.5
E00098311,51.6,48.4
E00098316,49.9,50.1
E00098317,51.3,48.7
E00098318,51,49
E00098319,49.8,50.2
E00098321,44.1,55.9
E00098327,51.3,48.7
E00098328,49.1,50.9
E00098329,45.2,54.8
E00098330,52.2,47.8
E00098331,51.2,48.8
E00098332,57.1,42.9
E00098333,47.1,52.9
E00098334,52.2,47.8
E00098335,53.2,46.8
E00098336,48.8,51.2
E00098337,53.7,46.3
E00098338,47.8,52.2
E00098339,47.3,52.7
E00098340,50.3,49.7
E00098341,51.8,48.2
E00098342,52,48
E00098343,56.2,43.8
E00098344,50,50
E00098345,52,48
E00098346,52.7,47.3
E00098348,48.8,51.2
E00098371,50,50
E00098372,48.9,51.1
E00098373,49.1,50.9
E00098374,48.9,51.1
E00098375,50.7,49.3
E00098376,52.1,47.9
E00098377,50.2,49.8
E00098378,47.4,52.6
E00098379,49,51
E00098380,49.7,50.3
E00098381,51.3,48.8
E00098382,55.6,44.4
E00098383,50.8,49.2
E00098384,50.5,49.5
E00098385,47,53
E00098386,52.4,47.6
E00098387,49.5,50.5
E00098388,49.5,50.5
E00098389,51.9,48.1
E00098390,51.3,48.7
E00098391,43.3,56.7
E00098392,48.7,51.3
E00098393,55.4,44.6
E00098394,52,48
E00098395,45.4,54.6
E00098396,53.1,46.9
E00098397,53.1,46.9
E00098400,49.2,50.8
E00098401,50.3,49.7
E00098405,47.6,52.4
E00098406,49.2,50.8
E00098408,47.6,52.4
E00098410,47.9,52.1
E00098412,53.7,46.3
E00098413,49,51
E00098414,51.3,48.7
