areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00084445,95.8,2.8,0.7,0.7
E00084446,97.5,1.7,0,0.8
E00084447,96.8,2.7,0,0.5
E00084450,93.4,0,3.8,2.8
E00084451,96.9,2.4,0,0.8
E00084453,97.3,2,0,0.7
E00084454,95.2,3.4,0.7,0.7
E00084456,94.5,1.8,1.8,1.8
E00084457,97.5,1.7,0.8,0
E00084458,95.7,2.9,0.7,0.7
E00084674,84.5,7.3,4.5,3.6
E00084684,74.6,11.3,5.6,8.5
E00084686,73.6,9.5,2,14.9
E00084687,78.8,6.1,4.5,10.6
E00084688,88.1,3.8,3.1,5
E00084690,81.3,5.3,3.3,10
E00084861,87.8,5.2,0.9,6.1
E00084862,95.4,3.1,0,1.5
E00084863,87.2,4.1,2,6.8
E00084864,84.7,6.8,1.6,6.8
E00084865,87.1,3.6,2.2,7.2
E00084866,90.8,3.5,0,5.7
E00084867,89.7,6.9,0,3.4
E00084868,87.4,3.7,2.2,6.7
E00084869,90,4.3,2.9,2.9
E00084870,83.6,7.9,4.2,4.2
E00084871,88.6,2.4,1.2,7.8
E00084872,89.5,1.8,3.5,5.3
E00084873,93.5,2.2,1.4,2.9
E00084874,79.1,5,3.6,12.2
E00084875,69.5,4,4.6,21.9
E00084876,68.6,6.6,5.8,19
E00084877,91.8,3.4,0,4.8
E00084878,78.2,2.5,4.2,15.1
E00084879,79.3,7.1,0.7,12.9
E00084880,81.5,6.7,2.2,9.6
E00084881,91.9,2.2,0.7,5.1
E00084882,93.7,2.1,1.4,2.8
E00084883,89.2,1.7,2.5,6.7
E00084884,96,0.8,0.8,2.4
E00084885,88.1,4.4,2.2,5.2
E00084886,82.9,2.6,2.6,12
E00084887,88.4,4.1,0.8,6.6
E00084888,81.6,12,2.4,4
E00084889,92.8,0.7,2.9,3.6
E00084891,87.5,6.6,1.5,4.4
E00084892,92.1,0.8,0,7.1
E00084893,75.6,9.6,5.9,8.9
E00084894,77.8,6.7,0,15.6
E00084895,87,4.3,0.7,8
E00084896,92.8,3.2,0.8,3.2
E00084897,75.4,7.2,5.8,11.6
E00084898,84.6,5.7,1.6,8.1
E00084899,87.3,2.4,0.8,9.5
E00084900,88.3,2.5,2.5,6.7
E00084901,76.3,8.4,5.3,9.9
E00084902,83.5,6,3,7.5
E00084903,86.8,5,0,8.3
E00084904,81.7,7.6,3.1,7.6
