areacd,sex-001,sex-002
E00084445,51.5,48.5
E00084446,49.4,50.6
E00084447,51.2,48.8
E00084450,47.2,52.8
E00084451,55.9,44.1
E00084453,51.8,48.2
E00084454,51.1,48.9
E00084456,56.7,43.3
E00084457,52.8,47.2
E00084458,56.2,43.8
E00084674,49.4,50.6
E00084684,50.7,49.3
E00084686,49.4,50.6
E00084687,51.5,48.5
E00084688,57,43
E00084690,51.6,48.4
E00084861,50.5,49.5
E00084862,48.9,51.1
E00084863,50.4,49.6
E00084864,51.7,48.3
E00084865,52.7,47.3
E00084866,52,48
E00084867,51,49
E00084868,49.1,50.9
E00084869,52.2,47.8
E00084870,49.4,50.6
E00084871,46.9,53.1
E00084872,53.1,46.9
E00084873,51.9,48.1
E00084874,49.7,50.3
E00084875,46.9,53.1
E00084876,50.2,49.8
E00084877,51.2,48.8
E00084878,50.6,49.4
E00084879,50.7,49.3
E00084880,46.6,53.4
E00084881,53.4,46.6
E00084882,50,50
E00084883,51.3,48.7
E00084884,50.9,49.1
E00084885,49.8,50.2
E00084886,49.8,50.2
E00084887,46.7,53.3
E00084888,50.3,49.7
E00084889,56.3,43.8
E00084891,51.9,48.1
E00084892,46.8,53.2
E00084893,52.4,47.6
E00084894,49.3,50.7
E00084895,51,49
E00084896,49.1,50.9
E00084897,59.2,40.8
E00084898,44.4,55.6
E00084899,54.3,45.7
E00084900,52,48
E00084901,52.1,47.9
E00084902,52,48
E00084903,51.6,48.4
E00084904,50.9,49.1
E00087774,53.3,46.7
E00087775,48.4,51.6
E00087776,51.2,48.8
E00087777,49.5,50.5
E00087778,54.8,45.2
E00087779,49.3,50.7
E00087780,51.1,48.9
E00087781,53.5,46.5
E00087847,49.4,50.6
E00087864,53.9,46.1
E00087912,49.5,50.5
E00087949,51.7,48.3
E00087950,50,50
E00087951,47.5,52.5
E00087952,47.3,52.7
E00088117,52.8,47.2
E00088124,56.3,43.8
E00088125,50.3,49.7
E00088126,53.5,46.5
E00088127,47.9,52.1
E00088128,50,50
E00088129,55.9,44.1
E00088130,53.6,46.4
E00088131,48,52
E00088721,51.3,48.7
E00088722,51.2,48.8
E00088724,50.9,49.1
E00088941,55.2,44.8
E00088942,50.5,49.5
E00088943,53.4,46.6
E00088944,52.3,47.7
E00088945,50.7,49.3
E00088946,48.8,51.2
E00088947,47,53
E00088948,49,51
E00088949,46.5,53.5
E00089187,50.3,49.7
E00089188,52.2,47.8
E00089189,47.6,52.4
E00175414,49.5,50.5
E00175415,51.8,48.2
E00175417,51.1,48.9
E00175418,46.1,53.9
E00175419,50.7,49.3
E00175420,51.9,48.1
E00175421,50,50
E00175426,47.8,52.2
E00175427,51.3,48.7
E00175428,47.6,52.4
E00175429,48.3,51.7
E00175430,50.4,49.6
E00175431,53.3,46.7
E00175434,52.5,47.5
E00175439,52.1,47.9
E00175440,49.7,50.3
E00175441,45,55
E00175443,53.1,46.9
E00175444,51,49
E00175446,47.9,52.1
E00175448,49.2,50.8
E00175449,45.7,54.3
E00175451,49.8,50.2
E00175452,45.8,54.2
E00175454,51.1,48.9
E00175495,50.7,49.3
E00175509,51.6,48.4
E00175511,47.7,52.3
E00183424,52.5,47.5
E00183442,53,47
E00183443,51,49
E00183444,50.9,49.1
E00183445,52.6,47.4
E00183446,52.7,47.3
E00183453,47.2,52.8
E00183454,50.5,49.5
E00183460,48.5,51.5
E00183461,49.6,50.4
E00183473,49,51
E00183647,52.1,47.9
E00183652,51.5,48.5
E00183653,47.7,52.3
E00183654,49.6,50.4
E00183655,50.9,49.1
E00183656,49.2,50.8
E00183657,48.2,51.8
E00183658,47.6,52.4
E00183659,49.6,50.4
E00183660,51.4,48.6
E00183661,48,52
E00183662,51.7,48.3
E00183663,45,55
E00183664,55,45
E00183665,47.2,52.8
E00183666,48.6,51.4
E00183667,48.5,51.5
E00183668,51.8,48.2
E00183687,49.5,50.5
E00183688,50.2,49.8
E00183689,46.9,53.1
E00183703,46.8,53.2
E00183704,49.3,50.7
E00183705,46.9,53.1
E00183706,54.5,45.5
E00183707,48.9,51.1
