areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00084445,70.8,21.5,6.9,0.7,0
E00084446,53.8,26.9,17.6,1.7,0
E00084447,53.7,28.7,14.9,2.7,0
E00084450,51.4,33.3,12.4,2.9,0
E00084451,55.5,35.9,7.8,0.8,0
E00084453,62.4,26.2,10.7,0.7,0
E00084454,49.7,37.2,12.4,0.7,0
E00084456,26.9,29.6,43.5,0,0
E00084457,55.4,26.4,17.4,0.8,0
E00084458,37,39.9,22.5,0.7,0
E00084674,60.7,25.9,9.8,2.7,0.9
E00084684,15.9,44.8,30.3,7.6,1.4
E00084686,15.5,31.8,48,4.1,0.7
E00084687,22,39.4,31.1,6.8,0.8
E00084688,11.9,33.1,46.3,6.3,2.5
E00084690,34.4,39.1,24.5,2,0
E00084861,72.9,15.3,11,0.8,0
E00084862,86.4,13.6,0,0,0
E00084863,51.4,31.8,16.9,0,0
E00084864,39.8,26.2,29.8,4.2,0
E00084865,13.8,42,35.5,8.7,0
E00084866,34,38.3,24.8,2.8,0
E00084867,76.7,19.8,3.4,0,0
E00084868,38.8,30.6,28.4,2.2,0
E00084869,54.2,31,13.4,1.4,0
E00084870,26.1,26.1,41.2,6.7,0
E00084871,45.8,39.2,15.1,0,0
E00084872,8.6,30.2,52.6,6.9,1.7
E00084873,19.7,40.1,32.4,7,0.7
E00084874,12.9,41.7,36.7,8.6,0
E00084875,13.2,18.5,60.9,5.3,2
E00084876,11.6,34.7,47.1,5.8,0.8
E00084877,62.8,23.4,13.8,0,0
E00084878,21,28.6,45.4,4.2,0.8
E00084879,16.7,23.9,51.4,8,0
E00084880,32.4,39.7,24.3,2.9,0.7
E00084881,22.8,22.1,44.9,9.6,0.7
E00084882,59.4,23.8,14.7,2.1,0
E00084883,38.3,34.2,22.5,5,0
E00084884,76.8,16,7.2,0,0
E00084885,18.5,39.3,30.4,11.1,0.7
E00084886,23.5,29.4,42,5,0
E00084887,24.8,29.8,42.1,3.3,0
E00084888,18.1,42.5,32.3,4.7,2.4
E00084889,7.9,22.1,53.6,15,1.4
E00084891,50.7,25.4,21.7,2.2,0
E00084892,19,27.8,44.4,7.9,0.8
E00084893,20.4,49.6,26.3,2.9,0.7
E00084894,11,44.9,36.8,7.4,0
E00084895,16.5,36,43.2,4.3,0
E00084896,48.8,26.4,24.8,0,0
E00084897,29.7,24.6,37,8.7,0
E00084898,17.7,25.8,50,5.6,0.8
E00084899,18.7,42.3,33.3,5.7,0
E00084900,29.3,25.2,39.8,5.7,0
E00084901,52.3,25,16.7,6.1,0
E00084902,55.2,28.4,15.7,0.7,0
E00084903,28.1,42.1,27.3,2.5,0
E00084904,35.9,31.3,25,7.8,0
E00087774,58.1,28.7,13.2,0,0
E00087775,48.9,34,17,0,0
E00087776,65.7,28.5,4.4,1.5,0
E00087777,61.9,29.9,6.8,1.4,0
E00087778,34.4,28.9,32.8,3.9,0
E00087779,49.7,26.1,23.6,0.6,0
E00087780,66.9,22,10.2,0.8,0
E00087781,36.8,41.5,17,4.7,0
E00087847,52.8,31.7,12.7,2.8,0
E00087864,59.3,25.6,15.1,0,0
E00087912,62.2,30,7.8,0,0
E00087949,56.7,32.1,11.2,0,0
E00087950,53.7,30.1,15,1.2,0
E00087951,46.5,33.8,18.3,1.4,0
E00087952,43.4,25.7,26.5,3.7,0.7
E00088117,57.4,27.9,13.1,1.6,0
E00088124,37.7,35.2,26.4,0.6,0
E00088125,68.3,23,7.9,0.7,0
E00088126,57.9,27,14.6,0.6,0
E00088127,64.9,22.7,11.3,0,1
E00088128,52.2,28,18.7,1.1,0
E00088129,25.7,43.4,27.9,2.9,0
E00088130,45.8,34.9,16.9,1.8,0.6
E00088131,45.1,32.6,22.2,0,0
E00088721,51.3,31.7,15.1,2,0
E00088722,32.8,44.5,19.7,2.9,0
E00088724,53.7,36.7,8.8,0.7,0
E00088941,55.7,27.5,15,1.8,0
E00088942,62,27.9,7.8,1.6,0.8
