areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00084445,23,18.2,47.9,10.9
E00084446,30.5,10.9,46.1,12.5
E00084447,28,15.9,44.4,11.6
E00084450,32.6,14.1,41.5,11.9
E00084451,27.1,13.9,47.9,11.1
E00084453,26.7,8.7,50.3,14.3
E00084454,17.7,17.7,56.3,8.2
E00084456,27.8,22.2,40.3,9.7
E00084457,24.8,16.8,40.7,17.7
E00084458,28.9,18.8,39.1,13.3
E00084674,32,12,48.6,7.4
E00084684,47.7,14,30.2,8.1
E00084686,53.7,10.3,26.2,9.8
E00084687,43.4,11.1,33.3,12.1
E00084688,55.2,14.5,23.3,7
E00084690,39.3,10.7,41.9,8.1
E00084861,29,17.9,47.6,5.5
E00084862,28.2,13,51.9,6.9
E00084863,35.4,10.9,44.1,9.6
E00084864,40,13.5,37.1,9.4
E00084865,47.4,13.5,29.8,9.4
E00084866,38.4,13.2,38.4,10
E00084867,30.3,13.3,46.7,9.7
E00084868,41.7,8,40.7,9.5
E00084869,36,9.5,46.8,7.7
E00084870,47,11.2,29.3,12.6
E00084871,30.4,12.1,52.2,5.3
E00084872,52.1,11.1,26.5,10.3
E00084873,41.1,11.4,29.7,17.7
E00084874,51.1,13.3,26.7,8.9
E00084875,54.2,11.5,28.1,6.3
E00084876,53.5,12.9,24.5,9
E00084877,31.7,5.9,53.5,8.9
E00084878,55.6,9.2,26.1,9.2
E00084879,54,11.1,27,7.9
E00084880,40.1,16.5,33,10.4
E00084881,49,11.8,28.1,11.1
E00084882,30.8,15,47.1,7
E00084883,52.7,11.5,31.1,4.7
E00084884,27.6,13.1,53.8,5.5
E00084885,55,14.8,19.5,10.7
E00084886,50.7,10.7,28.7,10
E00084887,48.7,8.7,30.7,12
E00084888,50.9,15.4,21.1,12.6
E00084889,51.7,11.2,23.1,14
E00084891,35.6,8.9,45.5,9.9
E00084892,34.7,17,38.8,9.5
E00084893,55.3,10.6,24.1,10.1
E00084894,40.7,12.9,37.1,9.3
E00084895,50.5,6.6,32.4,10.4
E00084896,32.1,12.2,46.8,9
E00084897,48.9,9.8,32.1,9.2
E00084898,51.8,10.9,26.3,10.9
E00084899,52,17.1,23,7.9
E00084900,46.1,6,38.9,9
E00084901,43.1,10,41.2,5.7
E00084902,38.3,14.1,36.4,11.2
E00084903,40.9,9.4,36.8,12.9
E00084904,47.8,8.2,32.6,11.4
E00087774,18.4,17.2,47.9,16.6
E00087775,18.5,16.3,53.8,11.4
E00087776,10.3,24.4,57.7,7.7
E00087777,12.5,19.4,57.6,10.4
E00087778,25.2,27.8,30.4,16.5
E00087779,23.1,18.5,46.8,11.6
E00087780,15.1,17.3,55.4,12.2
E00087781,10.7,28.9,50.4,9.9
E00087847,21.3,29.8,25.3,23.6
E00087864,16.7,18.5,53.7,11.1
E00087912,8,38,45,9
E00087949,17.4,27,42.1,13.5
E00087950,15.9,32.5,37.9,13.7
E00087951,11.7,27.7,36.2,24.5
E00087952,19.2,26.3,34,20.5
E00088117,7.5,28,53.8,10.8
E00088124,15.5,31.1,47.6,5.8
E00088125,18,16.8,54.5,10.8
E00088126,14.4,20.5,53,12.1
E00088127,16.7,22.8,47.4,13.2
E00088128,13.2,25.6,43.6,17.5
E00088129,22.5,27,35.1,15.3
E00088130,21,28,40.5,10.5
E00088131,22.9,18.3,43.4,15.4
E00088721,19,18.1,49.8,13.1
E00088722,24.4,24.4,36.2,15
E00088724,15.6,22,48,14.5
E00088941,16.7,20.2,45.8,17.3
E00088942,25.2,22.6,36.8,15.5
E00088943,26,19.9,34.9,19.2
E00088944,22,13.6,53.8,10.6
E00088945,22.4,23.9,39.8,13.9
E00088946,29.5,18.8,36.6,15.2
E00088947,21.9,25.3,30.8,21.9
E00088948,18.5,25.8,45.5,10.1
E00088949,24.8,29.2,31.4,14.6
E00089187,14.5,17.9,54.5,13.1
E00089188,7.1,20,63.9,9
E00089189,10.1,26.9,41.2,21.8
E00175414,32.2,17.2,40.1,10.6
E00175415,39.4,13.6,39.9,7.1
E00175417,47,8,37,8
E00175418,35.1,9.9,44.1,10.8
E00175419,57.8,13.3,24.1,4.8
E00175420,45.4,12.5,28.3,13.8
E00175421,45.2,14.3,27.8,12.7
E00175426,50,9.5,33.3,7.1
E00175427,40.5,11.5,41.9,6.1
E00175428,45.8,8.5,36.4,9.3
E00175429,34.2,21.1,39.5,5.3
E00175430,48.1,10.8,28.6,12.4
E00175431,32.7,12,43.3,12
E00175434,37.2,15.6,39,8.3
E00175439,37.4,6.6,49.5,6.6
E00175440,36.9,18.9,39.6,4.5
E00175441,56.6,7.9,27.6,7.9
E00175443,34.3,15.1,39.5,11
E00175444,29.2,22.6,34,14.2
E00175446,38.4,12.1,42.1,7.4
E00175448,51.2,11.6,20.9,16.3
E00175449,50.4,6.6,31.4,11.6
E00175451,26.3,10.5,57.2,5.9
E00175452,38.4,15.1,38.4,8.1
E00175454,39.8,9.6,39.8,10.8
E00175495,40,13.3,34.7,12
E00175509,43.1,16.2,28.9,11.8
E00175511,32.4,19.1,39.7,8.8
E00183424,21,16.7,55.1,7.2
E00183442,38.9,11.1,42,8
E00183443,27.6,8.3,48.7,15.4
E00183444,22.8,23.9,42.4,10.9
E00183445,25.2,17.2,51,6.6
E00183446,40,17.9,37.4,4.6
E00183453,32.3,11.3,49.2,7.3
E00183454,32.1,12.5,42,13.4
E00183460,36.9,7.8,46.1,9.2
E00183461,30,9.4,50.6,10
E00183473,35.2,13.3,47.8,3.7
E00183647,29.6,17.3,46.9,6.1
E00183652,32.1,14.2,43.4,10.4
E00183653,40.7,11.3,37.9,10.2
E00183654,21,11.5,60.5,7
E00183655,46.3,14.6,30.6,8.6
E00183656,36.1,12,43.2,8.7
E00183657,30.1,13.2,47.8,8.8
E00183658,29.8,10.5,50.8,8.9
E00183659,31.3,13.7,49.2,5.7
E00183660,34,6.9,50.3,8.8
E00183661,35.8,13.2,41.5,9.4
E00183662,26.2,12.4,54.5,6.9
E00183663,41.4,6.4,42.1,10
E00183664,41.4,10,39.3,9.3
E00183665,34.1,14.4,45,6.6
E00183666,57.3,8.3,21.4,13
E00183667,49.3,3,38.8,9
E00183668,31.5,8.9,53.3,6.2
E00183687,27.7,10.7,53.7,7.9
E00183688,40.9,12.6,37.8,8.7
E00183689,33,13.9,46.3,6.8
E00183703,36.8,21.1,29.8,12.3
E00183704,25.4,19.1,45.8,9.7
E00183705,30.8,19.2,41.7,8.3
E00183706,24.1,22.6,45.6,7.7
E00183707,24.8,18.8,46.7,9.7
