areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00084445,82.4,12.4,5.2
E00084446,87.1,9.6,3.3
E00084447,88,8.2,3.8
E00084450,84.5,12.5,3
E00084451,85.8,9.8,4.4
E00084453,86.7,10,3.3
E00084454,79.4,17.5,3.1
E00084456,69,21.9,9.1
E00084457,76.3,16.7,7
E00084458,81.4,12.8,5.9
E00084674,92.6,5.3,2.1
E00084684,91.8,5.6,2.6
E00084686,88.2,9.2,2.6
E00084687,87.1,9.2,3.6
E00084688,80.5,13.7,5.8
E00084690,90.1,8.7,1.3
E00084861,88.8,8.9,2.3
E00084862,89,8.5,2.5
E00084863,91.9,8.1,0
E00084864,87,8.5,4.5
E00084865,85.4,12,2.7
E00084866,84.4,12,3.7
E00084867,91.1,7.6,1.3
E00084868,83.8,14.8,1.4
E00084869,93.1,5.9,1
E00084870,81.8,10.3,7.9
E00084871,92.4,6.8,0.8
E00084872,75.1,14.2,10.7
E00084873,78.4,13.1,8.4
E00084874,85.7,10.5,3.7
E00084875,87.9,7.8,4.2
E00084876,86.2,10.6,3.2
E00084877,89.2,9.2,1.6
E00084878,85.4,10.7,4
E00084879,88.3,8.8,2.9
E00084880,88.5,8.6,3
E00084881,77.1,15.3,7.6
E00084882,90.1,8.1,1.9
E00084883,85.7,9.6,4.8
E00084884,89.9,8.3,1.8
E00084885,82,13,5
E00084886,86.9,10.2,2.9
E00084887,84.5,10.3,5.2
E00084888,87,11.4,1.6
E00084889,78.6,11.7,9.7
E00084891,87.2,8.9,3.9
E00084892,85.4,9.3,5.4
E00084893,86.7,10.8,2.5
E00084894,90.9,8.4,0.7
E00084895,81.7,11.7,6.7
E00084896,81.4,15.9,2.8
E00084897,62,22.6,15.5
E00084898,86.6,11.7,1.7
E00084899,83.9,11.1,5
E00084900,81.9,13.4,4.7
E00084901,91.2,7,1.9
E00084902,86.8,10,3.2
E00084903,86.6,11.6,1.8
E00084904,87.1,9.2,3.7
E00087774,90.8,8.6,0.7
E00087775,89.6,7.7,2.7
E00087776,89.5,8.4,2.1
E00087777,89,8.8,2.1
E00087778,77.2,13.9,8.9
E00087779,82.3,13.6,4.1
E00087780,88.2,11.4,0.4
E00087781,81.5,14.4,4.1
E00087847,82.6,13.4,4
E00087864,87.6,8.9,3.5
E00087912,85.1,11.3,3.6
E00087949,87.9,10.1,2
E00087950,84.4,12.2,3.4
E00087951,85.9,11.3,2.8
E00087952,83,12.6,4.4
E00088117,92,6.8,1.2
E00088124,76.8,16.5,6.6
E00088125,89.7,7.9,2.4
E00088126,89.7,8.9,1.4
E00088127,89,8.2,2.7
E00088128,84.4,11.1,4.5
E00088129,73.2,18.8,8
E00088130,90.4,7.4,2.1
E00088131,89.4,6.3,4.4
E00088721,85.6,10.6,3.9
E00088722,71.5,19,9.5
E00088724,87.1,10.7,2.1
E00088941,84.2,12,3.8
E00088942,87.7,9.9,2.4
E00088943,80.6,15,4.4
E00088944,90.9,8.4,0.7
E00088945,86.1,11.8,2.1
E00088946,76.2,16.5,7.3
E00088947,78.5,15.6,5.9
E00088948,87.3,9.7,2.9
E00088949,77.7,14.8,7.4
E00089187,87.9,9.5,2.5
E00089188,84.8,11.7,3.5
E00089189,82.5,13.5,3.9
E00175414,89.4,8,2.5
E00175415,91.7,6.2,2.1
E00175417,93.3,3.3,3.3
E00175418,91.3,7.9,0.8
E00175419,89.1,6.6,4.4
E00175420,89.7,7.2,3.1
E00175421,91.5,7.1,1.4
E00175426,86.1,12.2,1.7
E00175427,90.6,7.2,2.2
E00175428,88.4,8.9,2.7
E00175429,93.8,4.8,1.4
E00175430,85.9,12.3,1.8
E00175431,89.5,8.2,2.3
E00175434,92.3,7.2,0.5
E00175439,95.2,4,0.8
E00175440,97.9,1.6,0.5
E00175441,89.2,7.7,3.1
E00175443,89.3,9.4,1.3
E00175444,84.9,11.5,3.6
E00175446,93.8,3.8,2.4
E00175448,90.6,7.3,2.1
E00175449,90.2,8.5,1.3
E00175451,90.2,6.9,2.9
E00175452,89.1,7.3,3.6
E00175454,96.2,3,0.8
E00175495,95.6,3.6,0.7
E00175509,92.9,4.9,2.2
E00175511,83.8,13.6,2.6
E00183424,93.3,5.5,1.3
E00183442,91.1,7.3,1.6
E00183443,87.3,10.5,2.2
E00183444,95.2,3.6,1.2
E00183445,93.3,5.3,1.4
E00183446,86.6,11,2.4
E00183453,85,10.5,4.5
E00183454,90.1,8.1,1.7
E00183460,90.3,8,1.7
E00183461,92.8,6.1,1.1
E00183473,93.6,4.8,1.5
E00183647,90.7,8.2,1
E00183652,95.5,3.5,1
E00183653,92.1,6.1,1.8
E00183654,96.6,2.9,0.5
E00183655,94.4,3.9,1.7
E00183656,96.3,3.7,0
E00183657,94.6,4.3,1.1
E00183658,95.6,3.9,0.5
E00183659,97.5,2.5,0
E00183660,92.2,5,2.8
E00183661,93.9,5.6,0.5
E00183662,96.2,3.5,0.3
E00183663,91.4,6.5,2.1
E00183664,94,4,2
E00183665,93.3,5.7,1
E00183666,92.6,6.2,1.2
E00183667,91.5,6.9,1.5
E00183668,93.6,4,2.4
E00183687,97.1,1.3,1.6
E00183688,91.6,6.8,1.5
E00183689,93.9,5.4,0.7
E00183703,97.4,1.9,0.6
E00183704,96,3.7,0.3
E00183705,88.2,9,2.8
E00183706,95.4,4.6,0
E00183707,91.4,6.8,1.8
