areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00084445,54.3,1.3,44.4
E00084446,63.4,2.4,34.1
E00084447,55.2,1.9,42.9
E00084450,61.9,1.4,36.7
E00084451,57.1,0,42.9
E00084453,55.2,5.1,39.7
E00084454,51.2,1.9,46.9
E00084456,43,1.8,55.2
E00084457,46.2,2.8,51
E00084458,51.2,3.2,45.6
E00084674,69,3.5,27.5
E00084684,73.9,3.3,22.7
E00084686,71.9,5.4,22.7
E00084687,75.8,4.7,19.5
E00084688,63.2,5.5,31.3
E00084690,78.8,2.7,18.4
E00084861,56.4,3.1,40.5
E00084862,69.5,1,29.5
E00084863,77.1,2,20.9
E00084864,66.9,3,30.1
E00084865,70.6,2.8,26.6
E00084866,76,2.8,21.2
E00084867,62,1.1,36.9
E00084868,69.5,4.6,26
E00084869,75.2,2.7,22.1
E00084870,64.3,5.8,29.9
E00084871,75.5,1.8,22.6
E00084872,59.4,7.6,33
E00084873,63.6,3.6,32.8
E00084874,77.7,3.9,18.5
E00084875,78,3.3,18.7
E00084876,74.6,3.3,22
E00084877,68.7,1.3,30
E00084878,73.9,1.9,24.2
E00084879,77.1,3.8,19.2
E00084880,77.2,4.8,18
E00084881,58.3,6.1,35.6
E00084882,75.3,3,21.7
E00084883,65.6,2.6,31.7
E00084884,69.3,3.8,26.8
E00084885,65.1,4.7,30.2
E00084886,76.5,0.5,23
E00084887,70.6,4.7,24.6
E00084888,71.6,4.1,24.3
E00084889,57.9,5.7,36.4
E00084891,70.3,2.8,26.9
E00084892,66.5,5,28.5
E00084893,76,3.4,20.6
E00084894,80.7,2.9,16.5
E00084895,75.4,0,24.6
E00084896,62,2,36
E00084897,43.4,4,52.6
E00084898,70.6,3,26.4
E00084899,68.3,4,27.7
E00084900,71.6,4.3,24.1
E00084901,78.2,1.5,20.3
E00084902,70,4.4,25.6
E00084903,75.7,2.2,22.2
E00084904,67.4,2.6,30
E00087774,64.7,1.6,33.7
E00087775,69.5,3,27.4
E00087776,58.9,2.5,38.5
E00087777,50,0.7,49.3
E00087778,53,1.4,45.7
E00087779,57.1,2.3,40.6
E00087780,60.4,1.7,37.8
E00087781,61.7,2.6,35.7
E00087847,66.9,3,30
E00087864,62.4,0,37.6
E00087912,58.3,0,41.7
E00087949,62.9,2.2,34.9
E00087950,69.4,2.4,28.2
E00087951,63.9,5.4,30.6
E00087952,57.8,2.2,40
E00088117,70.5,3.8,25.8
E00088124,42.5,0,57.5
E00088125,58.7,0.3,41
E00088126,60.7,1.4,37.9
E00088127,60.7,0.5,38.7
E00088128,64.4,3.1,32.5
E00088129,48.9,3.1,48
E00088130,64.8,4.2,30.9
E00088131,64.7,1.5,33.8
E00088721,62,2.4,35.6
E00088722,50.2,0.8,49
E00088724,57.6,5.3,37.1
E00088941,54.2,2.2,43.6
E00088942,58.4,3,38.7
E00088943,56.5,1.6,42
E00088944,55.3,2.1,42.6
E00088945,63.2,2.2,34.6
E00088946,49.8,3.6,46.6
E00088947,58,3.6,38.4
E00088948,64.4,4.4,31.1
E00088949,61.9,3.2,34.9
E00089187,54.3,0.4,45.4
E00089188,59,2.3,38.7
E00089189,63.5,2.6,33.9
E00175414,71.1,2.2,26.7
E00175415,82.5,1.3,16.3
E00175417,75.4,2.2,22.4
E00175418,72,1.9,26.1
E00175419,75.5,4.5,20
E00175420,72.5,2.9,24.6
E00175421,76.1,3.1,20.9
E00175426,88.4,2.1,9.5
E00175427,70.4,5.6,23.9
E00175428,73.8,4.3,22
E00175429,73.1,11.5,15.4
E00175430,61.7,4,34.3
E00175431,82.1,1.6,16.3
E00175434,73.7,5.4,20.9
E00175439,76.6,3.4,20
E00175440,74.7,2.7,22.7
E00175441,74.7,6.1,19.2
E00175443,74.6,2.2,23.3
E00175444,70.5,1.3,28.2
E00175446,77.8,2.1,20.2
E00175448,69.4,6.5,24.2
E00175449,89,2.9,8.1
E00175451,83.2,2.7,14.1
E00175452,67.7,6.3,26
E00175454,77.4,0,22.6
E00175495,76,10,14
E00175509,76.6,2.3,21.1
E00175511,72.5,4.2,23.3
E00183424,83.5,4.9,11.6
E00183442,72.3,6.8,20.9
E00183443,59.4,2.3,38.3
E00183444,75.2,4.1,20.7
E00183445,79.2,3,17.8
E00183446,67.1,1,31.8
E00183453,64.1,4.2,31.8
E00183454,76.3,4.1,19.7
E00183460,64.7,1.3,33.9
E00183461,67,2.2,30.7
E00183473,66.4,2.2,31.4
E00183647,62.1,2.6,35.3
E00183652,80.3,2.9,16.8
E00183653,80.9,3.6,15.5
E00183654,83.9,2.7,13.4
E00183655,76.7,5,18.4
E00183656,87.2,0.9,11.8
E00183657,71.4,4.2,24.3
E00183658,85,4.1,10.9
E00183659,86.5,2.6,10.9
E00183660,79,2.5,18.5
E00183661,86.8,2.3,10.9
E00183662,85.8,3.3,10.8
E00183663,70.9,3.6,25.5
E00183664,79.4,4.4,16.1
E00183665,81.6,2.1,16.3
E00183666,76.4,6.7,16.9
E00183667,82.5,7.5,10
E00183668,77.9,3.6,18.5
E00183687,87.4,2.9,9.7
E00183688,71.5,5.6,22.9
E00183689,84.2,2.7,13.1
E00183703,89.4,3.3,7.3
E00183704,90.5,3.4,6.1
E00183705,65.9,2.7,31.3
E00183706,85.5,2.6,11.9
E00183707,75.1,3.6,21.3
