areacd,in_full_time_education-001,in_full_time_education-002
E00084445,15.6,84.4
E00084446,19,81
E00084447,16.9,83.1
E00084450,23.6,76.4
E00084451,17.4,82.6
E00084453,21.5,78.5
E00084454,8.5,91.5
E00084456,13.6,86.4
E00084457,14.4,85.6
E00084458,15.7,84.3
E00084674,31,69
E00084684,31.9,68.1
E00084686,26.4,73.6
E00084687,28.2,71.8
E00084688,24.8,75.2
E00084690,27.1,72.9
E00084861,20.1,79.9
E00084862,21.1,78.9
E00084863,15.5,84.5
E00084864,19.7,80.3
E00084865,18.3,81.7
E00084866,17.4,82.6
E00084867,13.4,86.6
E00084868,19.6,80.4
E00084869,26.8,73.2
E00084870,22.5,77.5
E00084871,16.3,83.7
E00084872,24.6,75.4
E00084873,22.7,77.3
E00084874,21.2,78.8
E00084875,19.8,80.2
E00084876,20.8,79.2
E00084877,21.7,78.3
E00084878,16.7,83.3
E00084879,13.7,86.3
E00084880,21.8,78.2
E00084881,24.3,75.7
E00084882,19.4,80.6
E00084883,15.6,84.4
E00084884,15.9,84.1
E00084885,19.5,80.5
E00084886,17.8,82.2
E00084887,22.5,77.5
E00084888,21.3,78.7
E00084889,31,69
E00084891,18.5,81.5
E00084892,20.2,79.8
E00084893,25.5,74.5
E00084894,17.9,82.1
E00084895,18.8,81.2
E00084896,17.7,82.3
E00084897,19.1,80.9
E00084898,19,81
E00084899,21.2,78.8
E00084900,25.4,74.6
E00084901,28.6,71.4
E00084902,25.1,74.9
E00084903,19,81
E00084904,21,79
E00087774,17.6,82.4
E00087775,19.4,80.6
E00087776,19.9,80.1
E00087777,15,85
E00087778,19.8,80.2
E00087779,19.1,80.9
E00087780,10.6,89.4
E00087781,19.5,80.5
E00087847,19.5,80.5
E00087864,18.2,81.8
E00087912,14.3,85.7
E00087949,18.6,81.4
E00087950,19.7,80.3
E00087951,15.3,84.7
E00087952,25.1,74.9
E00088117,16.8,83.2
E00088124,11.8,88.2
E00088125,13.7,86.3
E00088126,20.1,79.9
E00088127,15.5,84.5
E00088128,16,84
E00088129,13.8,86.2
E00088130,18,82
E00088131,15.6,84.4
E00088721,18.6,81.4
E00088722,11.7,88.3
E00088724,17.5,82.5
E00088941,16.6,83.4
E00088942,22.3,77.7
E00088943,12.5,87.5
E00088944,18.5,81.5
E00088945,16.9,83.1
E00088946,11.1,88.9
E00088947,12.9,87.1
E00088948,18.5,81.5
E00088949,13.9,86.1
E00089187,15,85
E00089188,14.3,85.7
E00089189,16.8,83.2
E00175414,20.7,79.3
E00175415,31.6,68.4
E00175417,31.9,68.1
E00175418,38.6,61.4
E00175419,18.3,81.7
E00175420,33.3,66.7
E00175421,30.2,69.8
E00175426,21.2,78.8
E00175427,28.6,71.4
E00175428,26.2,73.8
E00175429,28.2,71.8
E00175430,23.7,76.3
E00175431,29.7,70.3
E00175434,30.7,69.3
E00175439,34.5,65.5
E00175440,27.3,72.7
E00175441,25.2,74.8
E00175443,26,74
E00175444,19.3,80.7
E00175446,32.6,67.4
E00175448,42.2,57.8
E00175449,13.4,86.6
E00175451,31.6,68.4
E00175452,37.3,62.7
E00175454,19.4,80.6
E00175495,28.1,71.9
E00175509,33.3,66.7
E00175511,21.5,78.5
E00183424,27.6,72.4
E00183442,25.7,74.3
E00183443,14.9,85.1
E00183444,29.8,70.2
E00183445,20.3,79.7
E00183446,20.9,79.1
E00183453,25,75
E00183454,27.2,72.8
E00183460,26.9,73.1
E00183461,29.7,70.3
E00183473,24,76
E00183647,18.8,81.2
E00183652,29.8,70.2
E00183653,27.3,72.7
E00183654,30.4,69.6
E00183655,31.8,68.2
E00183656,23,77
E00183657,37.3,62.7
E00183658,23.5,76.5
E00183659,27.5,72.5
E00183660,22.3,77.7
E00183661,31,69
E00183662,23.1,76.9
E00183663,34,66
E00183664,28.8,71.2
E00183665,28.5,71.5
E00183666,27.9,72.1
E00183667,33.6,66.4
E00183668,35.8,64.2
E00183687,25.2,74.8
E00183688,31.8,68.2
E00183689,25.4,74.6
E00183703,20.6,79.4
E00183704,18,82
E00183705,14.2,85.8
E00183706,16.6,83.4
E00183707,17.4,82.6
