areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00084445,91.2,8.8
E00084446,93.4,6.6
E00084447,94.2,5.8
E00084450,89.3,10.7
E00084451,91.1,8.9
E00084453,92.5,7.5
E00084454,89.2,10.8
E00084456,85.7,14.3
E00084457,91.7,8.3
E00084458,92.8,7.2
E00084674,73,27
E00084684,62.5,37.5
E00084686,57.1,42.9
E00084687,63,37
E00084688,75.1,24.9
E00084690,73.9,26.1
E00084861,73.8,26.2
E00084862,84.6,15.4
E00084863,75.7,24.3
E00084864,71.2,28.8
E00084865,72.7,27.3
E00084866,85.1,14.9
E00084867,76.2,23.8
E00084868,80.2,19.8
E00084869,83,17
E00084870,77.6,22.4
E00084871,75.3,24.7
E00084872,80.5,19.5
E00084873,83.8,16.2
E00084874,66.4,33.6
E00084875,58,42
E00084876,61.8,38.2
E00084877,83.4,16.6
E00084878,65.2,34.8
E00084879,67.9,32.1
E00084880,73.8,26.2
E00084881,82.4,17.6
E00084882,84.4,15.6
E00084883,82.7,17.3
E00084884,84.5,15.5
E00084885,77.7,22.3
E00084886,70.7,29.3
E00084887,81,19
E00084888,75.2,24.8
E00084889,85.8,14.2
E00084891,77,23
E00084892,76.4,23.6
E00084893,68,32
E00084894,63.1,36.9
E00084895,78.2,21.8
E00084896,82.8,17.2
E00084897,73.1,26.9
E00084898,66.5,33.5
E00084899,74.6,25.4
E00084900,75,25
E00084901,66.9,33.1
E00084902,75,25
E00084903,76.9,23.1
E00084904,65.7,34.3
E00087774,90.6,9.4
E00087775,88.2,11.8
E00087776,89,11
E00087777,93.6,6.4
E00087778,88.9,11.1
E00087779,91.6,8.4
E00087780,89.5,10.5
E00087781,92.1,7.9
E00087847,91.6,8.4
E00087864,91.7,8.3
E00087912,94.8,5.2
E00087949,90.2,9.8
E00087950,92.5,7.5
E00087951,93.2,6.8
E00087952,94.8,5.2
E00088117,85.3,14.7
E00088124,90.4,9.6
E00088125,91.8,8.2
E00088126,87.9,12.1
E00088127,89.5,10.5
E00088128,95,5
E00088129,93.1,6.9
E00088130,89.9,10.1
E00088131,90.7,9.3
E00088721,93.1,6.9
E00088722,95.6,4.4
E00088724,93.8,6.2
E00088941,93.2,6.8
E00088942,94.9,5.1
E00088943,91.2,8.8
E00088944,95.1,4.9
E00088945,91.2,8.8
E00088946,93.5,6.5
E00088947,93.4,6.6
E00088948,93.8,6.2
E00088949,90.6,9.4
E00089187,92.4,7.6
E00089188,94.9,5.1
E00089189,95.7,4.3
E00175414,87.8,12.2
E00175415,77.7,22.3
E00175417,59.7,40.3
E00175418,69.4,30.6
E00175419,40,60
E00175420,50.2,49.8
E00175421,56.9,43.1
E00175426,63.8,36.2
E00175427,62.8,37.2
E00175428,57.1,42.9
E00175429,61.4,38.6
E00175430,58.4,41.6
E00175431,69.5,30.5
E00175434,57.6,42.4
E00175439,68.6,31.4
E00175440,60.5,39.5
E00175441,58.6,41.4
E00175443,63.6,36.4
E00175444,83.9,16.1
E00175446,77.6,22.4
E00175448,56.8,43.2
E00175449,46,54
E00175451,67,33
E00175452,62.7,37.3
E00175454,42.6,57.4
E00175495,49.3,50.7
E00175509,49.7,50.3
E00175511,78.6,21.4
E00183424,54,46
E00183442,70,30
E00183443,89.2,10.8
E00183444,86.6,13.4
E00183445,89,11
E00183446,91.7,8.3
E00183453,85.8,14.2
E00183454,75.6,24.4
E00183460,86.4,13.6
E00183461,68.3,31.7
E00183473,75.1,24.9
E00183647,83,17
E00183652,69.7,30.3
E00183653,67.5,32.5
E00183654,69.5,30.5
E00183655,63.9,36.1
E00183656,61.2,38.8
E00183657,57.7,42.3
E00183658,66.2,33.8
E00183659,62.8,37.2
E00183660,66.3,33.7
E00183661,61.4,38.6
E00183662,54,46
E00183663,65.8,34.2
E00183664,54,46
E00183665,56.5,43.5
E00183666,44.6,55.4
E00183667,67.2,32.8
E00183668,72.4,27.6
E00183687,50.8,49.2
E00183688,58.2,41.8
E00183689,56.8,43.2
E00183703,73.5,26.5
E00183704,67.1,32.9
E00183705,82.5,17.5
E00183706,61.5,38.5
E00183707,86.5,13.5
