areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00070199,92.4,7,0.6
E00070200,94.4,4.5,1.1
E00070201,86.5,10.3,3.2
E00070202,92.7,4.9,2.4
E00070203,91.8,7.1,1.1
E00070204,90.2,7.5,2.4
E00070306,91.8,7.2,1
E00070309,75.1,21.1,3.8
E00070310,83.8,12.2,4.1
E00070312,92.7,6.5,0.8
E00070313,76,16.2,7.9
E00070315,94.7,4.8,0.4
E00070316,83.3,11.6,5.1
E00070317,88,8.1,3.9
E00070318,93.5,6.2,0.3
E00070319,91.8,6.3,2
E00070321,88.6,9.1,2.3
E00070322,91.6,6.3,2.1
E00070325,92,6.5,1.5
E00070326,81.6,13.9,4.4
E00070327,87.1,11.3,1.6
E00070328,86.8,10.1,3.1
E00070331,78.7,16.5,4.8
E00070334,78.9,17.9,3.2
E00070337,77.4,16.3,6.2
E00070339,74.7,20.4,4.9
E00070341,87.5,12,0.6
E00070342,79.6,13.8,6.6
E00070344,83.2,12.7,4
E00070345,96.2,3.3,0.5
E00070346,75.2,17,7.8
E00070347,95,4.1,0.9
E00070352,93.4,6.1,0.4
E00070353,84,8.4,7.7
E00070354,92.9,6,1.1
E00070355,97.3,2.1,0.5
E00070356,90.6,5.7,3.6
E00070357,97.3,2.3,0.4
E00070358,95.4,4.2,0.4
E00070359,91.1,8.1,0.8
E00070360,85.3,11.2,3.5
E00070415,76.3,17.7,6.1
E00070416,73.8,15.1,11
E00070417,72.6,21.3,6.1
E00070418,63.7,23.8,12.5
E00070419,81.1,12.1,6.8
E00070420,72.6,16,11.4
E00070421,76.4,14.5,9.1
E00070424,75.2,15.5,9.4
E00070425,76,16.7,7.3
E00070426,82.9,12.8,4.3
E00070427,70,20.8,9.1
E00070429,72.4,20,7.6
E00070430,77.5,17.6,4.8
E00070439,80.7,14.4,4.9
E00070466,79,14,7
E00070467,79.8,15.7,4.5
E00070476,95.3,4.3,0.4
E00070481,93.9,5.1,1.1
E00070484,94.7,3.9,1.4
E00070502,79.9,15.9,4.2
E00070503,95.1,2.9,2
E00070507,94.5,4.7,0.8
E00070510,90.7,7.7,1.6
E00070518,97.4,2.6,0
E00070520,95.4,3.1,1.5
E00143395,97.5,2.2,0.3
E00143396,95.2,4.8,0
E00143397,96.9,3.1,0
E00143398,99.4,0,0.6
E00143399,98.6,1.4,0
E00143400,95.8,3.9,0.3
E00143401,97.4,2.3,0.3
E00143402,98.6,1.4,0
E00143403,97.9,2.1,0
E00143404,97.1,1.8,1.2
E00143405,96.4,3.6,0
E00143406,98.4,1.6,0
E00143455,91.2,6.3,2.5
E00143456,97.9,2.1,0
E00143457,97.2,1.8,1.1
E00143458,94.2,4.2,1.6
E00143459,95.9,3.7,0.4
E00143462,91.7,5.7,2.7
E00143463,95.7,4.3,0
E00143464,95.8,3.7,0.5
E00143465,97.9,2.1,0
E00143466,96.3,3.3,0.5
E00143467,91.2,7.6,1.2
E00143468,96.5,2.8,0.7
E00143469,93.2,6.8,0
E00143470,94.2,4.2,1.6
E00143471,96.1,3.6,0.3
E00143472,93.8,6,0.3
E00143473,89.5,9.4,1
E00143474,93.1,6.5,0.4
E00143475,92.9,6.1,1.1
E00143476,97.2,2.8,0
E00143477,89.3,9.7,1
E00143479,95.5,2.6,1.8
E00143480,85,10.6,4.4
E00143481,94.2,3.6,2.2
E00143482,97.9,2.1,0
E00143483,97.5,2.5,0
E00143484,91.7,7.3,1
E00143485,93.9,3.9,2.2
E00143486,96.8,2.9,0.3
E00143487,92.1,7.6,0.3
E00143488,96.6,3.1,0.3
E00143489,96.4,3.6,0
E00143490,95.6,3,1.4
E00143491,91.1,6.9,2
E00143492,96.1,3.9,0
E00143493,94.4,4.6,0.9
E00143494,98.8,1.2,0
E00143495,96,3.3,0.7
E00143496,95.6,2.8,1.6
E00143497,87.3,9.2,3.6
E00143498,81.5,16.4,2.1
E00143499,93.7,5.8,0.5
E00143500,95.4,4.6,0
E00143501,84.8,10.9,4.3
E00143502,98.1,1.9,0
E00143503,97.9,1.7,0.4
E00143506,92.3,7.7,0
E00143507,97,3,0
E00143508,95.1,4.9,0
E00143509,92.6,7.1,0.3
E00143510,98.7,1.3,0
E00143511,95.5,3.5,1
E00143512,93.4,5.5,1.1
E00143514,97.7,1.5,0.8
E00143518,93.7,5.4,1
E00143520,96.6,2.5,0.8
E00143521,91.5,6.1,2.4
E00143522,90.2,5.8,4
E00143523,98,1.7,0.2
E00143524,100,0,0
E00143525,97.9,1.8,0.3
E00143526,99.7,0.3,0
E00143527,98.1,1.3,0.6
E00143529,99.5,0.5,0
E00143530,99,1,0
E00143531,99.2,0.8,0
E00143532,98.7,1.3,0
E00143533,99.4,0.6,0
E00143534,95.1,4.3,0.6
E00143535,97.1,2.6,0.3
E00143536,98.5,1.1,0.4
E00143537,99.7,0.3,0
E00143538,95.7,4.3,0
E00143539,96.6,2.5,0.8
E00143540,97.7,1.5,0.8
E00143541,98.2,1.5,0.4
E00143542,96.3,1.9,1.9
E00143543,97.6,1.6,0.8
E00143544,98.9,1.1,0
E00143545,97.3,2.1,0.6
E00143546,98.5,0.9,0.6
E00143547,97.7,2.3,0
E00143548,95.5,3.3,1.2
E00143549,97.3,1.9,0.8
E00143550,100,0,0
E00143551,96.8,2.9,0.4
E00143552,96.3,3.7,0
E00143553,96.9,2.6,0.4
E00143554,97.8,0.7,1.4
E00143555,97.3,2.4,0.3
E00143556,96.9,2.7,0.3
E00143557,96.1,3.6,0.4
E00143558,99.6,0.4,0
E00143559,94.2,4.9,0.8
E00143560,98.4,1.6,0
E00143561,98.4,1.6,0
E00143562,98.6,1.4,0
E00143563,96.8,2.8,0.5
E00143564,98.8,1.2,0
E00143565,97.3,2.3,0.4
E00143566,96.7,2.8,0.4
E00143567,98.4,1.6,0
E00143568,96.4,3.6,0
E00143569,96.8,3.2,0
E00143570,95.4,3.8,0.8
E00143571,97.6,2.4,0
E00143572,97.5,1.9,0.6
E00143573,99.4,0.6,0
E00143574,99.2,0.8,0
E00143575,99.4,0.3,0.3
E00143576,100,0,0
E00143577,92.7,6.6,0.8
E00143578,94.6,4.9,0.4
E00143579,97.1,1.9,1
E00143580,96.1,3.3,0.7
E00143581,98.1,1.5,0.4
E00143582,96.7,2.4,0.9
E00143583,97.2,2.8,0
E00143584,98.7,0,1.3
E00143585,96.7,2.6,0.7
E00143586,98.8,0.8,0.4
E00143587,94.4,4.2,1.4
E00143588,98.3,0.6,1.1
E00143589,97.8,2.2,0
E00143590,98.3,1.7,0
E00143591,97.1,2.2,0.7
E00143592,96.7,1.4,1.9
E00143593,97.2,2,0.8
E00143594,95.4,2.1,2.5
E00143595,97.3,2.4,0.3
E00143596,96.7,3.3,0
E00143597,98.5,1.5,0
E00143598,97.6,2.4,0
E00143599,99.3,0.3,0.3
E00143600,97.2,2.8,0
E00143601,95.1,4.9,0
E00143602,93.2,6.1,0.8
E00143603,92.1,6.3,1.7
E00143604,98.4,1.6,0
E00143605,97,3,0
E00143606,93.9,5,1.1
E00143607,97.8,1.5,0.7
E00143608,92.6,6.8,0.6
E00143609,98.1,1.9,0
E00143611,95.4,4.3,0.4
E00143612,95.3,4.7,0
E00143613,92.3,7.1,0.6
E00143615,97,2.3,0.7
E00143635,96.8,2.5,0.6
E00143636,95.1,4.2,0.7
E00143637,98.4,1,0.6
E00143638,98.7,1.3,0
E00143639,96.7,3.3,0
E00143640,99.3,0.7,0
E00143641,98.6,1.4,0
E00143642,98.6,1.4,0
E00143643,97.8,2.2,0
E00143644,96.6,2.2,1.3
E00143645,93.8,5.1,1.1
E00143646,98.8,0.9,0.3
E00143647,96.8,2.8,0.5
E00143648,94.9,4.5,0.6
E00143649,98,2,0
E00143650,99.6,0.4,0
E00143651,95,4.2,0.7
E00143652,99.2,0.8,0
E00143653,99.6,0.4,0
E00143654,95.8,3.9,0.4
E00143656,98.2,1.4,0.4
E00143657,96.5,3.5,0
E00143658,97.6,2,0.4
E00143659,98.9,1.1,0
E00143660,99.2,0.8,0
E00143661,99,1,0
E00143662,97.8,2.2,0
E00143663,96.9,3.1,0
E00143664,97.2,2.1,0.7
E00143665,100,0,0
E00143666,96.9,3.1,0
E00143667,97.4,2.2,0.4
E00143668,96.6,3.4,0
E00143669,97.6,2.4,0
E00143670,95.5,4.5,0
E00143671,98.2,0.9,0.9
E00143672,94.7,5,0.4
E00143673,97.4,2.2,0.4
E00143674,99.2,0.8,0
E00143694,94.3,5.7,0
E00143695,96.8,2.5,0.7
E00143696,96.4,2.9,0.7
E00143697,96.8,2.8,0.4
E00143698,97,2.6,0.4
E00143699,95.7,2.9,1.4
E00143700,92.7,5.2,2.1
E00143701,96.4,3.2,0.4
E00143702,97.2,1.8,1.1
E00143703,99.3,0.7,0
E00143704,97,3,0
E00143705,97.8,2.2,0
E00143706,97.5,2.2,0.3
E00143707,96.9,3.1,0
E00143708,98.4,1.2,0.4
E00143709,97.2,2.8,0
E00143710,97.8,1.8,0.4
E00143711,92.8,5.7,1.5
E00143712,96.1,3.6,0.3
E00143713,100,0,0
E00143715,90.1,8.1,1.8
E00143716,98.5,1.1,0.4
E00143717,98.9,1.1,0
E00143718,96.2,3.8,0
E00143720,99.7,0.3,0
E00143721,96.6,2.6,0.8
E00143722,98.6,1.4,0
E00143723,98,1.3,0.7
E00143724,97.5,2.5,0
E00143725,97.2,2.1,0.7
E00143726,97.7,1.9,0.4
E00143727,97.6,2,0.3
E00143728,97.8,2.2,0
E00143729,88.4,6.8,4.8
E00143730,96.4,3,0.7
E00143731,97.5,2.5,0
E00143732,97.9,1.4,0.6
E00143733,98.9,1.1,0
E00143734,99.1,0.9,0
E00143735,99.1,0.9,0
E00143736,94.1,5.5,0.4
E00143737,100,0,0
E00143738,98,1.4,0.7
E00143739,94.7,5.3,0
E00143740,95.6,3.7,0.7
E00143741,97,2.7,0.3
E00143742,94.9,3.9,1.2
E00143743,95.5,4.5,0
E00143744,93.2,6.8,0
E00143752,94.9,4,1
E00143753,98.8,1.2,0
E00143754,97.4,2.6,0
E00143755,97.1,2.9,0
E00143756,98.8,0.9,0.3
E00143757,93,5.5,1.5
E00143758,99.7,0.3,0
E00143759,96.3,3.4,0.3
E00143760,95.7,3.4,0.9
E00143761,98.7,0.3,1
