areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00070199,82.9,17.1
E00070200,82,18
E00070201,80.3,19.7
E00070202,75.9,24.1
E00070203,81,19
E00070204,82.7,17.3
E00070306,77.2,22.8
E00070309,56.7,43.3
E00070310,70.4,29.6
E00070312,83.9,16.1
E00070313,72.2,27.8
E00070315,83.8,16.2
E00070316,72.1,27.9
E00070317,78.8,21.2
E00070318,83.9,16.1
E00070319,82,18
E00070321,80.3,19.7
E00070322,80.5,19.5
E00070325,82.4,17.6
E00070326,77.5,22.5
E00070327,74.8,25.2
E00070328,80.7,19.3
E00070331,72.1,27.9
E00070334,72,28
E00070337,63.3,36.7
E00070339,64.4,35.6
E00070341,72.1,27.9
E00070342,74.6,25.4
E00070344,69.6,30.4
E00070345,88,12
E00070346,63.8,36.2
E00070347,84.4,15.6
E00070352,86.9,13.1
E00070353,73.2,26.8
E00070354,79.3,20.7
E00070355,92.6,7.4
E00070356,86.3,13.7
E00070357,91.3,8.7
E00070358,89.6,10.4
E00070359,80.6,19.4
E00070360,75.9,24.1
E00070415,63.3,36.7
E00070416,54.9,45.1
E00070417,62,38
E00070418,46.3,53.7
E00070419,72.4,27.6
E00070420,61.8,38.2
E00070421,66.7,33.3
E00070424,61.8,38.2
E00070425,65,35
E00070426,75.1,24.9
E00070427,51.5,48.5
E00070429,60.3,39.7
E00070430,67.4,32.6
E00070439,64.2,35.8
E00070466,59.2,40.8
E00070467,70.5,29.5
E00070476,81.9,18.1
E00070481,83.5,16.5
E00070484,87.5,12.5
E00070502,75,25
E00070503,87.8,12.2
E00070507,87.9,12.1
E00070510,84.1,15.9
E00070518,90.5,9.5
E00070520,87.3,12.7
E00143395,94,6
E00143396,93.4,6.6
E00143397,90,10
E00143398,96.5,3.5
E00143399,96.6,3.4
E00143400,96.2,3.8
E00143401,91.7,8.3
E00143402,97.3,2.7
E00143403,93.9,6.1
E00143404,91.3,8.7
E00143405,90.4,9.6
E00143406,91.8,8.2
E00143455,82.3,17.7
E00143456,96.6,3.4
E00143457,92.1,7.9
E00143458,86.4,13.6
