areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00070199,83.8,11.2,5
E00070200,76.1,17.5,6.3
E00070201,79.9,11.7,8.4
E00070202,82.9,12.3,4.8
E00070203,80,16.2,3.8
E00070204,80.6,12.8,6.6
E00070306,83.3,12.2,4.5
E00070309,82.2,11.4,6.5
E00070310,78.5,14.7,6.8
E00070312,76.9,18.1,5
E00070313,70.5,15.6,13.9
E00070315,85.3,10.5,4.2
E00070316,81.5,13.8,4.7
E00070317,73.5,20.5,6.1
E00070318,86.1,10,3.9
E00070319,87.2,8.3,4.5
E00070321,82.5,12.7,4.8
E00070322,80.7,13.3,6
E00070325,84.7,10.9,4.4
E00070326,79.2,11.6,9.2
E00070327,84.8,11.6,3.6
E00070328,78.6,15,6.4
E00070331,79.1,15.7,5.2
E00070334,78.8,14.4,6.8
E00070337,81.6,11.5,6.9
E00070339,86,9.7,4.3
E00070341,83.3,13.4,3.3
E00070342,71.8,16.1,12.1
E00070344,81.9,11.4,6.8
E00070345,69.9,19.4,10.8
E00070346,77.9,11.7,10.3
E00070347,78,13.5,8.5
E00070352,78.6,13,8.4
E00070353,76.8,15.8,7.4
E00070354,77.9,13.9,8.2
E00070355,70.7,21.8,7.4
E00070356,71.1,19.3,9.6
E00070357,85.5,11.5,3.1
E00070358,83.8,10.3,5.8
E00070359,80.9,12.8,6.2
E00070360,80,16.1,3.9
E00070415,75.8,13.4,10.8
E00070416,84.9,8.6,6.5
E00070417,74.4,16.7,9
E00070418,65.6,17.4,17
E00070419,74.5,14.7,10.8
E00070420,70.3,17.3,12.4
E00070421,81.1,8.5,10.4
E00070424,75.7,13.2,11.1
E00070425,81.4,12.3,6.3
E00070426,78.3,16.2,5.6
E00070427,80.9,13.2,5.8
E00070429,78.6,13.4,8
E00070430,73.7,14,12.4
E00070439,80.9,11.7,7.4
E00070466,75,17.1,7.9
E00070467,76.5,14,9.4
E00070476,85.4,10.8,3.8
E00070481,85.1,10.3,4.6
E00070484,85.4,10.8,3.7
E00070502,71.8,19.9,8.3
E00070503,69.2,21,9.8
E00070507,76.5,16.9,6.7
E00070510,76.9,17.3,5.9
E00070518,67.6,18.9,13.5
E00070520,80.8,16.6,2.6
E00143395,79.5,16.3,4.2
E00143396,83.8,13.8,2.5
E00143397,77.1,16.5,6.5
E00143398,84.5,12.3,3.2
E00143399,84.4,10.8,4.7
E00143400,84.6,12.8,2.6
E00143401,82.5,11.1,6.4
E00143402,49,30.9,20.1
E00143403,75.4,18.2,6.4
E00143404,64.2,22.5,13.2
E00143405,78.2,16.4,5.3
E00143406,82.3,11.3,6.4
E00143455,83.9,11.6,4.5
E00143456,75.2,17.2,7.6
E00143457,75.3,16.8,7.9
E00143458,85.4,11.4,3.2
E00143459,80.5,13.6,5.9
E00143462,76.6,19,4.4
E00143463,70.4,20.8,8.8
E00143464,77.1,15.6,7.3
E00143465,59.5,22.3,18.2
E00143466,65.4,24.8,9.8
E00143467,76.8,15.6,7.5
E00143468,73.7,19.4,6.9
E00143469,79.7,16.5,3.8
E00143470,57.9,24.6,17.4
E00143471,80.6,14,5.4
E00143472,79.5,13.3,7.2
E00143473,77.1,18.1,4.8
E00143474,80,13.8,6.3
E00143475,78.4,15.2,6.4
E00143476,79.5,15.9,4.5
E00143477,79.7,12.9,7.4
E00143479,84.5,10.9,4.6
E00143480,85.7,9.4,5
E00143481,64.7,23.4,11.9
E00143482,82.3,14,3.7
E00143483,87.8,9.8,2.4
E00143484,84,12.8,3.2
E00143485,77.8,15.8,6.4
E00143486,85.3,9.9,4.7
E00143487,82.6,12.5,4.9
E00143488,85.2,12.1,2.7
E00143489,77.7,18.1,4.3
E00143490,82.6,13.5,3.9
E00143491,70.2,17.3,12.5
E00143492,77.9,13.4,8.8
E00143493,71.4,21.9,6.7
E00143494,81,14.4,4.6
E00143495,78.4,14.5,7.1
E00143496,77,15.9,7.1
E00143497,79,12.8,8.2
E00143498,81.1,13.2,5.7
E00143499,71.2,21.2,7.6
E00143500,86.4,11.4,2.3
E00143501,82.3,12.6,5.1
E00143502,83.8,12.1,4
E00143503,76.8,14.3,8.9
E00143506,79.4,13.5,7.1
E00143507,80.5,14.6,4.9
E00143508,70.7,21.6,7.8
E00143509,84.9,11.5,3.5
E00143510,48.1,32.5,19.5
E00143511,81.5,13.1,5.4
E00143512,58.6,28.5,12.9
E00143514,74.2,20,5.8
E00143518,83.9,10.3,5.8
E00143520,82.6,15,2.4
E00143521,82.2,11.6,6.2
E00143522,77.3,15.2,7.4
E00143523,82.4,12.3,5.4
E00143524,84.6,10.6,4.8
E00143525,76.6,19.5,3.8
E00143526,83,13.4,3.6
E00143527,86.8,11.3,1.8
E00143529,81.3,13.1,5.6
E00143530,85.5,9.8,4.7
E00143531,81.5,13.7,4.8
E00143532,78,15.2,6.8
E00143533,78.9,15.7,5.3
E00143534,83.2,13.6,3.2
E00143535,76.1,16.4,7.5
E00143536,76,19.6,4.4
E00143537,79.9,17.5,2.6
E00143538,84.2,11.6,4.3
E00143539,77.5,20.1,2.4
E00143540,81.5,14,4.4
E00143541,76.8,17.1,6.1
E00143542,80.2,14.3,5.5
E00143543,76.8,16,7.2
E00143544,79.2,13.4,7.4
E00143545,77.9,13.5,8.5
E00143546,78.7,15.6,5.7
E00143547,66.8,25.3,8
E00143548,84.9,9.5,5.6
E00143549,71.5,17,11.6
E00143550,42.6,34.8,22.7
E00143551,81.9,12.3,5.8
E00143552,82.5,14,3.5
E00143553,71,18.9,10.1
E00143554,86.5,10.8,2.8
E00143555,80.9,14.1,5
E00143556,88.9,8.9,2.3
E00143557,87.2,11.1,1.7
E00143558,80.7,16,3.3
E00143559,74.9,18.6,6.5
E00143560,77.3,15.9,6.9
E00143561,77.5,16.5,6
E00143562,85.7,10.3,4
E00143563,79.6,15,5.3
