areacd,disability_3a-001,disability_3a-002
E00070199,16.7,83.3
E00070200,20,80
E00070201,18.8,81.2
E00070202,14.8,85.2
E00070203,17.6,82.4
E00070204,15.5,84.5
E00070306,15.4,84.6
E00070309,21.5,78.5
E00070310,21.9,78.1
E00070312,16.2,83.8
E00070313,25.5,74.5
E00070315,13,87
E00070316,16.4,83.6
E00070317,24.3,75.7
E00070318,16.1,83.9
E00070319,15.8,84.2
E00070321,12.2,87.8
E00070322,18.8,81.2
E00070325,17.9,82.1
E00070326,24.8,75.2
E00070327,18.5,81.5
E00070328,24.9,75.1
E00070331,25.2,74.8
E00070334,20,80
E00070337,17.4,82.6
E00070339,14.2,85.8
E00070341,18.5,81.5
E00070342,19.7,80.3
E00070344,17.8,82.2
E00070345,31.9,68.1
E00070346,18.5,81.5
E00070347,18,82
E00070352,20.6,79.4
E00070353,15.5,84.5
E00070354,21.4,78.6
E00070355,23.3,76.7
E00070356,28.9,71.1
E00070357,17.5,82.5
E00070358,15.7,84.3
E00070359,19.8,80.2
E00070360,16.4,83.6
E00070415,21.6,78.4
E00070416,13.8,86.2
E00070417,22.9,77.1
E00070418,34.5,65.5
E00070419,22.4,77.6
E00070420,21.1,78.9
E00070421,18.3,81.7
E00070424,20,80
E00070425,15.1,84.9
E00070426,20.7,79.3
E00070427,19.4,80.6
E00070429,19.2,80.8
E00070430,19.9,80.1
E00070439,20,80
E00070466,17.8,82.2
E00070467,21.3,78.7
E00070476,15.8,84.2
E00070481,18.1,81.9
E00070484,13.9,86.1
E00070502,21.9,78.1
E00070503,27.6,72.4
E00070507,24.7,75.3
E00070510,23.9,76.1
E00070518,36.7,63.3
E00070520,20.3,79.7
E00143395,21.3,78.7
E00143396,15.7,84.3
E00143397,19,81
E00143398,19.6,80.4
E00143399,18.2,81.8
E00143400,17.2,82.8
E00143401,17.1,82.9
E00143402,49,51
E00143403,22.2,77.8
E00143404,34.8,65.2
E00143405,20.3,79.7
E00143406,23.3,76.7
E00143455,14,86
E00143456,26.5,73.5
E00143457,25.2,74.8
E00143458,13.9,86.1
E00143459,16.5,83.5
E00143462,24.4,75.6
E00143463,28.8,71.2
E00143464,18.7,81.3
E00143465,32.7,67.3
E00143466,28,72
E00143467,21.8,78.2
E00143468,26.2,73.8
E00143469,21,79
E00143470,38.8,61.2
E00143471,16.7,83.3
E00143472,21.9,78.1
E00143473,19.5,80.5
E00143474,16,84
E00143475,22,78
E00143476,19.8,80.2
E00143477,17.8,82.2
E00143479,16.4,83.6
E00143480,16.7,83.3
E00143481,32.1,67.9
E00143482,15.1,84.9
E00143483,16.2,83.8
E00143484,11.8,88.2
E00143485,19.1,80.9
E00143486,17.2,82.8
E00143487,15.6,84.4
E00143488,15.5,84.5
E00143489,18.1,81.9
E00143490,14.6,85.4
E00143491,27.8,72.2
E00143492,19.5,80.5
E00143493,26.2,73.8
E00143494,18.3,81.7
E00143495,21.6,78.4
E00143496,16.9,83.1
E00143497,21,79
E00143498,16.6,83.4
E00143499,22,78
E00143500,16,84
E00143501,14.4,85.6
E00143502,19.2,80.8
E00143503,25.5,74.5
E00143506,24.9,75.1
E00143507,16.9,83.1
E00143508,29.5,70.5
E00143509,12.8,87.2
E00143510,41.8,58.2
E00143511,17.7,82.3
E00143512,35.5,64.5
E00143514,25.3,74.7
E00143518,17.3,82.7
E00143520,17,83
E00143521,21.1,78.9
E00143522,21.1,78.9
E00143523,16.2,83.8
E00143524,15.7,84.3
E00143525,21.6,78.4
E00143526,15.4,84.6
E00143527,17.4,82.6
E00143529,17.1,82.9
E00143530,17.2,82.8
E00143531,17.7,82.3
E00143532,21.6,78.4
E00143533,15.1,84.9
E00143534,16,84
E00143535,20.8,79.2
E00143536,23.5,76.5
E00143537,19.4,80.6
E00143538,15.5,84.5
E00143539,21.3,78.7
E00143540,15.8,84.2
E00143541,21.1,78.9
