areacd,in_full_time_education-001,in_full_time_education-002
E00070199,25.1,74.9
E00070200,13.6,86.4
E00070201,29.3,70.7
E00070202,20.4,79.6
E00070203,23.3,76.7
E00070204,16.1,83.9
E00070306,20.3,79.7
E00070309,22.6,77.4
E00070310,24.9,75.1
E00070312,14,86
E00070313,16.4,83.6
E00070315,15.2,84.8
E00070316,21.9,78.1
E00070317,15.1,84.9
E00070318,20.2,79.8
E00070319,21.6,78.4
E00070321,14.6,85.4
E00070322,21.1,78.9
E00070325,15.4,84.6
E00070326,8.4,91.6
E00070327,19.8,80.2
E00070328,8.2,91.8
E00070331,21.6,78.4
E00070334,11.8,88.2
E00070337,37.6,62.4
E00070339,30.5,69.5
E00070341,16.4,83.6
E00070342,37.1,62.9
E00070344,35.5,64.5
E00070345,6,94
E00070346,20.1,79.9
E00070347,15.1,84.9
E00070352,14.6,85.4
E00070353,16.5,83.5
E00070354,15.3,84.7
E00070355,4.8,95.2
E00070356,7.3,92.7
E00070357,16.1,83.9
E00070358,20.5,79.5
E00070359,10.4,89.6
E00070360,26.2,73.8
E00070415,25.4,74.6
E00070416,28.4,71.6
E00070417,24,76
E00070418,7.1,92.9
E00070419,10.5,89.5
E00070420,25.5,74.5
E00070421,20.9,79.1
E00070424,20.4,79.6
E00070425,35.9,64.1
E00070426,18,82
E00070427,26.1,73.9
E00070429,32.1,67.9
E00070430,27.1,72.9
E00070439,28.9,71.1
E00070466,23.4,76.6
E00070467,28.9,71.1
E00070476,19.8,80.2
E00070481,19.2,80.8
E00070484,22,78
E00070502,25.6,74.4
E00070503,11.1,88.9
E00070507,15.4,84.6
E00070510,16.9,83.1
E00070518,10.7,89.3
E00070520,13.9,86.1
E00143395,28.4,71.6
E00143396,20,80
E00143397,16.2,83.8
E00143398,19.4,80.6
E00143399,20.3,79.7
E00143400,18.5,81.5
E00143401,18.5,81.5
E00143402,6.2,93.8
E00143403,21.9,78.1
E00143404,17.2,82.8
E00143405,23.2,76.8
E00143406,17.3,82.7
E00143455,20.1,79.9
E00143456,10.4,89.6
E00143457,17.1,82.9
E00143458,18.5,81.5
E00143459,20.8,79.2
E00143462,14.3,85.7
E00143463,17,83
E00143464,19.2,80.8
E00143465,17.4,82.6
E00143466,11.4,88.6
E00143467,23.3,76.7
E00143468,15.4,84.6
E00143469,15,85
E00143470,19,81
E00143471,15.4,84.6
E00143472,15.3,84.7
E00143473,19.4,80.6
E00143474,22.7,77.3
E00143475,15.9,84.1
E00143476,18.7,81.3
E00143477,13.2,86.8
E00143479,18.6,81.4
E00143480,25.2,74.8
E00143481,16.7,83.3
E00143482,20.7,79.3
E00143483,12,88
E00143484,24.9,75.1
E00143485,14.7,85.3
E00143486,24,76
E00143487,16.1,83.9
E00143488,25.4,74.6
E00143489,13.6,86.4
E00143490,19.4,80.6
E00143491,6.6,93.4
E00143492,9.5,90.5
E00143493,19.1,80.9
E00143494,13.9,86.1
E00143495,16,84
E00143496,14.9,85.1
E00143497,20.9,79.1
E00143498,23.1,76.9
E00143499,13.1,86.9
E00143500,23.8,76.2
E00143501,26.6,73.4
E00143502,17.8,82.2
E00143503,15.7,84.3
E00143506,21.2,78.8
E00143507,19.5,80.5
E00143508,17.3,82.7
E00143509,17.9,82.1
E00143510,8.2,91.8
E00143511,23.5,76.5
E00143512,10.5,89.5
E00143514,14.6,85.4
E00143518,17.4,82.6
E00143520,17.6,82.4
E00143521,15.8,84.2
E00143522,11.2,88.8
E00143523,16.7,83.3
E00143524,16.5,83.5
E00143525,17.2,82.8
E00143526,18.5,81.5
E00143527,21.4,78.6
E00143529,11.5,88.5
E00143530,19,81
E00143531,13.2,86.8
E00143532,19.8,80.2
E00143533,14.3,85.7
E00143534,17.9,82.1
E00143535,7.5,92.5
E00143536,12.6,87.4
E00143537,18.7,81.3
E00143538,19.7,80.3
