areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00070199,99.2,0.8,0
E00070200,100,0,0
E00070201,97.3,2.7,0
E00070202,99,1,0
E00070203,95.5,4.5,0
E00070204,100,0,0
E00070306,69.3,30.7,0
E00070309,24.9,75.1,0
E00070310,80.9,18.6,0.5
E00070312,97.8,2.2,0
E00070313,59.3,40.7,0
E00070315,82.1,17,0.9
E00070316,66.9,33.1,0
E00070317,71.6,28.4,0
E00070318,98.4,1.6,0
E00070319,89.7,10.3,0
E00070321,100,0,0
E00070322,86.9,13.1,0
E00070325,92.5,7.5,0
E00070326,98.2,1.2,0.6
E00070327,93.2,6.8,0
E00070328,99.2,0.8,0
E00070331,97.8,2.2,0
E00070334,19.2,80.8,0
E00070337,97.4,2.6,0
E00070339,65.1,34.9,0
E00070341,63,37,0
E00070342,91,9,0
E00070344,81.3,18.7,0
E00070345,96.2,3.8,0
E00070346,57.9,42.1,0
E00070347,96.3,3.7,0
E00070352,81.3,18,0.8
E00070353,83.5,16.5,0
E00070354,68.2,31.8,0
E00070355,100,0,0
E00070356,77.7,22.3,0
E00070357,100,0,0
E00070358,98.4,1.6,0
E00070359,78.7,21.3,0
E00070360,58.3,41.7,0
E00070415,31.1,68.4,0.5
E00070416,94.2,5.8,0
E00070417,62.3,37.7,0
E00070418,25.8,74.2,0
E00070419,24.5,75.5,0
E00070420,50.8,49.2,0
E00070421,51.2,48.8,0
E00070424,54.6,45.4,0
E00070425,64.2,35.8,0
E00070426,90.3,9.7,0
E00070427,74.8,25.2,0
E00070429,83,17,0
E00070430,34.2,65.1,0.7
E00070439,88.6,11.4,0
E00070466,91.7,8.3,0
E00070467,70.7,29.3,0
E00070476,75.7,24.3,0
E00070481,94.1,5.9,0
E00070484,99.2,0.8,0
E00070502,64.2,35.8,0
E00070503,59.8,40.2,0
E00070507,59.2,40.8,0
E00070510,63,37,0
E00070518,82.2,17.8,0
E00070520,92.7,7.3,0
E00143395,82.3,17.7,0
E00143396,94.4,5.6,0
E00143397,77.6,22.4,0
E00143398,99.3,0.7,0
E00143399,96.1,3.9,0
E00143400,99.2,0.8,0
E00143401,93.1,6.9,0
E00143402,28.9,71.1,0
E00143403,72.7,27.3,0
E00143404,77.7,22.3,0
E00143405,85.2,14.8,0
E00143406,96.8,3.2,0
E00143455,100,0,0
E00143456,99.2,0.8,0
E00143457,84.4,15.6,0
E00143458,74.8,25.2,0
E00143459,85.5,14.5,0
E00143462,64.1,35.9,0
E00143463,53.5,46.5,0
E00143464,79.8,19.3,0.9
E00143465,29.2,70.8,0
E00143466,57.4,42.6,0
E00143467,67.8,32.2,0
E00143468,71.7,28.3,0
E00143469,81.8,18.2,0
E00143470,46.2,52.9,0.8
E00143471,69.5,30.5,0
E00143472,61.7,38.3,0
E00143473,100,0,0
E00143474,100,0,0
E00143475,96.1,3.9,0
E00143476,89.5,10.5,0
E00143477,0.7,99.3,0
E00143479,88.4,11.6,0
E00143480,86.2,13.8,0
E00143481,59.8,40.2,0
E00143482,97,3,0
E00143483,85.8,14.2,0
E00143484,99.2,0.8,0
E00143485,85.3,14.7,0
E00143486,98.7,1.3,0
E00143487,83.2,16.8,0
E00143488,95.2,4.8,0
E00143489,99.2,0.8,0
E00143490,97.5,2.5,0
E00143491,93.7,6.3,0
E00143492,97.7,1.6,0.8
E00143493,65,35,0
E00143494,98.3,1.7,0
E00143495,99.2,0.8,0
E00143496,100,0,0
E00143497,100,0,0
E00143498,95.1,4.9,0
E00143499,46.1,53.9,0
E00143500,80.3,19.7,0
E00143501,62.6,37.4,0
E00143502,100,0,0
E00143503,62,38,0
E00143506,79.1,20.9,0
E00143507,97.5,2.5,0
E00143508,79.4,20.6,0
E00143509,89.4,10.6,0
E00143510,37.1,62.9,0
E00143511,82.7,17.3,0
E00143512,34.1,65.9,0
E00143514,92.2,7.8,0
E00143518,83.1,16.9,0
E00143520,98.3,1.7,0
E00143521,42.5,57.5,0
E00143522,77.9,22.1,0
E00143523,100,0,0
E00143524,100,0,0
E00143525,100,0,0
E00143526,100,0,0
E00143527,94.8,5.2,0
E00143529,100,0,0
E00143530,95.2,4.8,0
E00143531,94.1,5.9,0
E00143532,96.2,3.8,0
E00143533,99.3,0.7,0
E00143534,61.1,38.9,0
E00143535,74.4,25.6,0
E00143536,73.4,26.6,0
E00143537,99.2,0.8,0
E00143538,98.3,1.7,0
E00143539,76.9,23.1,0
E00143540,85.2,14.8,0
E00143541,92.2,7.8,0
E00143542,98.1,1.9,0
E00143543,81.8,18.2,0
E00143544,96.2,3.8,0
E00143545,92.7,7.3,0
E00143546,100,0,0
E00143547,95.1,4.9,0
E00143548,86.9,13.1,0
E00143549,39.7,60.3,0
E00143550,7.2,92.8,0
E00143551,92.3,7.7,0
E00143552,99.1,0.9,0
E00143553,68,32,0
