geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00080611,23.6,46.9,5.5,19.2,4.8
E00080612,27.8,48.6,5.8,15.4,2.3
E00080613,21.6,47.2,7.4,21.6,2.2
E00080614,29.2,43.4,7.1,18.9,1.4
E00080615,20.3,53.9,9,14.8,2
E00080616,23.5,51.1,3.7,18.7,3
E00080617,25.3,43,7,21.3,3.3
E00080618,22.2,49.6,6.3,19.6,2.2
E00080619,12.4,56.6,6.4,23.1,1.6
E00080620,18.6,53,9.7,16.6,2
E00080621,18.5,53,8.7,17.1,2.8
E00080622,22.8,52,7.5,15,2.8
E00080623,26.6,46.9,7.5,15.4,3.7
E00080624,23.4,47.5,9.2,16.1,3.8
E00080625,13.1,62.7,4.9,16.4,2.9
E00080626,17.6,53.8,9,16.8,2.9
E00080627,29.3,52.1,4.1,13.1,1.4
E00080628,28.1,40.8,7.9,19.7,3.5
E00080785,19.2,40.7,8.7,28.5,2.9
E00080787,17.7,52.6,7.6,16.9,5.2
E00080788,18.7,48,9.1,21.7,2.5
E00080789,16.7,45.9,6.7,27.4,3.3
E00080794,19.7,45.7,6,26.9,1.8
E00080795,25.3,47.5,7.4,18.3,1.6
E00080796,21.8,43.3,4.4,27,3.4
E00080797,25.5,39.8,6.6,23.2,4.8
E00080798,19.5,45.8,7.2,24.5,2.9
E00080799,19.8,43.1,6.7,26.5,4
E00080800,14,46.9,8.5,28.4,2.2
E00080801,25.7,45.1,3.5,22.6,3.1
E00080812,23,50.2,8.4,13.4,5
E00080813,16,51.8,7,21.4,3.9
E00080814,21.2,50.6,3.5,18.6,6.1
E00080815,23.7,47.8,6.2,17.5,4.7
E00080816,30.9,43.1,5.9,16,4.1
E00080817,20.4,50.4,5.4,18.8,5
E00080818,27.1,51.7,4.8,14.9,1.5
E00080819,16.4,56.7,9.3,14.2,3.4
E00080820,24.9,54.5,3.4,15,2.1
E00080821,34.2,38.3,6.2,16.5,4.9
E00080822,37.2,39,8.1,11.7,4
E00080823,40.6,35.7,8.2,13,2.4
E00080824,32.6,37.1,7.6,15.6,7.1
E00080825,23.9,47.9,6.3,20.2,1.7
E00080826,27.1,43.1,9.8,15.1,4.9
E00080827,29.6,40.8,5.4,21.5,2.7
E00080828,26.8,48,4.1,19.7,1.5
E00080829,19.8,53,5.5,18.2,3.6
E00080830,25.9,54.4,4.9,12.5,2.3
E00080831,34.9,44.2,0,16.3,4.7
E00080832,23.5,50.9,3.9,20,1.8
E00080833,24.5,54.2,4.7,14.6,2
E00080834,22.7,55.8,5.2,14.6,1.7
E00080835,30.8,47,5.1,13.2,3.8
E00080836,52,29.2,6.9,9.4,2.5
E00080837,26.8,49.5,7.9,13.2,2.6
E00080838,22.1,48.5,8,17.6,3.8
E00080839,22.4,53,6.8,16.9,0.9
E00080840,16,52,5.2,22.4,4.4
E00080841,14.7,55,7.1,19.3,3.8
E00080842,20,47.3,5.9,21.5,5.4
E00080843,17,51.5,4.5,24.2,2.7
E00080844,17.7,57.1,5.4,18.4,1.4
E00080845,19.1,53.4,7.2,15.5,4.8
E00080846,11.5,50.7,5.4,29.1,3.2
E00080847,17.5,50,5,24.1,3.5
E00080848,23.1,46.2,7.3,21.8,1.7
E00080849,13.6,54.9,5.8,21,4.7
E00080851,20.4,46.5,3.9,25.8,3.3
E00080852,24.8,51.3,7.4,13.4,3
E00080853,24.9,47.4,2.8,22.5,2.3
E00080854,18.7,54.9,6.2,16.5,3.7
E00080855,15.6,57.6,1.4,22.5,2.9
E00080856,22.3,50.4,7.2,18.6,1.5
E00080857,25.8,47.5,6.3,14.5,5.9
E00080858,23.3,50.8,5.3,20.6,0
E00080859,19.4,49.4,7.1,22.6,1.6
E00080860,32.7,45,7.1,11.4,3.8
