geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00080611,55.1,39,0.8,5.1
E00080612,61.7,34.6,0,3.8
E00080613,53.5,37.8,0,8.7
E00080614,57.7,33.8,2.3,6.2
E00080615,34.5,48.7,1.7,15.1
E00080616,48.8,34.6,0,16.5
E00080617,46.2,35.7,7.7,10.5
E00080618,57.3,33.9,0.8,8.1
E00080619,39.5,48.4,0.8,11.3
E00080620,50.8,37.7,0.8,10.8
E00080621,57,37.5,0.8,4.7
E00080622,40.8,30.3,0,28.9
E00080623,63.6,28,0.8,7.6
E00080624,47.7,33.8,4.6,13.8
E00080625,31.6,46.2,1.7,20.5
E00080626,44,41.8,0,14.2
E00080627,31.3,33.6,32.1,3
E00080628,45.4,38.1,1,15.5
E00080785,51.3,32.9,4.6,11.2
E00080787,39.8,41.7,0,18.5
E00080788,35.4,21.9,32.3,10.4
E00080789,53.9,32.8,0,13.3
E00080794,47.1,44.3,3.6,5
E00080795,42.5,41.6,2.7,13.3
E00080796,50.8,44.5,0.8,3.9
E00080797,41.1,31.7,0.6,26.7
E00080798,52.4,32.3,9.7,5.6
E00080799,50.4,38.6,4.7,6.3
E00080800,59.3,31.7,0.8,8.1
E00080801,34.8,35.7,18.8,10.7
E00080812,57,33.3,2.6,7
E00080813,34.2,40.5,19.8,5.4
E00080814,23.8,19.7,45.9,10.7
E00080815,45.1,26.1,11.3,17.6
E00080816,50,41.8,0.7,7.5
E00080817,41.8,45.1,11.5,1.6
E00080818,16.5,33.1,34.6,15.8
E00080819,53.6,40,0,6.4
E00080820,12.9,39.6,40.6,6.9
E00080821,60.3,32.8,0,6.9
E00080822,66.4,23.8,1.6,8.2
E00080823,67.5,25.2,0.8,6.5
E00080824,56.3,29.4,4.8,9.5
E00080825,20.5,36.8,29.1,13.7
E00080826,62.3,28.3,1.9,7.5
E00080827,18.8,30.1,39.8,11.3
E00080828,25.2,30.9,34.5,9.4
E00080829,21.1,34.1,30.9,13.8
E00080830,16.5,24.8,34.6,24.1
E00080831,9.3,17.8,55.1,17.8
E00080832,22.2,41.9,24.8,11.1
E00080833,15.7,42.1,31.4,10.7
E00080834,35.5,21.5,24.8,18.2
E00080835,25.6,26.4,33.6,14.4
E00080836,5.1,6.8,85.6,2.5
E00080837,40.2,29.4,27.5,2.9
E00080838,33.6,41.8,9.8,14.8
E00080839,24.2,17.2,0.8,57.8
E00080840,43.2,44.1,2.7,9.9
E00080841,41.4,40.5,1.7,16.4
E00080842,25.9,33.3,2.2,38.5
E00080843,33.1,48,3.9,15
E00080844,20,37,26.7,16.3
E00080845,37.1,41.4,8.6,12.9
E00080846,21.4,46.4,0.7,31.4
E00080847,31,45.2,9.5,14.3
E00080848,39.8,44.9,0,15.3
E00080849,44.6,45.5,0,9.9
E00080851,38.5,33,2,26.5
E00080852,40.6,43,11.7,4.7
E00080853,30.7,40.4,7.9,21.1
E00080854,42,47.9,0.8,9.2
E00080855,22.1,36.9,10.7,30.2
E00080856,35,38.5,17.1,9.4
E00080857,31.1,35.9,31.1,1.9
E00080858,1.9,20,11.4,66.7
E00080859,20.9,34.3,8.1,36.6
E00080860,5.6,16,60,18.4
E00080861,28.2,41,18.8,12
E00080882,40.9,49.6,0.7,8.8
E00080883,33.3,40.5,1.8,24.3
E00080884,45.4,44.5,0,10.1
E00080885,63.2,33.3,0.9,2.6
E00080886,39,50,0,11
E00080887,46.3,47.7,0,6
E00080888,50,44.4,0.8,4.8
E00080889,54.9,33.6,1.6,9.8
E00080890,42.3,51.2,0.8,5.7
E00080891,42.4,45.6,0,12
E00080892,64.4,28.7,2,5
E00080893,56.9,34.3,1,7.8
E00080894,23.1,43.5,28.7,4.6
E00080895,37.9,47.7,1.5,12.9
E00080896,47.2,47.2,0,5.6
E00080897,43.5,50,0,6.5
E00080898,37.7,39.3,10.7,12.3
E00080899,40.6,50.8,0,8.6
E00080900,35.7,51.2,0,13.2
E00080901,45.5,45.5,0,9
E00080902,37.7,45.4,4.6,12.3
E00080903,37.5,41.1,1.8,19.6
E00080904,50,40.3,3.2,6.5
E00080905,51.3,44.4,0,4.3
E00080906,55.3,35.6,1.5,7.6
E00080907,37.1,43.5,3.2,16.1
E00107950,45.2,51.6,0,3.2
E00107953,55.5,44.5,0,0
E00107956,47.9,42,4.2,5.9
E00107963,21.2,31,43.4,4.4
E00107964,49.3,41.9,0,8.8
E00107965,54.5,34.5,2.1,9
E00107966,39.2,30.7,15,15
E00107967,54,33.9,5.6,6.5
E00107968,38.3,37.5,17.2,7
E00107969,30.8,30.8,10,28.3
E00107970,29.7,50,9.4,10.9
E00107971,50.4,42.6,2.3,4.7
E00107972,57.4,37.5,2.2,2.9
E00107973,38.7,49.5,0,11.7
E00107974,44.7,48,0.7,6.7
E00107975,50.7,39.6,0,9.7
E00107976,52.7,40.5,0.8,6.1
E00107977,56.6,35.9,2.1,5.5
E00107978,46.1,35.9,0.8,17.2
E00107979,13.1,21.5,53.8,11.5
E00107980,26,37.7,30.1,6.2
E00107981,65.3,25.6,1.7,7.4
E00107982,63.5,24.3,1.7,10.4
E00107983,56.8,39.5,1.2,2.5
E00107984,56.5,39.1,0,4.3
E00107985,21.1,27,24.3,27.6
E00107986,24.1,35.7,17.1,23.1
E00107987,62.2,35.4,0.8,1.6
E00107988,35.7,38,14,12.4
E00107989,23.8,53.7,7.3,15.2
E00107990,28.9,51,5.4,14.8
E00107991,37.1,50.8,1.6,10.5
E00107992,39.6,35.1,16.2,9.1
E00107993,25.9,50.4,8.1,15.6
E00107994,25.6,42.1,2.3,30.1
E00107997,59.3,31.7,0.8,8.1
E00107998,52.2,35.7,0.9,11.3
E00107999,57,31,3,9
E00108000,52.8,34.1,0.8,12.2
E00108001,21.8,47.3,2.7,28.2
E00108002,35.2,47.5,0.8,16.4
E00108003,40.7,47.4,0.7,11.1
E00108004,34.7,43,0.8,21.5
E00108005,38.8,23.1,28.1,9.9
E00108006,46.2,40.6,4.9,8.4
E00108007,26.7,40.8,23.3,9.2
E00108008,10.7,18,65.6,5.7
E00108009,40.8,29.2,18.3,11.7
E00108010,16.3,23.4,46.8,13.5
E00108011,6,31.1,61.7,1.2
E00108012,7.1,31.3,50.9,10.7
E00108013,24.1,25,28.7,22.2
E00108014,15.8,38.9,27.4,17.9
E00108015,19,12.4,55.4,13.2
E00108016,27.2,47.1,12.5,13.2
E00108017,26.1,39.2,24.8,9.8
E00108018,0,8.8,78.1,13.2
E00108019,11.9,36.3,45.3,6.5
E00108020,27.4,41.5,18.5,12.6
E00108021,22,30.8,41.8,5.5
E00108022,22,48.9,22,7.1
E00108023,21.4,32.8,34.4,11.5
E00108024,38.2,35,21.1,5.7
E00108025,28.5,39.8,23.6,8.1
E00108026,31,27,31.7,10.3
E00108027,25.5,39,29.8,5.7
E00108028,24.6,39,21.2,15.3
E00108029,22.3,33.1,31.5,13.1
E00108030,8.5,29.5,51.7,10.2
E00108032,20.8,30,35,14.2
E00108033,13.2,26.5,53.6,6.6
E00108034,27.9,32,25.4,14.8
E00108035,28.3,37,21,13.8
E00108036,18.9,30.8,23.8,26.6
E00108037,8,18.8,60.2,13.1
E00108038,22.3,38,28.9,10.7
E00108039,35.5,32.7,20.9,10.9
E00108040,35.7,38.1,13.5,12.7
E00108041,11.7,12.4,54.7,21.2
E00108042,22.7,40.6,23.4,13.3
E00108043,32.8,34.5,21.8,10.9
E00108044,19.5,31.2,30.5,18.8
E00108045,19.7,29.9,33.1,17.3
E00108046,27.8,34.8,27.8,9.6
E00108047,24,32.2,26.4,17.4
E00108048,11.8,14.6,53.5,20.1
E00108049,30.2,39.6,20.8,9.4
E00108050,26.4,43.2,18.9,11.5
E00108051,26.7,33.3,25.8,14.2
E00108053,16.4,27.9,19.3,36.4
E00108054,47.6,39.5,4,8.9
E00108055,28.9,24.4,37,9.6
E00108056,31.2,53.8,4,11
E00108057,33.9,45.7,9.1,11.3
E00108058,6.3,9,81.1,3.6
E00108059,23.4,36.9,28.8,10.8
E00108060,28.9,30.7,29.8,10.5
E00108062,8.3,24.3,58.3,9.2
E00108063,34.6,37.6,21.8,6
E00108064,18,25.4,49.2,7.4
E00108066,19.4,33.8,33.1,13.7
E00108067,16.1,17.9,61.6,4.5
E00108069,41.7,26.1,8.7,23.5
E00108070,19.4,18.8,50.7,11.1
E00108071,19.8,22.2,47.6,10.3
E00108072,16.9,20.3,53.4,9.3
E00108073,40.3,41.7,0.7,17.3
E00108074,19.5,28.5,40.7,11.4
E00108075,12.8,24.8,52.6,9.8
E00108076,49.6,30.4,13.3,6.7
E00108077,24.3,22.9,35.4,17.4
E00108078,45.6,40.9,2,11.4
E00108079,25.2,38.1,2.2,34.5
E00108080,90.2,3,1.8,4.9
E00108081,57.2,34,1.3,7.5
E00108082,49.6,33.6,8.8,8
E00108083,15.5,31,41.1,12.4
E00108084,54.5,43.2,0,2.3
E00108085,25.2,31.8,21.5,21.5
E00108086,12.3,20.2,57,10.5
E00108087,15,17.9,57.9,9.3
E00108088,18.2,47.9,17.4,16.5
E00108089,10.1,21.8,68.1,0
E00108090,17.6,21,47.9,13.4
E00108091,32.5,48.7,1.3,17.5
E00108092,44.1,37.8,1.4,16.8
E00108094,59.6,35.1,0,5.3
E00108095,35.6,51.1,2.2,11.1
E00108096,41.9,46.2,0,12
E00108097,56.8,42.4,0.8,0
E00108098,20.8,34.7,30.7,13.9
E00108099,44.7,50,0.8,4.5
E00108100,17.9,29.1,35.8,17.2
E00108101,47.5,42.6,3.3,6.6
E00108102,14.8,36.9,38.3,10.1
E00108103,18,28.8,40.3,12.9
E00108104,43.6,46.5,1,8.9
E00108105,62,27.8,5.6,4.6
E00108106,36.6,44.6,3,15.8
E00108107,14.4,16.1,53.4,16.1
E00108108,44.4,47.5,3,5.1
E00108109,50.7,30.1,2.7,16.4
E00108110,44.6,42.9,4.8,7.7
E00108111,43.1,47.1,1,8.8
E00108112,19,56.2,1.9,22.9
E00108113,34.6,53.8,1,10.6
E00108114,41.5,46.6,7.6,4.2
E00108115,33,54.4,0,12.6
E00108116,30.9,48.2,1.8,19.1
E00108117,35.8,56.9,0,7.3
E00108118,39.6,44,11.2,5.2
E00108119,22.5,28.8,3.8,45
E00108120,23.4,27,32.4,17.1
E00108121,24.6,32.2,29.7,13.6
E00108122,27.2,25.2,29.9,17.7
E00108123,26.7,29.8,23.6,19.9
E00108124,17.7,34,31.2,17
E00108125,24.6,28.7,28.7,18
E00108126,3.2,8.1,87.9,0.8
E00108127,2.5,5,90.6,1.9
E00108128,23.8,15.1,56.3,4.8
E00108129,10.5,24.6,36.8,28.1
E00108130,35.3,24.4,29.4,10.9
E00108132,13.4,19.3,58.8,8.4
E00108133,27.8,23,30.2,19
E00108134,35.5,29.8,19.4,15.3
E00108135,3.1,9.3,57.7,29.9
E00108136,8.3,12.4,62.7,16.6
E00108137,28.2,32.5,23.9,15.4
E00108138,36.8,30.7,14.9,17.5
E00108139,29.4,34.5,18.5,17.6
E00108140,19.8,18.6,47.9,13.8
E00108141,40.7,38.1,10.2,11
E00108142,21.7,21.7,43.5,13
E00108143,25.7,39,24.3,11
E00108144,12.8,32.1,37.2,17.9
E00108145,30.8,33.1,21.1,15
E00108146,26.3,22.6,25.5,25.5
E00108147,14.7,34,30.7,20.7
E00108148,0,9.8,75,15.2
E00108149,17.1,22.6,32.9,27.4
E00108150,10.2,24.7,49.4,15.7
E00108151,25.7,36.7,18.3,19.3
E00108152,3.1,7,86.8,3.1
E00108153,46,40.7,0.9,12.4
E00108154,11.5,9.8,70.7,8
E00108156,8.9,22.5,50.9,17.8
E00108157,10.4,36.8,33,19.8
E00108158,5.4,7.1,79.5,8
E00108159,1.7,8.3,78.3,11.7
E00108160,18.8,53.1,15.1,13
E00108161,37.8,29.4,19.3,13.4
E00108162,38.9,36.1,9.3,15.7
E00108163,16.7,31,36.5,15.9
E00108164,7.4,20.5,55.7,16.4
E00108166,43.6,43.6,2.1,10.6
E00108167,13,34.3,36.1,16.7
E00108168,5.6,16,58.4,20
E00108169,23.2,29.7,31.2,15.9
E00108170,16.8,27,40.1,16.1
E00108171,17.8,20.2,38,24
E00108173,31.7,40.7,7.6,20
E00108174,37.7,32,16.4,13.9
E00108175,40.2,24.6,18,17.2
E00108176,23.9,24.8,32.5,18.8
E00108177,16.7,31.1,43.2,9.1
E00108178,25.8,28.3,29.2,16.7
E00108179,21.2,31.4,26.3,21.2
E00108180,23.6,38.2,14.5,23.6
E00108181,37.9,37.1,1.5,23.5
E00108182,13.7,34.1,28.8,23.4
E00108183,29.4,44,16.5,10.1
E00108184,29.1,39.2,16.9,14.9
E00108185,30.8,30.1,19.5,19.5
E00108186,38.4,36,16,9.6
E00108187,41.4,45.1,1.5,12
E00108188,33.7,28.6,21.4,16.3
E00108189,31,20.6,27,21.4
E00108190,23.5,31.1,28.6,16.8
E00108191,33.6,33.6,22.1,10.6
E00108192,55,37.9,0.7,6.4
E00108193,43.7,36.1,7.6,12.6
E00108194,26.4,61.4,7.6,4.6
E00108195,47.7,46.1,0,6.3
E00108196,53.9,43.8,2.3,0
E00108197,59.7,32.8,1.7,5.9
E00108198,19.2,38.5,24.6,17.7
E00108199,23.2,63.4,2.7,10.7
E00108200,23.7,37,20.7,18.5
E00108201,20.2,56.6,2.3,20.9
E00108202,23,48.4,2.5,26.2
E00108203,5.4,25.6,53.5,15.5
E00108204,26.3,51.1,3.8,18.8
E00108205,9.4,20,63.1,7.5
E00108206,8.5,15.3,49.2,27.1
E00108207,19.8,40.5,15.1,24.6
E00108208,7.9,16.7,65.1,10.3
E00108209,9.5,23.3,44.8,22.4
E00108210,7,14.8,71.1,7
E00108211,23,38.9,29.4,8.7
E00108212,11.9,17.9,60.4,9.7
E00108213,16,18.5,53.8,11.8
E00108214,21.6,24.1,48.3,6
E00108215,15.8,37.5,20,26.7
E00108216,19.8,25.9,44,10.3
E00108217,5.3,10.7,79.4,4.6
E00108218,23.9,23.9,39.8,12.4
E00108219,18.1,24.4,45.7,11.8
E00108220,17.9,26.8,46.3,8.9
E00108221,25.2,23.4,37.8,13.5
E00108222,15.3,22.9,50,11.9
E00108223,13.2,21.3,50.7,14.7
E00108224,16.9,29.7,40.7,12.7
E00108225,26.9,18.5,39.5,15.1
E00108226,32.2,25.2,34.8,7.8
E00108227,14.5,23.1,47,15.4
E00108228,24.4,21.8,40.3,13.4
E00108229,14.7,18.3,56.9,10.1
E00108230,16.1,36.4,30.5,16.9
E00108231,23.9,23.9,33.6,18.7
E00108232,28.3,20.4,31.9,19.5
E00108233,18.1,17.3,46.5,18.1
E00108234,22.7,41.1,26.5,9.7
E00108235,40.9,43.6,2.7,12.8
E00108236,21.9,34.4,7.3,36.5
E00108237,18.3,43.5,5.2,33
E00108238,16.2,75.4,1.5,6.9
E00108239,33.1,60.8,2.3,3.8
E00108240,12.1,34.1,45.5,8.3
E00108241,24.1,53.4,0.8,21.8
E00108242,11.7,34.6,2.1,51.6
E00108243,10.3,32.5,0.8,56.3
E00108244,9.9,16.2,56.8,17.1
E00108245,16.2,19.8,59.3,4.8
E00108249,73,23.5,0,3.5
E00108250,6.5,11.1,68.5,13.9
E00108251,25.4,28.6,42.1,4
E00108252,13.1,27,43.1,16.8
E00108253,51.8,35.7,2.7,9.8
E00108254,22.4,31.2,28,18.4
E00108255,14.3,35.3,33.8,16.5
E00108256,59.8,29.5,3.6,7.1
E00108257,31.9,29.3,30.2,8.6
E00108258,15.6,26.7,37.8,20
E00108259,9.4,22,57.5,11
E00108260,9.6,27.9,44.2,18.3
E00108261,32.9,23.2,34.1,9.8
E00108262,30.9,25.8,33,10.3
E00108263,24.4,27.4,34.1,14.1
E00108264,59.5,27,4,9.5
E00108265,64.2,26.8,0.8,8.1
E00108266,24.8,31.4,33.9,9.9
E00108267,42.3,31.7,11.4,14.6
E00108268,27.9,27.1,8.5,36.4
E00108269,26.1,38.7,22.5,12.6
E00108270,24.2,25.3,43.4,7.1
E00108271,5.8,7.2,71.9,15.1
E00108275,47.4,44.5,1.5,6.6
E00108276,16.4,26.7,44.8,12.1
E00108277,24.3,33.3,30.6,11.7
E00108278,15.6,17.2,58.6,8.6
E00108279,22.1,26.9,33.7,17.3
E00108280,2.7,5.3,70.7,21.3
E00108281,37.2,37.2,17.1,8.5
E00108282,10.4,9.6,73.6,6.4
E00108283,10.6,22.7,53,13.6
E00108284,15.3,29.8,33.9,21
E00108285,24.1,19,34.5,22.4
E00108286,34.3,37,20.4,8.3
E00108287,30.1,18.2,33.6,18.2
E00108288,20.3,30.4,31.2,18.1
E00108289,7.2,26.8,47.8,18.1
E00108290,17.2,32.8,26.5,23.5
E00108291,19.2,26.2,41.5,13.1
E00108292,10.7,18.7,62.7,8
E00108293,11.5,18.5,55.4,14.6
E00108294,33.9,31.5,15.7,18.9
E00108296,22.6,19,36.5,21.9
E00108297,21.9,38.3,21.1,18.8
E00108298,15.8,20.8,43.3,20
E00108299,15.4,30.9,40.7,13
E00108300,21.9,21.9,28.1,28.1
E00108301,24.3,41,18.1,16.7
E00108302,32.3,30.7,24.4,12.6
E00108304,44.3,41.5,7.5,6.6
E00108305,23.1,18.8,40.2,17.9
E00108306,21.7,36.5,25.2,16.5
E00108307,18.9,27.6,34.6,18.9
E00108308,13.9,22.6,37.4,26.1
E00108309,22.4,21.2,27.6,28.8
E00108310,23.4,26.2,43.4,6.9
E00108311,28,27.2,32.8,12
E00108312,10.7,13.9,72.1,3.3
E00108313,5.3,22.1,51.1,21.4
E00108314,20.3,22,46.3,11.4
E00108315,19,33.6,34.5,12.9
E00108316,24.7,49.4,0,25.9
E00108317,13.8,27,49.7,9.4
E00108318,29.7,27.5,26.1,16.7
E00108319,19.1,15.9,54.1,10.8
E00108320,18.3,23.8,52.4,5.6
E00108321,20.4,34.3,37.2,8
E00108322,12.5,18.1,38.9,30.6
E00108323,34.2,32.5,16.7,16.7
E00108324,3.9,7.8,87,1.3
E00108325,14.2,21.3,58.7,5.8
E00108326,4.4,23.4,67.2,5.1
E00108327,26.6,36.3,31.5,5.6
E00108328,14.5,27.4,42.7,15.4
E00108329,31.9,30.1,21.2,16.8
E00108330,24.2,32,34.4,9.4
E00108331,2.1,15,74.3,8.6
E00108332,39.8,40.7,12.2,7.3
E00108333,3,22.2,66.7,8.1
E00108334,20.9,20.9,53,5.2
E00108335,8,22.5,60.9,8.7
E00108336,10.2,32.3,35.4,22
E00108337,11,19.5,56.8,12.7
E00108338,23.8,28.7,30.3,17.2
E00108339,11.4,22.7,40.2,25.8
E00108340,52.7,38.9,1.5,6.9
E00108341,59.7,34.5,2.9,2.9
E00108342,47.8,30.8,0,21.4
E00108343,39.7,39.7,4.6,16
E00108344,41,36.8,11.1,11.1
E00108345,46.5,43.4,0.8,9.3
E00108346,59.1,31.3,0.9,8.7
E00108347,53.2,33.3,1.8,11.7
E00108348,48.2,46.4,0,5.4
E00108349,50.5,36.3,1.1,12.1
E00108350,60.7,33.3,0.7,5.3
E00108351,6.5,14,69.2,10.3
