geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00080611,90.2,3.3,1.6,4.9
E00080612,89.5,4.1,1.4,5.1
E00080613,90.3,4.2,2.3,3.2
E00080614,91.7,5.1,1,2.2
E00080615,89.6,5.4,2,3
E00080616,91,5,0.7,3.3
E00080617,92.4,3,0.9,3.6
E00080618,89.2,7.1,1.7,2
E00080619,92.6,5.2,1.3,1
E00080620,87.4,8.6,1.8,2.2
E00080621,93.1,2.7,1.5,2.7
E00080622,90,3.8,2.1,4.1
E00080623,89.4,3.8,2.6,4.2
E00080624,87.8,6.1,1,5.1
E00080625,96,2.7,0,1.3
E00080626,93.1,2.4,1.5,3
E00080627,91.5,3.1,2,3.4
E00080628,95,3.5,0.8,0.8
E00080785,86.9,7.3,0.9,4.9
E00080787,88.7,6.5,1.4,3.4
E00080788,91.8,6.4,0.5,1.4
E00080789,92.3,4.4,1,2.3
E00080794,89.2,5.5,1.5,3.8
E00080795,87.2,9,0.7,3.1
E00080796,92.1,5.3,1.8,0.9
E00080797,91.2,4.3,2.1,2.4
E00080798,87.2,6.2,2.3,4.3
E00080799,92.1,4.7,0.7,2.5
E00080800,90.8,5.6,1.6,2
E00080801,92.5,2.3,1.9,3.4
E00080812,89.4,7.2,1.5,1.9
E00080813,88.7,3.9,4.8,2.6
E00080814,91.6,6.5,0,1.9
E00080815,91.7,2.6,2.2,3.5
E00080816,91.5,2.6,2.6,3.3
E00080817,91,3.9,1.6,3.5
E00080818,92.7,2.2,2.7,2.4
E00080819,89.6,3,3.3,4
E00080820,87.8,5.5,2.2,4.4
E00080821,91.4,4.1,1.1,3.4
E00080822,95.5,1.6,0.8,2
E00080823,87.1,6.5,2.8,3.7
E00080824,90.8,1.7,1.3,6.3
E00080825,93.3,3.5,1.8,1.4
E00080826,88.3,6.5,1.6,3.6
E00080827,93.2,4.4,2,0.4
E00080828,90.5,4,2.1,3.4
E00080829,93.1,3.8,1.9,1.3
E00080830,89.6,2.4,2.4,5.6
E00080831,88.1,8.1,1.4,2.4
E00080832,89.6,4.7,3,2.7
E00080833,91.6,3.4,2.5,2.5
E00080834,90.9,3.1,2.1,3.8
E00080835,91.7,2.9,1.1,4.3
E00080836,88.9,3.1,3.1,4.9
E00080837,88.4,4.2,2.8,4.6
E00080838,91.8,3.5,1.9,2.8
E00080839,91.1,4.2,1.2,3.5
E00080840,86.8,6.6,2.4,4.2
E00080841,93.2,4.7,0.7,1.4
E00080842,95.5,3.2,0.5,0.9
E00080843,94.6,2.9,0.6,1.9
E00080844,91.2,4.7,2.1,2.1
E00080845,92.6,3.5,1.8,2.1
E00080846,94.4,3.7,0,1.9
E00080847,90.8,5,0.8,3.5
E00080848,93.7,3.3,1.8,1.1
E00080849,90.9,4.9,1.7,2.4
E00080851,92.3,4,2.1,1.6
E00080852,92.9,3.5,2.1,1.5
E00080853,88.2,5.1,1.6,5.1
E00080854,93.4,3.9,1.6,1
E00080855,91.1,5.8,0.6,2.5
E00080856,89.2,4.3,2.8,3.7
E00080857,91,3.9,0.8,4.3
E00080858,93.2,3.2,0.9,2.7
E00080859,92.5,4,0.8,2.7
E00080860,86.2,4.7,3.9,5.2
E00080861,93.1,3.2,1.1,2.5
E00080882,89.4,6.5,1.2,2.8
E00080883,90.9,5.8,1.2,2.1
E00080884,89.9,6,2.5,1.6
E00080885,88.8,6.1,2.2,2.9
E00080886,90,8.4,1.3,0.3
E00080887,90.5,4.5,1.5,3.5
E00080888,90.3,5.3,2.8,1.6
E00080889,90.9,5.4,1.7,2
E00080890,90.8,5.3,2.3,1.6
E00080891,93.9,1.9,1,3.2
E00080892,90.9,4.4,0.8,4
E00080893,90.9,4.5,0.8,3.8
E00080894,92.2,1.5,3.7,2.6
E00080895,95.6,2.5,0.9,0.9
E00080896,91.3,4,1.7,2.9
E00080897,92.6,3,1.5,3
E00080898,90,5.5,1.9,2.6
E00080899,89.2,5.4,2.5,2.9
E00080900,91.1,5.1,2.1,1.8
E00080901,92.1,3,1.2,3.7
E00080902,90.9,5.1,2.1,1.9
E00080903,92.6,2.9,1.2,3.3
E00080904,91.7,3.5,0.3,4.5
E00080905,92.8,3.4,1.4,2.4
E00080906,91.9,3.6,0.7,3.9
E00080907,95.1,1.4,1,2.4
E00107950,93,4.9,1.4,0.7
E00107953,90.3,6.5,0.7,2.5
E00107956,89.3,10.4,0.3,0
E00107963,91.2,3.6,2.4,2.8
E00107964,91.5,6.3,1.9,0.3
E00107965,87.1,6.7,1.8,4.4
E00107966,92.3,4.1,1.2,2.4
E00107967,92,3.5,1.4,3.1
E00107968,90.5,2.9,1.6,4.9
E00107969,94.3,3.8,1,1
E00107970,89.6,6.8,1.8,1.8
E00107971,90.2,6.4,1.5,1.8
E00107972,89.5,6,1.3,3.2
E00107973,93.3,4.1,1.1,1.5
E00107974,90.7,5,1.9,2.4
E00107975,92,3.4,1.7,2.8
E00107976,91.8,4.6,1.1,2.5
E00107977,93.2,4.7,0.9,1.2
E00107978,83.7,8.5,2.3,5.6
E00107979,84.3,6.9,2.8,6
E00107980,90.3,5.5,1,3.2
E00107981,94.5,2.8,1.8,0.9
E00107982,93.2,2.6,2.1,2.1
E00107983,92.4,4.3,1,2.4
E00107984,93.7,3.2,1.1,2.1
E00107985,95,2.4,1.5,1.2
E00107986,90.2,5.4,2.1,2.3
E00107987,90.3,6.8,0,2.9
E00107988,87.9,4.5,3.8,3.8
E00107989,93.2,4,1.1,1.7
E00107990,92.1,4.2,1.1,2.5
E00107991,88.4,7.1,1.8,2.7
E00107992,89.3,4,2.3,4.5
E00107993,88.9,5.9,2.3,2.9
E00107994,90.9,6.2,1.6,1.2
E00107997,88.4,6.3,1.5,3.9
E00107998,91.8,3.4,2.6,2.2
E00107999,88.5,3.4,4.2,3.8
E00108000,91.8,3.5,1.6,3.1
E00108001,92.8,4.1,1.8,1.4
E00108002,94.8,3.7,1.5,0
E00108003,93,3.8,1.9,1.3
E00108004,89.1,6.2,2.3,2.3
E00108005,89.4,5.1,2.5,3
E00108006,84.2,7.9,2.4,5.5
E00108007,93.1,1,4.2,1.7
E00108008,90.1,1.9,1.9,6.1
E00108009,89.8,5.7,1.2,3.3
E00108010,91.6,3.7,3,1.7
E00108011,95.8,0.9,1.5,1.8
E00108012,88.6,3.3,4.7,3.3
E00108013,90,4.6,2.7,2.7
E00108014,89.9,1.9,4.7,3.5
E00108015,90.6,3.8,2.6,3
E00108016,93,3.4,1.2,2.4
E00108017,89.5,4.9,2.1,3.6
E00108018,93,0.9,2.2,3.9
E00108019,93.5,3.6,0.5,2.3
E00108020,87.9,4,4.3,3.7
E00108021,89.3,5.1,1.9,3.7
E00108022,88.3,5.4,1.7,4.6
E00108023,92.9,3.4,2.5,1.2
E00108024,90.3,3.4,2.2,4.1
E00108025,89.2,4.3,1.4,5
E00108026,83.9,6.8,4.7,4.7
E00108027,92.2,2.7,2.1,3
E00108028,89.5,2.9,3.3,4.2
E00108029,88.8,5.2,2.1,3.8
E00108030,94.8,1.8,0.9,2.5
E00108032,94.8,2.8,0.8,1.6
E00108033,91.8,3.5,1.5,3.3
E00108034,91.4,5.7,0.4,2.5
E00108035,88.1,4.9,4,3.1
E00108036,95.5,1.2,1.5,1.8
E00108037,91.7,3.4,2.8,2.1
E00108038,91.9,3.7,1.8,2.6
E00108039,89.1,6.6,0.7,3.6
E00108040,92.5,2,2,3.6
E00108041,91.7,3,2.3,3
E00108042,89.7,4.1,4.4,1.9
