geography_code,sex-001,sex-002
E00080611,52.8,47.2
E00080612,53.6,46.4
E00080613,49.8,50.2
E00080614,51.1,48.9
E00080615,48.3,51.7
E00080616,51.9,48.1
E00080617,48.5,51.5
E00080618,46.8,53.2
E00080619,52,48
E00080620,50.2,49.8
E00080621,50.4,49.6
E00080622,51.1,48.9
E00080623,50,50
E00080624,50.8,49.2
E00080625,49.5,50.5
E00080626,50.9,49.1
E00080627,52,48
E00080628,51.1,48.9
E00080785,48.7,51.3
E00080787,52.3,47.7
E00080788,52.2,47.8
E00080789,50.5,49.5
E00080794,50.2,49.8
E00080795,48.8,51.2
E00080796,51.7,48.3
E00080797,48.5,51.5
E00080798,52.2,47.8
E00080799,50.2,49.8
E00080800,51.1,48.9
E00080801,49.3,50.7
E00080812,52.3,47.7
E00080813,50.6,49.4
E00080814,52,48
E00080815,50,50
E00080816,51.6,48.4
E00080817,49.4,50.6
E00080818,47.9,52.1
E00080819,53.8,46.2
E00080820,54.9,45.1
E00080821,52.7,47.3
E00080822,52.2,47.8
E00080823,52.7,47.3
E00080824,54.8,45.2
E00080825,54.3,45.7
E00080826,54,46
E00080827,57.1,42.9
E00080828,49.6,50.4
E00080829,53.4,46.6
E00080830,52.9,47.1
E00080831,56.3,43.8
E00080832,50.7,49.3
E00080833,52.2,47.8
E00080834,54,46
E00080835,54,46
E00080836,56.7,43.3
E00080837,55.9,44.1
E00080838,51.4,48.6
E00080839,51.2,48.8
E00080840,50.2,49.8
E00080841,48.5,51.5
E00080842,50.2,49.8
E00080843,50.3,49.7
E00080844,51.2,48.8
E00080845,53.7,46.3
E00080846,47.2,52.8
E00080847,49.1,50.9
E00080848,51.7,48.3
E00080849,51.6,48.4
E00080851,52.5,47.5
E00080852,51,49
E00080853,49.8,50.2
E00080854,49.4,50.6
E00080855,49.7,50.3
E00080856,46.9,53.1
E00080857,51.5,48.5
E00080858,46.4,53.6
E00080859,49.6,50.4
E00080860,49.6,50.4
E00080861,51.4,48.6
E00080882,47.7,52.3
E00080883,51.9,48.1
E00080884,48.6,51.4
E00080885,50.2,49.8
E00080886,52.5,47.5
E00080887,50.4,49.6
E00080888,48.2,51.8
E00080889,51,49
E00080890,52.8,47.2
E00080891,51.4,48.6
E00080892,51.7,48.3
E00080893,52.1,47.9
E00080894,51.2,48.8
E00080895,52.3,47.7
E00080896,51.2,48.8
E00080897,53.4,46.6
E00080898,50.3,49.7
E00080899,52.1,47.9
E00080900,48.9,51.1
E00080901,50,50
E00080902,53.3,46.7
E00080903,54.9,45.1
E00080904,50.9,49.1
E00080905,50.8,49.2
E00080906,52.2,47.8
E00080907,51.2,48.8
E00107950,52.8,47.2
E00107953,48.4,51.6
E00107956,51.6,48.4
E00107963,49.1,50.9
E00107964,55.2,44.8
E00107965,47.5,52.5
E00107966,54.8,45.2
E00107967,47.5,52.5
E00107968,52.9,47.1
E00107969,50,50
E00107970,48.2,51.8
E00107971,51.9,48.1
E00107972,50.6,49.4
E00107973,50.8,49.2
E00107974,51.8,48.2
E00107975,50.6,49.4
E00107976,51.7,48.3
E00107977,54.2,45.8
E00107978,49.1,50.9
E00107979,58.1,41.9
E00107980,54.1,45.9
E00107981,54.8,45.2
E00107982,51.2,48.8
E00107983,47.5,52.5
E00107984,49.2,50.8
E00107985,54.3,45.7
E00107986,52.7,47.3
E00107987,48.9,51.1
E00107988,47,53
E00107989,51,49
E00107990,50,50
E00107991,49.3,50.7
E00107992,50.9,49.1
E00107993,52.5,47.5
E00107994,48.8,51.2
E00107997,51.7,48.3
E00107998,51.1,48.9
E00107999,48.7,51.3
E00108000,49.5,50.5
E00108001,52.3,47.7
E00108002,49.6,50.4
E00108003,51.4,48.6
E00108004,54.5,45.5
E00108005,54.5,45.5
E00108006,49,51
E00108007,50.5,49.5
E00108008,56.5,43.5
E00108009,52.6,47.4
E00108010,49.2,50.8
E00108011,54.9,45.1
E00108012,53.5,46.5
E00108013,50.2,49.8
E00108014,51.7,48.3
E00108015,59.4,40.6
E00108016,48.2,51.8
E00108017,51.1,48.9
E00108018,53.9,46.1
E00108019,50.6,49.4
E00108020,52.8,47.2
E00108021,54.1,45.9
E00108022,50.5,49.5
E00108023,50.4,49.6
E00108024,53.2,46.8
E00108025,51.2,48.8
E00108026,55.7,44.3
E00108027,49.3,50.7
E00108028,52.4,47.6
E00108029,56.5,43.5
E00108030,56.3,43.7
E00108032,48.9,51.1
E00108033,56.6,43.4
E00108034,55.1,44.9
E00108035,52.3,47.7
E00108036,52.6,47.4
E00108037,53.2,46.8
E00108038,49.3,50.7
E00108039,52.7,47.3
E00108040,52.1,47.9
E00108041,54,46
E00108042,48.8,51.2
E00108043,51.2,48.8
E00108044,50,50
E00108045,52.2,47.8
E00108046,49.7,50.3
E00108047,55.5,44.5
E00108048,53,47
E00108049,50,50
E00108050,49.7,50.3
E00108051,51.3,48.7
E00108053,49.8,50.2
E00108054,52.6,47.4
E00108055,54.9,45.1
E00108056,51.4,48.6
E00108057,50.4,49.6
E00108058,53.4,46.6
E00108059,52.3,47.7
E00108060,49.2,50.8
E00108062,54.3,45.7
E00108063,55.1,44.9
E00108064,49.8,50.2
E00108066,49.4,50.6
E00108067,55.3,44.7
E00108069,58.2,41.8
E00108070,52.9,47.1
E00108071,54.2,45.8
E00108072,59.3,40.7
E00108073,50.4,49.6
