geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00038588,94.8,1.5,3.7
E00038589,76.8,0,23.2
E00038590,81.8,0.8,17.4
E00038591,91.9,1.2,6.9
E00038595,87.5,2.4,10.1
E00038596,80.7,0.4,18.9
E00038598,72.8,1.8,25.4
E00038599,88.3,3.8,7.9
E00038600,84,0.9,15
E00038601,80.4,0.7,18.8
E00038602,80.1,2,17.9
E00038603,83.2,3.4,13.4
E00038604,91.6,0,8.4
E00038605,90.3,0.8,8.9
E00038606,86.4,1.5,12.1
E00038789,70.2,0.4,29.4
E00038790,90.4,1.1,8.5
E00038791,90.4,1.2,8.4
E00038792,72,0.6,27.4
E00038793,83.8,0.3,15.9
E00038794,84,2.5,13.4
E00038795,84.9,0,15.1
E00038796,84.7,1.5,13.8
E00038797,89.4,0.9,9.7
E00038798,89.8,0,10.2
E00038799,91.5,0.8,7.7
E00038800,91.2,0.2,8.6
E00038801,86.1,0.6,13.3
E00038802,86.7,0.4,13
E00038803,89.1,0.4,10.5
E00038804,85.7,0,14.3
E00038805,86.3,0.8,12.9
E00038806,88.1,1.2,10.8
E00038807,85.7,1.5,12.9
E00038808,77.5,0.3,22.1
E00038809,84,0.7,15.3
E00038810,73.8,1,25.2
E00038811,89.7,0.7,9.6
E00038812,64.1,1.8,34.2
E00038813,88.2,0,11.8
E00038814,83.8,2.7,13.5
E00038815,91.9,1.1,6.9
E00038816,90.2,1.1,8.8
E00038817,89.2,0.3,10.5
E00038818,84.8,2,13.1
E00038819,84.6,2.4,13
E00038820,91.7,0.3,8
E00038821,88.8,0.3,10.8
E00038822,84.8,2.6,12.6
E00038823,85.1,0.4,14.5
E00038824,86.1,0.4,13.5
E00038825,79.4,1.4,19.2
E00038826,90,0.3,9.7
E00039275,87.8,2.4,9.8
E00039276,61.3,3.7,35
E00039277,86,0.8,13.2
E00039278,87.9,1.2,10.9
E00039279,74.3,1.5,24.2
E00039280,82.8,0,17.2
E00039281,86.3,2.1,11.6
E00039282,64.9,0,35.1
E00039283,65.1,4.2,30.7
E00039284,79.9,0.4,19.8
E00039285,68,1.8,30.2
E00039286,60.2,6.4,33.4
E00039287,76,1.3,22.7
E00039288,58.1,4.8,37.1
E00039289,64.3,5.5,30.2
E00039290,83.1,1.3,15.6
E00039291,73.4,1,25.6
E00039292,58.4,0,41.6
E00039293,68,4.8,27.2
E00039294,68.5,4.4,27.1
E00039295,66.5,2.5,31
E00039296,49.4,7.9,42.7
