geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00038588,12.6,15.7,25.2,46.5
E00038589,5.7,40.2,46.7,7.4
E00038590,0,24.1,50,25.9
E00038591,6.5,20.3,39.8,33.3
E00038595,13.4,43.3,23.6,19.7
E00038596,1.7,33.9,41.7,22.6
E00038598,5.6,23.4,69.4,1.6
E00038599,1.7,24.8,37.2,36.4
E00038600,3.5,33.9,47.8,14.8
E00038601,11.2,25.9,43.1,19.8
E00038602,21.9,27.2,29.8,21.1
E00038603,5.3,12,61.7,21.1
E00038604,0.8,33.3,40.3,25.6
E00038605,0,18.7,50.4,30.9
E00038606,4.5,18.8,42.1,34.6
E00038789,1.6,52.5,41,4.9
E00038790,1,13,56.5,29.5
E00038791,1.4,29.8,41.1,27.7
E00038792,6.2,29.7,57.2,6.9
E00038793,2.3,3,79.5,15.2
E00038794,1,26,56.7,16.3
E00038795,0,9.3,78.8,11.9
E00038796,0,22.5,63.3,14.2
E00038797,0,19,46.5,34.5
E00038798,0,30.6,30.6,38.7
E00038799,0.9,25.9,49.1,24.1
E00038800,0.7,6.6,34.9,57.9
E00038801,1.5,1.5,83,14.1
E00038802,0.9,1.8,83.6,13.6
E00038803,0,9.6,67.8,22.6
E00038804,2.8,15.1,69.8,12.3
E00038805,0,9.2,75.5,15.3
E00038806,3.3,30.1,50.4,16.3
E00038807,0.8,24.8,64,10.4
E00038808,12.3,21.1,50,16.7
E00038809,0,5.5,77.3,17.2
E00038810,2.1,31.9,52.1,13.8
E00038811,0.6,17,36.3,46.2
E00038812,40,16,36.8,7.2
E00038813,1.5,3,70.1,25.4
E00038814,5.6,23.2,64.8,6.3
E00038815,0.7,6.3,20.1,72.9
E00038816,0.6,18.9,42.8,37.7
E00038817,0,17.7,68.1,14.2
E00038818,1.7,25,49.2,24.2
E00038819,0,18.5,73.4,8.1
E00038820,0,3.9,74,22
E00038821,0,21.7,62,16.3
E00038822,4.4,27,43.8,24.8
E00038823,0.8,23.2,51.2,24.8
E00038824,0.9,37.5,45.5,16.1
E00038825,0.8,8.7,79.4,11.1
E00038826,1.4,15.3,46.5,36.8
E00039275,7.7,32.5,42.7,17.1
E00039276,1.7,30.5,61.5,6.3
E00039277,0.7,18.9,50,30.4
E00039278,1.6,29.3,45,24.1
E00039279,15.6,28.9,50,5.5
E00039280,13.9,21.7,60,4.3
E00039281,1,10.5,69.5,19
E00039282,0.8,42.1,49.6,7.4
E00039283,20.2,41.1,34.9,3.9
E00039284,0.8,34.7,53.4,11
E00039285,10.8,25.5,59.8,3.9
E00039286,7.6,5.3,69.7,17.4
E00039287,19.3,19.3,58.7,2.8
E00039288,68.5,17.4,14.1,0
E00039289,11.1,69.8,14.3,4.8
E00039290,0.8,9.4,60.9,28.9
E00039291,5.6,34.8,34.3,25.3
E00039292,40.7,21.2,33.1,5.1
E00039293,2.5,23.1,70.2,4.1
E00039294,2.7,60.9,31.8,4.5
E00039295,17.4,14.2,60,8.4
E00039296,8.2,16.3,72.8,2.7
E00039297,0,5.6,89.6,4.8
E00039298,5,33.3,56.7,5
E00039299,6.6,34.4,58.2,0.8
E00039300,8.3,5.6,81.5,4.6
E00039301,5.6,19.4,38.9,36.1
E00039302,0,14.7,60.8,24.5
E00039303,0,1.5,21.2,77.4
E00039304,0,15.1,46.5,38.4
E00039305,0,13.9,61.1,25
E00039306,0,5.4,9.5,85.1
E00039307,0,23.2,31.3,45.5
E00039308,0,1.8,55.8,42.5
E00039309,3.4,23,62.1,11.5
E00039310,0.8,20.2,74.8,4.2
E00039311,16,12.3,70.8,0.9
E00039312,0.9,8.6,39.7,50.9
E00039313,0.9,40.5,50.5,8.1
E00039314,4.1,53.3,36.1,6.6
E00039315,0.9,3.5,89.5,6.1
E00039316,0.9,4.6,75.9,18.5
E00039317,15.5,33.3,34.1,17.1
E00039318,28.8,46.8,18.9,5.4
E00039319,21.4,9.7,55.9,13.1
E00039320,0,11.9,83.5,4.6
E00039321,3.4,19.8,74.1,2.6
E00039322,3.5,11.5,61.1,23.9
E00039323,2.7,38.1,41.6,17.7
E00039324,0,27.7,69.1,3.2
E00039325,0,14.9,62.4,22.8
E00039326,0,13.4,41.7,44.9
E00039327,2.4,27.6,65.9,4.1
E00039328,0,4.6,76.9,18.5
E00039329,19.2,15.4,60.8,4.6
E00039330,0.8,16.8,76.3,6.1
E00039331,1.9,50,42.5,5.7
E00039332,8.6,53.4,37.9,0
E00039333,0,8,89.4,2.7
E00039434,10.6,32.6,53.9,2.8
E00039435,58.6,5.9,20.4,15.1
E00039436,17,23,56.3,3.7
E00039437,0,2.2,13.3,84.4
E00039438,0,0.9,19.1,80
E00039439,0,14.3,62.1,23.6
E00039440,17.8,20,57.8,4.4
E00039441,1.5,8.1,70.6,19.9
E00039442,7.9,30.7,56.4,5
E00039443,1.4,30.5,63.8,4.3
E00039445,0.6,37.2,46.8,15.4
E00039446,5.8,36.4,56.8,1
E00039447,1.7,18.6,69.5,10.2
E00039448,3.4,20.3,47.5,28.8
E00039449,11.7,44.8,33.8,9.7
E00039450,0.9,53.4,37.9,7.8
E00039451,28.8,43.2,25.2,2.9
E00039452,0.8,9.2,71.4,18.5
E00039453,0.8,5.9,49.6,43.7
E00039454,1.1,14.2,30.1,54.6
E00039455,0,5.1,87.8,7.1
E00039456,6.3,10.2,62.2,21.3
E00039457,0.8,32.5,34.9,31.7
E00039458,1.7,20.7,45.5,32.2
E00039459,8.1,33.9,48.4,9.7
E00039460,8.8,48.5,37.3,5.4
E00039461,0.8,47.7,44.5,7
E00039462,0,29,58.8,12.2
E00039463,1.5,14,38.2,46.3
E00039464,0,24.1,42.6,33.3
E00039465,0,10.2,39.8,50
E00039468,3.5,12.4,46.9,37.2
E00039469,1.4,23.9,54.9,19.7
E00039470,8.6,48.7,39.5,3.3
E00039471,2.2,27.7,45.7,24.5
E00142660,1.5,16.9,27.9,53.7
E00142661,2.7,15.3,34,48
E00142662,0,14.3,59.3,26.4
E00142663,11.5,16.9,53.1,18.5
E00142665,26,12.2,47.4,14.3
E00142666,2.1,21,42,35
E00142667,0.8,7.1,81.9,10.2
E00142668,0,3.5,21.7,74.8
E00142669,0.8,24.4,59.7,15.1
E00142670,5.5,18.9,44.9,30.7
E00142671,0,12.5,43.2,44.3
E00142672,1.5,9.9,48.1,40.5
E00142673,0.6,6.7,65.7,27
E00142674,0,3.1,94.9,2
E00142675,0.9,16.8,71,11.2
E00142676,40.9,7.1,43.3,8.7
E00142677,20.5,31.3,45.5,2.7
E00142678,17.6,25.5,53.9,2.9
E00142679,6,19.5,44.4,30.1
E00142680,0.8,26.2,64.8,8.2
E00142681,0.8,25,69.2,5
E00142682,14.3,19.8,56.3,9.5
E00142683,4.3,21.7,64.3,9.6
E00142684,5.6,19.2,57.6,17.6
E00142685,0,28.2,54.2,17.6
E00142686,1.7,22.2,57.3,18.8
E00142687,1.7,23.3,53.4,21.6
E00142786,15.6,43,37.8,3.7
E00142787,0.8,28.6,61.9,8.7
E00142788,0,5,84.9,10.1
E00142790,0,10,73.8,16.2
E00142791,1,8.1,62.7,28.2
E00142792,1.5,15.3,40.6,42.6
E00142794,31,9,48,12
E00142796,11.1,31.1,53.3,4.4
E00142797,2,36.4,45.7,15.9
E00142798,10.1,32.6,50.7,6.5
E00142800,2.3,10.7,78.6,8.4
E00142803,17.1,27.8,48.7,6.3
E00142804,35,24.4,37.4,3.3
E00142805,1,41.7,47.7,9.5
E00142806,15.6,21.1,53.9,9.4
E00142807,10.2,35.2,43.8,10.8
E00142810,0,15.7,77.7,6.6
E00142811,19,15.8,48.4,16.8
E00142812,1.6,18.6,74.4,5.4
E00142813,0,6.3,82.7,11
E00142814,0,12.5,75.7,11.8
E00142815,0,12.1,77.4,10.5
E00142816,0.8,11.5,81.1,6.6
E00142817,20.6,18.3,53.3,7.8
E00142910,0,2.8,29.4,67.8
E00142911,1.4,5.6,23.9,69
E00168773,1.5,19.6,52.6,26.3
E00168774,6.5,31,40.6,21.9
E00173385,0,1.8,20.4,77.9
E00176787,0,13.8,48.3,37.9
E00176812,7.4,25.8,39.9,27
E00176827,0,16.6,40,43.4
E00176832,0,12.9,32.3,54.8
E00176836,0.5,19.2,56,24.4
E00176842,0.8,20.2,71.8,7.3
E00176860,0,0.5,10.9,88.6
E00176885,1.3,6.5,45.8,46.4
E00176888,0,21,58,21
