geography_code,in_full_time_education-001,in_full_time_education-002
E00038588,14.6,85.4
E00038589,5.5,94.5
E00038590,11.4,88.6
E00038591,16.7,83.3
E00038595,12.9,87.1
E00038596,10,90
E00038598,17.1,82.9
E00038599,17.6,82.4
E00038600,8.4,91.6
E00038601,17.2,82.8
E00038602,6.3,93.8
E00038603,17,83
E00038604,4.6,95.4
E00038605,9.9,90.1
E00038606,8.2,91.8
E00038789,18.5,81.5
E00038790,15.2,84.8
E00038791,22.4,77.6
E00038792,23,77
E00038793,13.4,86.6
E00038794,13.5,86.5
E00038795,20.5,79.5
E00038796,18,82
E00038797,13.8,86.2
E00038798,16.1,83.9
E00038799,17.4,82.6
E00038800,23.7,76.3
E00038801,16.6,83.4
E00038802,16.8,83.2
E00038803,14.9,85.1
E00038804,20,80
E00038805,22.1,77.9
E00038806,13,87
E00038807,13.7,86.3
E00038808,11.4,88.6
E00038809,11.9,88.1
E00038810,17.9,82.1
E00038811,13.5,86.5
E00038812,27.7,72.3
E00038813,16.3,83.8
E00038814,17.4,82.6
E00038815,14.6,85.4
E00038816,18.6,81.4
E00038817,9,91
E00038818,14.6,85.4
E00038819,14.8,85.2
E00038820,13.3,86.7
E00038821,15.2,84.8
E00038822,19.8,80.2
E00038823,6.4,93.6
E00038824,10.1,89.9
E00038825,15.8,84.2
E00038826,15.6,84.4
E00039275,14.8,85.2
E00039276,22.6,77.4
E00039277,19.2,80.8
E00039278,15.1,84.9
E00039279,9.6,90.4
E00039280,15.2,84.8
E00039281,15.5,84.5
E00039282,22.2,77.8
E00039283,12.4,87.6
E00039284,15.7,84.3
E00039285,24.3,75.7
E00039286,23.3,76.7
E00039287,19.5,80.5
E00039288,10.5,89.5
E00039289,15.3,84.7
E00039290,12.9,87.1
E00039291,13.6,86.4
E00039292,10.2,89.8
E00039293,20.2,79.8
E00039294,19.9,80.1
E00039295,17.5,82.5
E00039296,35.3,64.7
E00039297,20.7,79.3
E00039298,31,69
E00039299,17.4,82.6
E00039300,31.6,68.4
E00039301,9.4,90.6
E00039302,11.8,88.2
E00039303,19.2,80.8
E00039304,18.5,81.5
E00039305,12.6,87.4
E00039306,20.5,79.5
E00039307,17.9,82.1
E00039308,21.3,78.7
E00039309,15.2,84.8
E00039310,12.6,87.4
E00039311,28.8,71.2
E00039312,20.6,79.4
E00039313,7.9,92.1
E00039314,7.7,92.3
E00039315,20.5,79.5
E00039316,17.7,82.3
E00039317,8,92
E00039318,10.3,89.7
E00039319,19.2,80.8
E00039320,17.8,82.2
E00039321,17.7,82.3
E00039322,12.4,87.6
E00039323,14.5,85.5
E00039324,17.4,82.6
E00039325,24,76
E00039326,10.8,89.2
E00039327,16.4,83.6
E00039328,16.4,83.6
E00039329,19.9,80.1
E00039330,17.9,82.1
E00039331,23.5,76.5
E00039332,20.3,79.7
E00039333,19.8,80.2
E00039434,20.8,79.2
E00039435,11.3,88.7
E00039436,25.8,74.2
E00039437,18.1,81.9
E00039438,13.4,86.6
E00039439,19.5,80.5
E00039440,22.2,77.8
E00039441,23.8,76.2
E00039442,24.4,75.6
E00039443,32.2,67.8
E00039445,18.8,81.2
E00039446,23,77
E00039447,23.6,76.4
E00039448,13.8,86.2
E00039449,12.4,87.6
E00039450,24.6,75.4
E00039451,15.2,84.8
E00039452,10.5,89.5
E00039453,14.9,85.1
E00039454,17.8,82.2
E00039455,13.3,86.7
E00039456,19.7,80.3
E00039457,15.4,84.6
E00039458,19.2,80.8
E00039459,14.3,85.7
E00039460,17,83
E00039461,13.8,86.2
E00039462,15.5,84.5
E00039463,13.6,86.4
E00039464,7.1,92.9
E00039465,8.9,91.1
E00039468,12.4,87.6
E00039469,12.8,87.2
E00039470,10.8,89.2
E00039471,8.6,91.4
E00142660,11.9,88.1
E00142661,13.8,86.2
E00142662,17.4,82.6
E00142663,10.7,89.3
E00142665,10.3,89.7
E00142666,12.5,87.5
E00142667,17.5,82.5
E00142668,15.4,84.6
E00142669,14.6,85.4
E00142670,8.9,91.1
E00142671,12.3,87.7
E00142672,7,93
E00142673,16.6,83.4
E00142674,11.2,88.8
E00142675,15.4,84.6
E00142676,9.9,90.1
E00142677,24.3,75.7
E00142678,25.6,74.4
E00142679,17.1,82.9
E00142680,33.3,66.7
E00142681,19.3,80.7
E00142682,16.3,83.7
E00142683,14.7,85.3
E00142684,12.9,87.1
E00142685,12,88
E00142686,11.9,88.1
E00142687,7.9,92.1
E00142786,16.6,83.4
E00142787,13.4,86.6
E00142788,33.7,66.3
E00142790,14.9,85.1
E00142791,21,79
E00142792,15.3,84.7
E00142794,14.7,85.3
E00142796,21.3,78.7
E00142797,20.1,79.9
E00142798,19.3,80.7
E00142800,17,83
E00142803,27.4,72.6
E00142804,10.7,89.3
E00142805,11.2,88.8
E00142806,12.2,87.8
E00142807,15.4,84.6
E00142810,16.8,83.2
E00142811,14.1,85.9
E00142812,17.5,82.5
E00142813,17,83
E00142814,21.7,78.3
E00142815,19.2,80.8
E00142816,23.9,76.1
E00142817,15.2,84.8
E00142910,22.3,77.7
E00142911,14.6,85.4
E00168773,24.6,75.4
E00168774,22,78
E00173385,22,78
E00176787,22.7,77.3
E00176812,13.9,86.1
E00176827,21.2,78.8
E00176832,25.3,74.7
E00176836,24.8,75.2
E00176842,12.1,87.9
E00176860,23.7,76.3
E00176885,18.4,81.6
E00176888,20.8,79.2
