geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00038588,25.2,39.1,27.8,7.8
E00038589,25.5,34.5,29.1,10.9
E00038590,26.1,27.7,26.9,19.3
E00038591,20.4,40.7,23.9,15
E00038595,28.3,31.7,27.5,12.5
E00038596,21.1,40.8,32.4,5.6
E00038598,22.9,32.3,25,19.8
E00038599,25.2,27.6,36.6,10.6
E00038600,32.9,35.7,17.1,14.3
E00038601,31.3,29.1,22.4,17.2
E00038602,21.1,28.9,26.3,23.7
E00038603,19.3,28.6,37,15.1
E00038604,9.4,42.4,34.1,14.1
E00038605,22,38,28,12
E00038606,19.5,29.2,34.5,16.8
E00038789,32.6,37,9.8,20.7
E00038790,22.5,39,27,11.5
E00038791,23,32.8,27.9,16.4
E00038792,29.3,39.1,17.3,14.3
E00038793,30.3,30.3,26.8,12.7
E00038794,29.5,29.5,25,16.1
E00038795,23.3,34.1,22.5,20.2
E00038796,29.2,28.5,25.4,16.9
E00038797,17.8,37.8,31.9,12.4
E00038798,26,28.6,22.1,23.4
E00038799,28.7,30.2,32.6,8.5
E00038800,23.1,36.6,26.9,13.4
E00038801,27.9,33.3,23.1,15.6
E00038802,35.4,38.5,15.4,10.8
E00038803,28.1,31.7,30.2,10.1
E00038804,32.2,40,20,7.8
E00038805,31.5,27.9,25.2,15.3
E00038806,20.6,36.5,23,19.8
E00038807,28.8,28.8,24,18.4
E00038808,28,26.2,28,17.8
E00038809,31,33.8,20.4,14.8
E00038810,27.3,32.3,23.2,17.2
E00038811,21.8,29.7,35.2,13.3
E00038812,30.9,44.4,11.1,13.6
E00038813,21.4,33.3,20.2,25
E00038814,38.1,28.4,17.9,15.7
E00038815,18,34.8,36,11.2
E00038816,19,31.5,37.5,11.9
E00038817,27.7,34.7,25.7,11.9
E00038818,29.1,30.2,27.9,12.8
E00038819,26.1,26.1,25.2,22.5
E00038820,23.8,33.6,30.1,12.6
E00038821,29.5,34.9,24,11.6
E00038822,28.2,41.5,17.6,12.7
E00038823,24.7,37.6,27.1,10.6
E00038824,24.4,34.4,28.9,12.2
E00038825,20.4,42.3,18.3,19
E00038826,22.6,32.9,32.2,12.3
E00039275,29.1,29.9,20.7,20.3
E00039276,26.4,37.6,14,21.9
E00039277,33.3,30.3,18.8,17.6
E00039278,28.6,29,22.1,20.3
E00039279,31.1,27.9,23,18
E00039280,46.4,25.9,8.9,18.8
E00039281,32.5,32.5,14.6,20.3
E00039282,38.1,33.3,11.4,17.1
E00039283,39.8,31.2,7.5,21.5
E00039284,34.2,28.9,17.5,19.3
E00039285,34,29.9,14.4,21.6
E00039286,33.3,31.7,9.8,25.2
E00039287,47.7,22.1,12.8,17.4
E00039288,8.7,52.2,0,39.1
E00039289,35.1,40.2,12.4,12.4
E00039290,30.1,24.2,26.8,19
E00039291,30.6,31.1,23.3,15
E00039292,44.3,20,21.4,14.3
E00039293,29.4,47.6,8.7,14.3
E00039294,31.1,37.9,18.4,12.6
E00039295,29.3,36.2,13.8,20.7
E00039296,21.9,45.7,7.6,24.8
E00039297,30.9,32.4,12.2,24.5
E00039298,42.7,20.9,12.7,23.6
E00039299,38.5,41.3,6.7,13.5
E00039300,42.7,28,6.7,22.7
E00039301,13.2,40.8,35.5,10.5
E00039302,30.8,32.5,17.1,19.7
E00039303,34.9,31.5,20.4,13.2
E00039304,29.5,23.2,33,14.3
E00039305,37.9,28.7,18.4,14.9
E00039306,30.7,27.6,26.8,15
E00039307,41.7,25.7,20.1,12.5
E00039308,31.2,23.1,28,17.7
E00039309,30.5,29.5,18.9,21.1
E00039310,31,32.7,11.5,24.8
E00039311,31.4,30,5.7,32.9
E00039312,24.7,32.9,24.7,17.6
E00039313,30.1,31.2,16.1,22.6
E00039314,39.7,31.7,12.7,15.9
E00039315,39,26.2,16.3,18.4
E00039316,32.5,32.5,11.3,23.8
E00039317,23.6,43.8,15.7,16.9
E00039318,29.8,34.5,15.5,20.2
E00039319,35.8,29.1,17.2,17.9
E00039320,36.7,25.9,12.2,25.2
E00039321,29.7,28.1,18.8,23.4
E00039322,26.7,36.6,24.4,12.2
E00039323,29.9,33.3,20.5,16.2
E00039324,33,38.5,14.3,14.3
E00039325,32,26.6,17.2,24.2
E00039326,25,28.3,27.5,19.2
E00039327,34.4,25.8,18,21.9
E00039328,34.4,28.2,16.6,20.9
E00039329,29.7,31.4,7.6,31.4
E00039330,42.1,22.4,13.2,22.4
E00039331,37.3,24.6,14.4,23.7
E00039332,41.1,29.5,13.7,15.8
E00039333,38.8,30.6,12.4,18.2
E00039434,33.1,30.9,12.5,23.5
E00039435,32.5,31.3,22.9,13.3
E00039436,34.2,32.5,9.6,23.7
E00039437,26.4,29.8,28.1,15.7
E00039438,26.3,33.3,27.5,12.9
E00039439,20.1,37.6,21.2,21.2
E00039440,38.2,31.5,13.5,16.9
E00039441,39.3,27.2,14.5,19.1
E00039442,35.6,32.7,12.5,19.2
E00039443,35.6,33.1,16.1,15.3
E00039445,30.9,29.1,15.8,24.2
E00039446,30.8,30.8,18.4,20
E00039447,32.6,41.3,7.6,18.5
E00039448,44.6,29.7,15.8,9.9
E00039449,28.2,34.6,20.5,16.7
E00039450,43.3,29.1,6.3,21.3
E00039451,31.5,39.3,9,20.2
E00039452,28.3,34,15.1,22.6
E00039453,21.6,37.9,26.1,14.4
E00039454,21.5,36.8,24.4,17.2
E00039455,30.8,36.4,13.1,19.6
E00039456,26.3,39.4,21.3,13.1
E00039457,32.5,27.8,23.8,15.9
E00039458,25.2,32.8,26,16
E00039459,28.8,26.9,29.8,14.4
E00039460,34.4,35.1,15.6,14.9
E00039461,29.8,32.6,17,20.6
E00039462,20.5,30.5,29.8,19.2
E00039463,13.3,34.1,34.1,18.5
E00039464,12.8,34,25.5,27.7
E00039465,23.5,30.4,35.3,10.8
E00039468,21,30.3,34.5,14.3
E00039469,33.1,29.2,23.8,13.8
E00039470,33.3,27.8,15.7,23.1
E00039471,21.1,33.9,31.7,13.3
E00142660,20,36.4,26.4,17.1
E00142661,21,37.7,29.3,12
E00142662,24.5,37.1,27.7,10.7
E00142663,33.6,25,22.7,18.8
E00142665,19.3,47.5,17.5,15.7
E00142666,16,43.1,27.8,13.2
E00142667,40.3,34.3,14.2,11.2
E00142668,28.6,30.4,26.8,14.3
E00142669,38.2,20.9,20.9,20
E00142670,29.7,31.9,26.1,12.3
E00142671,22.8,36,30.7,10.5
E00142672,24.8,28.4,31.2,15.6
E00142673,28.8,38.1,20.4,12.8
E00142674,42.7,25.5,16.4,15.5
E00142675,46.4,20.2,19,14.3
E00142676,44.9,25.8,11.2,18
E00142677,57.6,25.4,6.8,10.2
E00142678,63.8,21.3,5,10
E00142679,32,29.3,26.5,12.2
E00142680,51.2,31.4,5,12.4
E00142681,55.6,27.4,8.1,8.9
E00142682,39.8,22.9,16.1,21.2
E00142683,44.2,24.2,11.7,20
E00142684,37,19.4,27.8,15.7
E00142685,25.7,30.7,28.7,14.9
E00142686,30.8,21.5,35.5,12.1
E00142687,32.6,27.4,27.4,12.6
E00142786,34.6,38.3,11.2,15.9
E00142787,25.6,42.7,13.7,17.9
E00142788,36.8,43.2,9.5,10.5
E00142790,21.4,46.6,16.8,15.3
E00142791,20.4,45.3,20.8,13.5
E00142792,22.6,37.9,25.4,14.1
E00142794,21.4,38.1,22.6,17.9
E00142796,40.4,34.6,17.3,7.7
E00142797,30.3,41.4,8.3,20
E00142798,35.7,45,10.9,8.5
E00142800,31.1,42.5,12.6,13.8
E00142803,25.2,41.5,14.6,18.7
E00142804,16.9,48.2,12,22.9
E00142805,25.4,44.8,16,13.8
E00142806,26.3,44.7,16.7,12.3
E00142807,22.4,51.2,15.3,11.2
E00142810,34,35.3,13.1,17.6
E00142811,30,27.4,22.1,20.5
E00142812,40.8,25.4,16.2,17.7
E00142813,41.7,31,8.3,19
E00142814,34.9,33.6,13.8,17.8
E00142815,41,30.6,11.2,17.2
E00142816,54.5,20,13.6,11.8
E00142817,36.7,27.2,17.7,18.4
E00142910,33.2,23.4,31,12.3
E00142911,26.7,35.6,26.7,10.9
E00168773,26.5,35.2,24.8,13.4
E00168774,24.1,28.8,26.7,20.4
E00173385,27.7,37.4,22.6,12.3
E00176787,22.2,35.6,30,12.2
E00176812,18.1,43.1,21.3,17.5
E00176827,31.7,27.4,26,14.9
E00176832,13.8,49.7,24.3,12.2
E00176836,20.7,53.6,15.9,9.8
E00176842,28.1,41.5,11.1,19.3
E00176860,20.6,30.1,36.3,13
E00176885,16,40.3,34.2,9.5
E00176888,14.7,49.5,21.1,14.7
