areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
W00002291,92,0,8,0
W00002292,93,0.3,6.4,0.3
W00002293,94.7,0,5.3,0
W00002303,91.7,0.7,7.7,0
W00002305,89.5,0.3,9.6,0.6
W00002344,89.2,0.7,8.5,1.6
W00002345,93.3,0,6.1,0.6
W00002346,94.2,0.2,5.6,0
W00002347,91.6,0,7.5,0.9
W00002361,93,0,6.2,0.8
W00002363,93.8,0.3,5.9,0
W00002373,93.2,0,6.8,0
W00002374,95.9,0,3.9,0.3
W00002375,87.3,0.3,12.4,0
W00002468,96.7,0,2.9,0.3
W00002469,93.1,0.2,6.7,0
W00002470,95.1,0.8,3.9,0.3
W00002475,89.7,0.3,10,0
W00002476,90.1,0,9.3,0.5
W00002477,91.5,0.3,8.1,0
W00002610,90,0,8.6,1.4
W00002611,92.6,0,7.4,0
W00002612,90.9,0,9.1,0
W00002613,87.9,0,11.6,0.5
W00002614,92.1,0,7.9,0
W00002615,87.6,0.4,11.5,0.4
W00002616,91.9,0,8.1,0
W00002619,90.7,0.7,8.3,0.3
W00002620,88.3,0,11.3,0.4
W00002621,97.4,0,2.6,0
W00002622,95.5,0.5,3.6,0.5
W00002623,87.6,0,12.4,0
W00002624,89.4,0,10.3,0.3
W00002625,90.8,0.6,8,0.6
W00002627,77.2,0.2,19.8,2.9
W00002628,85.3,0,14.1,0.7
W00002629,86.6,0.4,13,0
W00002630,91.2,0.4,8.4,0
W00002631,91.9,0.5,6.7,1
W00002632,88.6,0,10.6,0.8
W00002633,92.5,0,6.4,1.1
W00002634,90.4,0.4,9.2,0
W00002636,92.7,0,6.5,0.7
W00002637,96.3,0.4,3.3,0
W00002638,90.8,0.3,8.4,0.5
W00002641,92.8,0,7.2,0
W00002642,95.9,0.8,3.3,0
W00002643,91.6,0,6.9,1.6
W00002644,93.9,0.4,5.7,0
W00002645,92.3,0.3,7.1,0.3
W00002646,96.3,0,3.7,0
W00002648,92,0,8,0
W00002692,98.8,0,0.8,0.4
W00002693,96.1,0,3.6,0.3
W00002694,89.3,0.4,9.8,0.4
W00009770,92.9,0,6.2,0.9
W00009774,92.9,0,6.6,0.5
W00009775,92.9,0,7.1,0
W00009776,90.9,0.2,8.6,0.2
W00009777,85.9,0.6,13.3,0.3
W00009778,90.1,0.6,8.3,1.1
W00009791,89.5,0.3,9.7,0.5
W00010339,57.5,1.1,39.3,2.1
W00010342,79.9,0.7,13.2,6.3
