areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
W00002291,31.8,68.2
W00002292,31.8,68.2
W00002293,33,67
W00002303,32.9,67.1
W00002305,39.5,60.5
W00002344,29.8,70.2
W00002345,29.6,70.4
W00002346,24.7,75.3
W00002347,25.2,74.8
W00002361,35.9,64.1
W00002363,31.3,68.8
W00002373,31.5,68.5
W00002374,31.1,68.9
W00002375,35.6,64.4
W00002468,29.7,70.3
W00002469,31.2,68.8
W00002470,31.8,68.2
W00002475,35.4,64.6
W00002476,32.1,67.9
W00002477,40.4,59.6
W00002610,22.9,77.1
W00002611,37.4,62.6
W00002612,28.4,71.6
W00002613,25.4,74.6
W00002614,38.6,61.4
W00002615,22.3,77.7
W00002616,23.3,76.7
W00002619,24.6,75.4
W00002620,33.3,66.7
W00002621,36.2,63.8
W00002622,34.1,65.9
W00002623,30.4,69.6
W00002624,40.8,59.2
W00002625,33.8,66.2
W00002627,25.1,74.9
W00002628,34.2,65.8
W00002629,31.1,68.9
W00002630,29.7,70.3
W00002631,34.7,65.3
W00002632,23.8,76.2
W00002633,33.8,66.2
W00002634,34,66
W00002636,22.7,77.3
W00002637,36.9,63.1
W00002638,31.8,68.2
W00002641,35.3,64.7
W00002642,28.7,71.3
W00002643,32.2,67.8
W00002644,30.3,69.7
W00002645,35.1,64.9
W00002646,38.7,61.3
W00002648,29.1,70.9
W00002692,22.8,77.2
W00002693,25.3,74.7
W00002694,33.2,66.8
W00009770,44.4,55.6
W00009774,29.3,70.7
W00009775,35.6,64.4
W00009776,32.6,67.4
W00009777,25.5,74.5
W00009778,37.7,62.3
W00009791,27,73
W00010339,12.4,87.6
W00010342,31.3,68.7
