areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
W00002291,100,0,0,0
W00002292,98.7,0.6,0.6,0
W00002293,100,0,0,0
W00002303,100,0,0,0
W00002305,98.7,0.6,0,0.6
W00002344,98.6,1.4,0,0
W00002345,99.3,0.7,0,0
W00002346,99.4,0,0,0.6
W00002347,100,0,0,0
W00002361,98.9,0.5,0,0.5
W00002363,100,0,0,0
W00002373,100,0,0,0
W00002374,98.7,1.3,0,0
W00002375,98.4,0,0.8,0.8
W00002468,99.3,0,0,0.7
W00002469,98.8,0.6,0,0.6
W00002470,99.4,0.6,0,0
W00002475,100,0,0,0
W00002476,100,0,0,0
W00002477,100,0,0,0
W00002610,97.9,0.7,0,1.4
W00002611,99.2,0,0,0.8
W00002612,93.8,2.7,1.4,2.1
W00002613,96.5,1.7,0,1.7
W00002614,98.1,1,0,1
W00002615,87.1,3.4,1.7,7.9
W00002616,95.7,2.1,0,2.1
W00002619,97.7,2.3,0,0
W00002620,99.1,0,0,0.9
W00002621,95.5,1.8,0,2.7
W00002622,98.4,0.8,0.8,0
W00002623,98.3,0.8,0.8,0
W00002624,97.1,1.5,0.7,0.7
W00002625,93.7,4.7,0.8,0.8
W00002627,96.3,2.3,0.5,0.9
W00002628,83.5,2.1,0,14.4
W00002629,94.9,3.4,0.9,0.9
W00002630,97.8,1.4,0,0.7
W00002631,98.3,0.8,0,0.8
W00002632,98.4,0,1.6,0
W00002633,80.9,4.5,4.5,10
W00002634,90.1,3.1,1.5,5.3
W00002636,98.8,0.6,0.6,0
W00002637,98.6,0.7,0.7,0
W00002638,98.1,1.9,0,0
W00002641,97.8,0.6,1.1,0.6
W00002642,99.1,0,0,0.9
W00002643,99.3,0,0.7,0
W00002644,100,0,0,0
W00002645,99.3,0.7,0,0
W00002646,100,0,0,0
W00002648,100,0,0,0
W00002692,99,1,0,0
W00002693,99.4,0.6,0,0
W00002694,99.5,0,0.5,0
W00009770,100,0,0,0
W00009774,99.4,0.6,0,0
W00009775,98.1,0,0,1.9
W00009776,94.2,3.2,0.5,2.1
W00009777,93.7,3.1,1.3,1.9
W00009778,96.9,0,0,3.1
W00009791,100,0,0,0
W00010339,100,0,0,0
W00010342,38.6,11.4,22.7,27.3
