geography_code,country_of_birth_3a-001,country_of_birth_3a-002
W00000231,97.4,2.6
W00000232,97.8,2.2
W00000233,95.1,4.9
W00000234,92.4,7.6
W00000235,98.2,1.8
W00000241,95.7,4.3
W00000242,92.7,7.3
W00000243,97.4,2.6
W00000244,94.4,5.6
W00000245,92.3,7.7
W00000246,94.7,5.3
W00000247,97.5,2.5
W00000248,95,5
W00000249,96.6,3.4
W00000263,97.2,2.8
W00000284,91.3,8.7
W00000285,97.9,2.1
W00000286,99,1
W00000287,93.3,6.7
W00000288,97.4,2.6
W00000289,98.1,1.9
W00000290,99.3,0.7
W00000291,95.9,4.1
W00000292,97.2,2.8
W00000304,96.8,3.2
W00000305,96.1,3.9
W00000306,97.3,2.7
W00000307,98.9,1.1
W00000341,96,4
W00000342,98.4,1.6
W00000343,97,3
W00000344,95.8,4.2
W00000345,91.8,8.2
W00000346,97.3,2.7
W00000347,92,8
W00000348,96.3,3.7
W00000349,98.1,1.9
W00000350,95.1,4.9
W00000351,98.3,1.7
W00000352,97.3,2.7
W00000353,97.8,2.2
W00000354,98.3,1.7
W00000355,98.4,1.6
W00000356,98.3,1.7
W00000382,96.5,3.5
W00000383,94.3,5.7
W00000384,97.9,2.1
W00000385,96,4
W00000386,99,1
W00000387,94.7,5.3
W00000406,97.6,2.4
W00000408,96.5,3.5
W00000427,97.8,2.2
W00000428,99.1,0.9
W00000429,96.9,3.1
W00000430,96.9,3.1
W00000431,94.8,5.2
W00000432,95.5,4.5
W00000433,98,2
W00000434,96,4
W00000445,96.5,3.5
W00000446,98.6,1.4
W00000447,98.8,1.2
W00000590,99.7,0.3
W00000591,100,0
W00000592,97.4,2.6
W00000603,92.2,7.8
W00000604,100,0
W00000605,98.7,1.3
W00000606,97.1,2.9
W00000607,98.3,1.7
W00000608,97.5,2.5
W00000609,96.6,3.4
W00000610,97.4,2.6
W00000611,98.2,1.8
W00000612,99.5,0.5
W00000613,94.5,5.5
W00000614,97.2,2.8
W00000615,97.4,2.6
W00002288,95.7,4.3
W00002289,97.7,2.3
W00002290,98.3,1.7
W00002311,98.9,1.1
W00002312,97.3,2.7
W00002352,97.3,2.7
W00002353,96.8,3.2
W00002354,96.9,3.1
W00002355,96,4
W00002356,96,4
W00002357,97.5,2.5
W00002358,95.7,4.3
W00002409,97.6,2.4
W00002410,96.1,3.9
W00002411,90.6,9.4
W00002516,92.9,7.1
W00002517,99,1
W00002518,97.9,2.1
W00002519,97.7,2.3
W00002520,97.5,2.5
W00002521,94.4,5.6
W00002522,98.4,1.6
W00002523,84.8,15.2
W00002778,98.2,1.8
W00002779,93.7,6.3
W00002780,96.6,3.4
W00002783,95.5,4.5
W00002792,95.7,4.3
W00002793,98,2
W00002794,95.5,4.5
W00002795,94.6,5.4
W00002796,93.4,6.6
W00010652,97.6,2.4
