geography_code,disability_3a-001,disability_3a-002
W00000231,15.3,84.7
W00000232,18.2,81.8
W00000233,10.4,89.6
W00000234,13.7,86.3
W00000235,18,82
W00000241,20.1,79.9
W00000242,23.3,76.7
W00000243,28.9,71.1
W00000244,16.1,83.9
W00000245,13.3,86.7
W00000246,18.4,81.6
W00000247,15.8,84.2
W00000248,20.1,79.9
W00000249,18.6,81.4
W00000263,16.6,83.4
W00000284,15.9,84.1
W00000285,18.4,81.6
W00000286,21.7,78.3
W00000287,13.4,86.6
W00000288,23.6,76.4
W00000289,16.8,83.2
W00000290,21.1,78.9
W00000291,19.6,80.4
W00000292,24.3,75.7
W00000304,21.1,78.9
W00000305,21.5,78.5
W00000306,20.6,79.4
W00000307,15.6,84.4
W00000341,21.6,78.4
W00000342,18.6,81.4
W00000343,17,83
W00000344,17.6,82.4
W00000345,25.1,74.9
W00000346,17.1,82.9
W00000347,26,74
W00000348,18.4,81.6
W00000349,20.5,79.5
W00000350,27.5,72.5
W00000351,23.6,76.4
W00000352,18.2,81.8
W00000353,29.4,70.6
W00000354,19.7,80.3
W00000355,23.1,76.9
W00000356,20.5,79.5
W00000382,31.8,68.2
W00000383,21.3,78.7
W00000384,22.3,77.7
W00000385,19.7,80.3
W00000386,18.6,81.4
W00000387,21.5,78.5
W00000406,20.8,79.2
W00000408,20.4,79.6
W00000427,30.4,69.6
W00000428,28.8,71.2
W00000429,27.4,72.6
W00000430,22.9,77.1
W00000431,18.2,81.8
W00000432,23.6,76.4
W00000433,19.7,80.3
W00000434,19.2,80.8
W00000445,10.4,89.6
W00000446,15.8,84.2
W00000447,14.9,85.1
W00000590,17.7,82.3
W00000591,18.3,81.7
W00000592,19.2,80.8
W00000603,17.8,82.2
W00000604,17.3,82.7
W00000605,28.5,71.5
W00000606,25.3,74.7
W00000607,25.8,74.2
W00000608,22,78
W00000609,25.7,74.3
W00000610,23.7,76.3
W00000611,17.6,82.4
W00000612,37.9,62.1
W00000613,23.9,76.1
W00000614,27.6,72.4
W00000615,26.8,73.2
W00002288,19.9,80.1
W00002289,14.2,85.8
W00002290,20.8,79.2
W00002311,21.6,78.4
W00002312,20,80
W00002352,17.5,82.5
W00002353,13.9,86.1
W00002354,21.5,78.5
W00002355,17.7,82.3
W00002356,17.6,82.4
W00002357,18.9,81.1
W00002358,17.1,82.9
W00002409,19.6,80.4
W00002410,26.8,73.2
W00002411,19.7,80.3
W00002516,21.8,78.2
W00002517,29.3,70.7
W00002518,20.4,79.6
W00002519,30.8,69.2
W00002520,23.1,76.9
W00002521,15.8,84.2
W00002522,18.9,81.1
W00002523,26.6,73.4
W00002778,25.2,74.8
W00002779,28.3,71.7
W00002780,21.9,78.1
W00002783,18,82
W00002792,16.5,83.5
W00002793,18.8,81.2
W00002794,24.2,75.8
W00002795,24.9,75.1
W00002796,20.6,79.4
W00010652,21,79
