geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
W00000231,0.9,40.2,58.9
W00000232,0.8,48.5,50.8
W00000233,4.7,35.9,59.4
W00000234,4,57.3,38.7
W00000235,3.5,41.2,55.3
W00000241,5.1,47.5,47.5
W00000242,2.8,49.1,48.1
W00000243,3.5,57.5,38.9
W00000244,6.1,55.3,38.6
W00000245,6.4,44.7,48.9
W00000246,1.4,26.1,72.5
W00000247,8,24.8,67.2
W00000248,0,25,75
W00000249,5,30.3,64.7
W00000263,3,34.8,62.1
W00000284,3.1,32,64.9
W00000285,1.8,36.4,61.8
W00000286,2.2,33.3,64.5
W00000287,6.2,27.7,66.2
W00000288,1.3,37.3,61.3
W00000289,5.5,30.1,64.4
W00000290,2.3,30.1,67.7
W00000291,3.4,25.5,71
W00000292,4.1,40.8,55.1
W00000304,7.8,29.9,62.3
W00000305,0,37.9,62.1
W00000306,0.7,44.4,54.9
W00000307,5.6,29.8,64.6
W00000341,8,26.4,65.5
W00000342,3.8,40.8,55.4
W00000343,6,23.1,70.9
W00000344,3.9,48.8,47.3
W00000345,3.8,57.1,39
W00000346,0.7,31.5,67.8
W00000347,3.8,52.8,43.4
W00000348,5.2,29.5,65.3
W00000349,0.7,21.5,77.8
W00000350,3.8,55.7,40.6
W00000351,7.8,35.3,56.9
W00000352,12,35,53
W00000353,3.2,33.9,62.9
W00000354,2.4,30.9,66.7
W00000355,5,35.3,59.7
W00000356,4.2,38.3,57.5
W00000382,1.7,42,56.3
W00000383,4,28.2,67.8
W00000384,2.3,40.3,57.4
W00000385,2.2,41.9,55.9
W00000386,1.3,46.7,52
W00000387,5.6,36,58.4
W00000406,5,40.4,54.7
W00000408,2.9,38.6,58.6
W00000427,4.2,41.2,54.6
W00000428,1.6,52.8,45.5
W00000429,0,43.5,56.5
W00000430,3.4,42.6,54.1
W00000431,2.9,35.5,61.6
W00000432,4.2,30.5,65.3
W00000433,8.5,28.2,63.2
W00000434,0,31.7,68.3
W00000445,5.4,23.4,71.2
W00000446,0.7,43,56.3
W00000447,2.8,29.1,68.1
W00000590,1.5,33.8,64.7
W00000591,9.4,32,58.6
W00000592,3.9,40.6,55.5
W00000603,8.3,36.7,55
W00000604,7.7,33.8,58.5
W00000605,0,36.8,63.2
W00000606,4.2,40,55.8
W00000607,4.7,40.2,55.1
W00000608,0.7,40,59.3
W00000609,2.5,47.5,50
W00000610,1.2,51.9,46.9
W00000611,6,42.5,51.5
W00000612,2.7,51.3,46
W00000613,6.6,29.9,63.5
W00000614,3,53,43.9
W00000615,1.1,22.6,76.3
W00002288,8.2,25.4,66.4
W00002289,7.6,21.5,70.9
W00002290,6.2,30.1,63.7
W00002311,2.9,32,65.1
W00002312,4.3,26.4,69.3
W00002352,1.5,20.5,78
W00002353,4.5,30.9,64.5
W00002354,4.7,26,69.3
W00002355,5.6,26.4,68
W00002356,7,28.7,64.3
W00002357,4.5,33.6,61.9
W00002358,4.7,29.7,65.5
W00002409,6.8,27,66.2
W00002410,3.6,33.3,63
W00002411,5,33.1,61.9
W00002516,2.3,45.7,51.9
W00002517,4.7,30.5,64.8
W00002518,3.8,28.5,67.7
W00002519,2.2,44.9,52.9
W00002520,0.8,37.2,62
W00002521,3.9,52,44.1
W00002522,3.8,26.2,70
W00002523,4.7,55,40.3
W00002778,7.2,41.4,51.4
W00002779,10.6,51.1,38.3
W00002780,6.5,47.8,45.7
W00002783,4.8,35.5,59.7
W00002792,3.1,30.5,66.4
W00002793,4.8,26.5,68.7
W00002794,4.7,35.7,59.7
W00002795,7.5,15.8,76.7
W00002796,6.3,29.7,64.1
W00010652,5.4,44.3,50.3
