areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00041369,28.4,33.3,32.6,5.7,0
E00041390,17.1,51.3,28.3,2.6,0.7
E00041577,7.5,54.5,34.3,3.7,0
E00041580,17.4,51.3,27,3.5,0.9
E00041591,36.4,42,20.4,1.2,0
E00041597,13.9,55.6,28.7,1.9,0
E00041598,23.8,54.1,22.1,0,0
E00041633,38.1,38.9,19.8,3.2,0
E00041634,13.3,23,61.5,1.5,0.7
E00041635,43.4,35.3,20.6,0.7,0
E00041636,10.5,44.3,38.1,6.2,1
E00041637,15.9,54,27,3.2,0
E00041638,32.8,41.2,24.4,1.7,0
E00041639,26.8,50.4,21.1,1.6,0
E00041640,35.1,40.4,23.8,0.7,0
E00041641,9.6,51.4,35.6,3.4,0
E00041642,15.4,41.9,39.7,2.9,0
E00041643,41.1,36.6,17,4.5,0.9
E00041644,23.3,39.7,33.6,3.4,0
E00041645,13.4,36,42.5,7.5,0.5
E00041646,13.3,35.7,43.9,7.1,0
E00041647,15.8,28.9,46.1,9.2,0
E00041648,12.4,37.2,45.7,4.7,0
E00041649,6.5,40.1,48.6,3.6,1.2
E00041650,19.6,62.6,15.9,1.9,0
E00041651,25.9,50.6,21,2.5,0
E00041652,16.7,37.1,38.6,5.3,2.3
E00041653,19.1,41.8,38.2,0.9,0
E00041654,17.9,36.8,41.1,4.2,0
E00041657,18,31.7,48.2,2.2,0
E00041658,13.9,36.9,46.7,2.5,0
E00041659,39.2,34.3,23.5,2.9,0
E00041660,9.6,56.1,28.9,4.4,0.9
E00041663,21.1,41.1,34.7,3.2,0
E00041665,61.5,33.1,5.4,0,0
E00041666,38.1,28.9,28.9,4.1,0
E00041667,2.3,44.1,49.7,4,0
E00041668,32.1,32.1,32.1,2.8,0.9
E00041672,34.1,34.1,28,3.8,0
E00041675,21.9,41.2,28.9,7,0.9
E00041676,22.4,40.3,32.1,5.2,0
E00041679,30.8,36.7,26.7,5.8,0
E00041680,25.8,37.5,30.5,6.3,0
E00041682,30.8,33.6,31.8,3.7,0
E00041717,20.5,31.8,45.5,2.3,0
E00041718,26.7,38.9,31.3,3.1,0
E00041719,17.3,38.3,38.3,6,0
E00041720,49.6,34.5,13.7,2.2,0
E00041721,10.7,44.4,40.4,4.5,0
E00041722,11.7,36.9,48.5,2.9,0
E00041723,12.9,25,55.2,6.9,0
E00041724,14.3,39.3,36.6,9.8,0
E00041725,34.5,36.3,29.2,0,0
E00041726,36.8,46.6,15,1.5,0
E00041727,21.8,30.1,46.6,1.5,0
E00041728,27.7,43.8,25,2.7,0.9
E00041729,52.3,39.8,7,0.8,0
E00041730,25,32.8,39.1,3.1,0
E00041731,31.6,46.7,21.1,0,0.7
E00041732,28.8,45.2,23.1,2.9,0
E00041733,15.3,58.6,26.1,0,0
E00041734,21.2,47.8,31,0,0
E00041735,64.3,29.5,6.2,0,0
E00041736,23.4,57,17.2,2.3,0
E00041737,16.5,52.3,26.6,4.6,0
E00041738,60.2,30.5,8.6,0.8,0
E00041739,26.7,32.4,38.1,2.9,0
E00041740,15.9,44.7,34.8,4.5,0
E00041741,21.1,27.1,42.9,6.8,2.3
E00041742,12.4,38.1,44.2,5.3,0
E00041743,10.9,29.4,58,1.7,0
E00041744,21.7,32.2,39.9,6.3,0
E00041745,16.9,34.5,40.1,8.5,0
E00041746,31.8,32.6,30.3,5.3,0
E00041747,25.2,42.4,30.9,1.4,0
E00041748,25.6,38.2,35.7,0.5,0
E00041749,16.3,60.2,22.8,0.8,0
E00041784,20.7,43.1,29.3,6,0.9
E00041785,52.5,37.3,10.2,0,0
E00041786,24.2,43,29.7,3.1,0
E00041787,34.2,43.9,20.2,1.8,0
E00041788,27.8,38.9,30.2,3.2,0
E00041789,38.3,43.3,17.5,0.8,0
E00041790,34.5,43.6,19.1,0.9,1.8
E00041791,32.1,45.3,18.9,3.8,0
E00041792,46.1,31.3,20.9,1.7,0
E00041793,18.4,42.4,34.4,4.8,0
E00041794,12.6,39.3,45.9,2.2,0
E00041795,18.8,42.9,33.1,5.3,0
E00041796,25.2,39.1,31.1,4,0.7
E00041797,12.3,37.7,44.9,4.3,0.7
E00041798,37.5,51,10.6,1,0
E00041799,23.5,46.2,27.7,2.5,0
