areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00041369,86.9,8.4,4.7
E00041390,93.1,5.6,1.3
E00041577,91.5,6.9,1.5
E00041580,93,5.3,1.8
E00041591,98.9,0.5,0.5
E00041597,98.7,1.3,0
E00041598,94.2,3.7,2.1
E00041633,95.4,3.9,0.7
E00041634,97.6,2.4,0
E00041635,99.3,0.4,0.4
E00041636,83.2,11.5,5.2
E00041637,94.4,4,1.6
E00041638,98,0.8,1.2
E00041639,91.6,5,3.3
E00041640,99.7,0.3,0
E00041641,93.5,5.5,1
E00041642,92.7,6.6,0.7
E00041643,97.3,2.3,0.4
E00041644,98.6,1.4,0
E00041645,86.6,10.2,3.2
E00041646,82.6,10,7.3
E00041647,88.6,7.3,4.1
E00041648,87.3,8.9,3.8
E00041649,79.2,17.9,2.9
E00041650,90.8,4.3,4.9
E00041651,95.9,3.6,0.6
E00041652,95.9,3.8,0.3
E00041653,90.8,2.9,6.3
E00041654,88.6,7.2,4.2
E00041657,99.1,0.9,0
E00041658,98.6,1.4,0
E00041659,97.4,2.6,0
E00041660,91,8.1,0.9
E00041663,99.4,0.6,0
E00041665,98.5,0.7,0.7
E00041666,89,7.9,3.1
E00041667,88.7,5.9,5.4
E00041668,96.9,1.2,1.9
E00041672,91.9,6.6,1.5
E00041675,92.4,7.6,0
E00041676,93.2,4.2,2.6
E00041679,98.7,1.3,0
E00041680,97.7,2.3,0
E00041682,100,0,0
E00041717,96.7,3.3,0
E00041718,98.3,1.4,0.3
E00041719,98.5,1.5,0
E00041720,99.3,0.7,0
E00041721,97.1,1.5,1.5
E00041722,99,1,0
E00041723,80.7,15.3,4
E00041724,99.3,0.7,0
E00041725,98.6,1.4,0
E00041726,90.2,8,1.8
E00041727,99.3,0.4,0.4
E00041728,97.9,2.1,0
E00041729,100,0,0
E00041730,100,0,0
E00041731,96.9,1.6,1.6
E00041732,100,0,0
E00041733,99.5,0.5,0
E00041734,99.5,0.5,0
E00041735,99.6,0.4,0
E00041736,94,5.6,0.4
E00041737,99.2,0,0.8
E00041738,100,0,0
E00041739,100,0,0
E00041740,96.9,2.4,0.7
E00041741,89.8,7,3.2
E00041742,77,15.8,7.2
E00041743,90,5.4,4.6
E00041744,93.2,6,0.9
E00041745,93.3,4.3,2.4
E00041746,97.1,2.2,0.7
E00041747,98.4,1.6,0
E00041748,98.1,1.7,0.2
E00041749,99.6,0.4,0
E00041784,98.3,1.7,0
E00041785,98.5,1.5,0
E00041786,94.5,4.4,1.1
