areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00041369,57.1,8.8,15.6,18.4
E00041390,54.6,11.8,21.8,11.8
E00041577,47.6,13.7,27.4,11.3
E00041580,53.7,6.1,18.3,22
E00041591,47.4,8.3,24,20.3
E00041597,53.1,15.6,18.8,12.5
E00041598,56.3,7.9,23.8,11.9
E00041633,49.2,9.2,28.5,13.1
E00041634,47,7.6,33.3,12.1
E00041635,56.1,10.5,25.4,7.9
E00041636,47.8,9.6,22,20.6
E00041637,50,9.1,18.2,22.7
E00041638,60.2,6.5,20.4,12.9
E00041639,53.8,6.7,24.4,15.1
E00041640,47.7,11.4,26.1,14.8
E00041641,66.4,7.3,13.6,12.7
E00041642,53.7,9.1,15.7,21.5
E00041643,53.3,10,22.2,14.4
E00041644,57.1,7.1,17.3,18.4
E00041645,69.5,5.4,14.4,10.8
E00041646,69.7,10.6,9.1,10.6
E00041647,64.5,11.3,8.1,16.1
E00041648,67,8,4.5,20.5
E00041649,58,11.3,17,13.7
E00041650,55.8,11.6,23.3,9.3
E00041651,46.5,12.7,26.8,14.1
E00041652,65.3,6.6,8.3,19.8
E00041653,41.9,5.4,44.6,8.1
E00041654,58.8,13.7,17.6,9.8
E00041657,51.4,11.4,27.6,9.5
E00041658,65.4,3.8,9,21.8
E00041659,55.8,8.4,22.1,13.7
E00041660,47.3,10.8,20.4,21.5
E00041663,50,17.1,15.7,17.1
E00041665,55.4,13.5,18.4,12.7
E00041666,66.3,9.6,15.7,8.4
E00041667,55.6,7.4,27.8,9.3
E00041668,62,8.7,10.9,18.5
E00041672,65,8.9,9.8,16.3
E00041675,52.3,7.2,24.3,16.2
E00041676,64.6,6.9,15.4,13.1
E00041679,59.2,7.7,12.7,20.4
E00041680,65.4,8.3,12,14.3
E00041682,64.2,3.8,15.1,17
E00041717,53.4,12.5,20.5,13.6
E00041718,66.7,5.6,17.5,10.3
E00041719,64,9.3,17.4,9.3
E00041720,51.9,4.6,24.1,19.4
E00041721,67.3,8.9,10.7,13.1
E00041722,52,9,20,19
E00041723,57.9,10.5,13.7,17.9
E00041724,62.1,6.8,18.4,12.6
E00041725,43.8,14.6,27,14.6
E00041726,60.9,9,23.7,6.4
E00041727,57.4,9.3,22.2,11.1
E00041728,51.5,9.7,19.4,19.4
E00041729,43.5,10.6,29.4,16.5
E00041730,52.9,11.5,26.9,8.7
E00041731,49.2,13.9,24.6,12.3
E00041732,50,6.9,22.4,20.7
E00041733,43.4,11.5,25.4,19.7
E00041734,52.5,8.5,25.4,13.6
E00041735,48.5,11.5,29.2,10.8
E00041736,60.4,8.3,18.8,12.5
E00041737,52.6,6,19.8,21.6
E00041738,56,9.3,25.3,9.3
E00041739,58.9,6.3,17,17.9
E00041740,57.4,8.5,14.7,19.4
E00041741,67.9,8.5,9.4,14.2
E00041742,58.9,10.1,10.9,20.2
E00041743,63,12,13,12
E00041744,61.3,9.4,14.2,15.1
E00041745,57.9,9.9,12.4,19.8
E00041746,68.7,4.3,11.3,15.7
E00041747,55,11.3,18.5,15.2
E00041748,49.7,8.8,29,12.4
E00041749,56.3,8.8,15,20
E00041784,59.1,8.7,16.5,15.7
E00041785,52.1,10.1,26.1,11.8
E00041786,48.9,8.8,33.6,8.8
E00041787,45.2,7.1,32.5,15.1
E00041788,57,8.9,22.2,11.9
E00041789,56.9,10,25.4,7.7
E00041790,53.8,9.4,20.8,16
E00041791,55.1,12.2,17.3,15.3
E00041792,45.6,13.2,24.6,16.7
E00041793,48.6,11.1,20.1,20.1
E00041794,54,12.4,20.4,13.3
E00041795,54.9,9.2,19,17
E00041796,59.3,7,22.1,11.6
E00041797,59.3,5.2,24.4,11.1
E00041798,45.7,11.2,31,12.1
E00041799,54.1,6.4,29.4,10.1
E00041800,52.7,10.9,21.7,14.7
E00041801,48.2,6.6,32.5,12.7
E00041802,40.3,16.1,33.9,9.7
E00041803,65.2,4.5,16.9,13.5
E00041804,45.8,9.3,23.4,21.5
E00041805,47.1,7.7,34.6,10.6
E00041806,46.5,5.6,34,13.9
E00041807,59.8,8.4,17.8,14
E00041809,47.6,11.7,27.2,13.6
E00041810,49.7,11.9,23.8,14.6
E00041811,49.1,7.5,28.3,15.1
E00041812,61.1,6.2,22.2,10.5
E00042008,46.2,13.3,28.6,12
E00042009,61.9,13.3,15.2,9.5
E00042010,53.9,10.5,17.8,17.8
E00042011,64.2,5.7,17.1,13
E00042012,60.3,9.5,14.3,15.9
E00042013,63.3,10.2,10.9,15.6
E00042014,52,6.7,14.7,26.7
E00042015,56.7,8.3,20.8,14.2
E00042016,53.4,14.7,16.4,15.5
E00042017,54.4,10.5,14,21.1
E00042018,54.2,12.1,14,19.6
E00042019,56.8,18.9,16.2,8.1
E00042020,45.9,10.8,32.4,10.8
E00042021,41.3,11.5,33.7,13.5
