geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00149399,11.1,41,36.8,11.1
E00149400,12.9,35.3,36.7,15.1
E00149401,38.4,21.2,24.2,16.2
E00149402,7.4,21.5,43.6,27.6
E00149403,22.7,28.5,38.4,10.5
E00149404,0,14.5,68.1,17.4
E00149405,35.7,34.1,24,6.2
E00149406,17.3,40.9,28.3,13.4
E00149407,4.3,36.2,29.3,30.2
E00149408,2.9,31.4,49.5,16.2
E00149409,5.5,15.9,69.7,9
E00149410,5.6,24.1,57.4,13
E00149411,18.3,24.6,43.7,13.5
E00149436,12,25,38,25
E00149437,8.4,23.6,52,16
E00149438,6,31,23,40
E00149442,38.9,37.4,20.5,3.2
E00149443,5.2,36.1,25.8,32.9
E00149444,24.1,48.1,18.5,9.3
E00149445,2.7,32.2,34.2,30.8
E00149446,0,24.3,60,15.7
E00149447,44.6,31,16.8,7.6
E00149448,13.2,44.7,22.8,19.3
E00149450,4.7,7.5,51.4,36.4
E00149451,18.5,48.5,13.8,19.2
E00149452,10.2,35.4,31.5,22.8
E00149453,10.7,27.9,28.7,32.8
E00149454,2.4,53.2,40.5,4
E00149455,18.7,29.9,43,8.4
E00149456,20.4,24.2,34.4,21
E00149457,2.4,12.6,61.4,23.6
E00149458,0.9,28.1,59.6,11.4
E00149459,30.2,54.3,10.3,5.2
E00149460,5.2,26.1,57.4,11.3
E00149461,0,33.9,52,14.2
E00149462,2.4,31.7,59.5,6.3
E00149463,9.3,37.3,33.1,20.3
E00149464,2.7,49.5,33.3,14.4
E00149465,6.2,8,47.8,38.1
E00149466,3.8,35.6,40.4,20.2
E00149467,15.9,47.7,35.5,0.9
E00149468,5.8,37.5,35,21.7
E00149488,1.8,12.9,33.9,51.5
E00149499,6.2,16.9,55.4,21.5
E00149500,11.4,34.1,43.9,10.6
E00149502,3.4,37.9,47.1,11.5
E00149508,22.1,25,34.3,18.6
E00149509,30.5,33.1,23.2,13.2
E00149510,9.6,39,39.7,11.6
E00149511,9,41.7,39.1,10.3
E00149513,2.1,21.3,51.1,25.5
E00166047,4.3,46.6,42.2,6.9
E00166049,1.3,58.7,36,4
E00166050,31.5,34.6,13.1,20.8
E00171421,4.7,43.3,46.7,5.3
W00005608,0.5,4.1,17.8,77.7
W00005609,13,51.1,20.6,15.3
W00005610,24.6,27.2,43,5.3
W00005611,13.4,20.1,39.6,26.9
W00005613,3.6,5.4,65.8,25.2
W00005614,11.4,36,23.7,28.9
W00005615,23.1,27.5,14.8,34.6
W00005616,5.8,8,37.7,48.6
W00005617,0.8,12.8,68.4,18
W00005618,1.5,17.4,55.3,25.8
W00005619,0,8.3,64.5,27.3
W00005620,17.7,43.8,21.5,16.9
W00005621,0,3.4,57.3,39.3
W00005622,16.6,33.7,33.7,16
W00005623,0,8.5,22,69.5
W00005624,4.5,28,60.6,6.8
W00005820,0.7,37,55.8,6.5
W00005821,2.6,34.9,50,12.5
W00005902,11.6,24.8,38.8,24.8
W00005903,1.7,35.2,35.8,27.3
W00005905,4.1,68.4,20.4,7.1
W00005906,5.3,20,16.7,58
W00005907,0,16.8,37.6,45.6
W00005908,3.6,34.8,56.3,5.4
W00005909,0.8,13.4,50.4,35.3
W00005910,0,33.3,34.3,32.4
W00005911,10.4,18.3,40.9,30.4
W00005913,4.4,25,37.5,33.1
W00005914,0,17.6,42.1,40.3
W00005915,0.8,19.2,44,36
W00005916,0,37.2,40.5,22.3
W00005917,1.7,20.8,59.2,18.3
W00005928,5,14.4,57.5,23.2
W00009829,25.7,25.7,23.8,24.8
W00009830,28.3,10.2,41.7,19.7
W00009835,1,10.9,32.7,55.4
W00009847,1.8,1.8,22.5,73.9
W00009848,0,7.2,23.1,69.7
W00009849,1.6,12.6,23.6,62.2
W00010504,5.5,40.2,34.6,19.7
W00010505,5.3,43,44.7,7
W00010508,1.3,26.1,37.6,35
W00010513,8.7,53.5,29.9,7.9
W00010525,12.2,39,33.3,15.4
W00010530,0,38.5,33.1,28.5
W00010539,0,13.6,20.9,65.5
W00010543,2.4,25.8,61.3,10.5
W00010564,14.9,35.8,14.9,34.5
W00010576,5.4,50.4,36.4,7.8
W00010582,9.7,31.3,41,17.9
W00010590,27.3,56.1,14.4,2.3
W00010617,6.8,24.2,30.3,38.6
W00010622,15.7,31.3,25.2,27.8
W00010634,0,6.3,15,78.8
W00010647,1.6,36.2,37.8,24.4
