geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00149399,88.4,0,11.6,0
E00149400,90.5,0.3,9.2,0
E00149401,94,0.6,5.4,0
E00149402,88.9,0.3,10.8,0
E00149403,93.7,0,6.3,0
E00149404,93.5,0.9,5.6,0
E00149405,85.6,0,13.2,1.2
E00149406,96,0,4,0
E00149407,93.1,0,6.9,0
E00149408,87.1,1,11.4,0.5
E00149409,87.4,0,12.3,0.3
E00149410,91,0,9,0
E00149411,93.2,0,6.8,0
E00149436,92.7,0,6.8,0.6
E00149437,95.3,0,4.7,0
E00149438,87.6,0,12.4,0
E00149442,84.6,0,13.1,2.3
E00149443,92.3,0.3,5.9,1.4
E00149444,82.9,0.6,16.6,0
E00149445,91.6,0,8.4,0
E00149446,91.2,0,7.2,1.6
E00149447,83.9,0,15.1,1
E00149448,76.3,0.4,21.2,2.2
E00149450,91.9,0,7.8,0.3
E00149451,91.4,0,8.6,0
E00149452,88.1,0,11.9,0
E00149453,86.9,0,13.1,0
E00149454,91.3,0.4,7.5,0.8
E00149455,92.8,0,7.2,0
E00149456,86.8,0.3,12.5,0.3
E00149457,91.9,0,7.7,0.4
E00149458,86.5,0,13.5,0
E00149459,81.4,0,16.5,2.1
E00149460,95.7,0,4.3,0
E00149461,86,0,13,1
E00149462,93.3,0,6.7,0
E00149463,87.4,0,12.6,0
E00149464,90.1,0,9.9,0
E00149465,93.3,0,6.3,0.4
E00149466,90.6,0.5,7.9,1
E00149467,92.8,0,6.3,0.8
E00149468,84.7,0.4,14.8,0
E00149488,89.5,0.6,9.7,0.3
E00149499,93.2,0.3,5.2,1.3
E00149500,94.4,0.9,4.7,0
E00149502,93.9,0,5.8,0.3
E00149508,92.2,0,7.8,0
E00149509,90.7,0,8.9,0.4
E00149510,87.1,0,12.5,0.4
E00149511,90.3,0,9.1,0.6
E00149513,94.1,0,5.9,0
E00166047,90.7,0.2,9,0
E00166049,89.7,0,10.3,0
E00166050,69.2,2.1,27.8,0.9
E00171421,88.4,0,11.6,0
W00005608,93.1,2.7,4.1,0
W00005609,96,0,4,0
W00005610,93.7,0.8,5.5,0
W00005611,93.3,0,6.7,0
W00005613,98,0,2,0
W00005614,93.8,0,6.3,0
W00005615,86.1,0,13.4,0.5
W00005616,93.5,0.3,6.2,0
W00005617,93.5,0,6.5,0
W00005618,93.8,0.3,5.9,0
W00005619,94.4,0,5.2,0.4
W00005620,89.7,0,10.3,0
W00005621,90.9,0,7.4,1.7
W00005622,90.3,0,9.7,0
W00005623,98.1,0.4,1.1,0.4
W00005624,93.2,0,6.8,0
W00005820,90.1,0,9.6,0.3
W00005821,90,0,8.6,1.5
W00005902,88.2,0,11.1,0.7
W00005903,92.3,0,7.5,0.3
W00005905,94,0,5,1
W00005906,93.4,0,6.1,0.6
W00005907,88.3,2.2,8.8,0.7
W00005908,93.1,0,6.1,0.8
W00005909,95.5,0.3,4.2,0
W00005910,97.4,0,2.6,0
W00005911,93.9,0.4,5.3,0.4
W00005913,90.7,0,8.7,0.6
W00005914,92.7,0.8,6.5,0
W00005915,91.5,0,7.7,0.7
W00005916,98.9,0.4,0.4,0.4
W00005917,95.3,0,4.3,0.4
W00005928,90.9,0,8,1.1
W00009829,94.1,0,4.3,1.6
W00009830,93.1,0,6.9,0
W00009835,95.4,0,4.2,0.4
W00009847,95.3,0,3.7,1
W00009848,90.9,0.5,8.4,0.2
W00009849,95.5,0.3,3.8,0.3
W00010504,85.4,0,14.3,0.3
W00010505,93.2,0,6,0.9
W00010508,91.8,0,7.6,0.5
W00010513,81.1,0,18.4,0.4
W00010525,62.6,0.8,35.4,1.2
W00010530,87.5,0,12.5,0
W00010539,71.8,0,27.6,0.7
W00010543,91.9,0,8.1,0
W00010564,83.6,0,16.4,0
W00010576,58.1,0,41.9,0
W00010582,91.6,0,8.4,0
W00010590,61.7,0,37.3,1
W00010617,93.3,0,6.7,0
W00010622,77.8,0,22.2,0
W00010634,96.2,0.7,2.9,0.2
W00010647,91.7,0,7.3,1
