geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00149399,97.2,1.2,1.6
E00149400,94.8,0.7,4.6
E00149401,97.7,0,2.3
E00149402,97.2,0.6,2.2
E00149403,96.7,0.5,2.8
E00149404,96.6,0.6,2.8
E00149405,90.9,2.3,6.8
E00149406,96.2,0,3.8
E00149407,92.4,0.4,7.2
E00149408,99.1,0,0.9
E00149409,97.9,0.8,1.3
E00149410,92.5,0.8,6.7
E00149411,97,1.3,1.7
E00149436,91.2,2.2,6.6
E00149437,98.1,0.8,1.1
E00149438,96.7,0,3.3
E00149442,88.9,1.3,9.8
E00149443,94.7,1.1,4.2
E00149444,93.9,1.1,5
E00149445,96.7,0.4,2.9
E00149446,96.3,0,3.7
E00149447,88.9,1.9,9.2
E00149448,94.7,0.4,4.9
E00149450,97,1.7,1.3
E00149451,95.3,0,4.7
E00149452,91.6,0.7,7.7
E00149453,90.3,1,8.7
E00149454,94.8,1.2,4
E00149455,97,0.8,2.1
E00149456,90.6,2.6,6.8
E00149457,97.4,0.4,2.2
E00149458,92.9,0.9,6.2
E00149459,91.5,0.5,8
E00149460,97.7,0.4,1.9
E00149461,95.7,1,3.3
E00149462,96.2,1.9,1.9
E00149463,97.4,1.1,1.5
E00149464,90.6,2.3,7
E00149465,94.5,2.1,3.5
E00149466,95.6,0.5,3.9
E00149467,95.9,0.8,3.3
E00149468,96.6,0,3.4
E00149488,97.7,1.4,0.9
E00149499,97.1,0,2.9
E00149500,94.4,3,2.6
E00149502,99,0,1
E00149508,97.1,0.8,2
E00149509,95.2,1.2,3.6
E00149510,95.3,2.4,2.4
E00149511,98.8,0.6,0.6
E00149513,94.9,2,3
E00166047,86.5,3.4,10.1
E00166049,94.3,0.6,5.1
E00166050,95.8,1.5,2.7
E00171421,92.8,0,7.2
W00005608,97,1.4,1.6
W00005609,98.2,1.3,0.4
W00005610,96.9,0.8,2.3
W00005611,97,1,2
W00005613,97.7,0.8,1.6
W00005614,98.6,1,0.5
W00005615,92.6,1.7,5.7
W00005616,96.2,1.2,2.7
W00005617,97.4,1.6,1
W00005618,98.4,0.6,1
W00005619,96.7,0.7,2.6
W00005620,95.6,1.5,2.9
W00005621,97.3,1.7,1
W00005622,95.4,1.2,3.5
W00005623,99.2,0.4,0.4
W00005624,95.3,1.8,2.9
W00005820,99,0,1
W00005821,95.1,2.9,2
W00005902,99,0.3,0.7
W00005903,97.1,1.9,1.1
W00005905,97.1,0.5,2.5
W00005906,96.8,0.6,2.6
W00005907,95.9,1.5,2.6
W00005908,99.2,0,0.8
W00005909,95.8,2.1,2.1
W00005910,96.5,1.8,1.8
W00005911,98.5,1.1,0.4
W00005913,97.8,0.3,1.9
W00005914,98.6,0.8,0.5
W00005915,97.1,1.1,1.8
W00005916,98.5,0.8,0.8
W00005917,99.6,0,0.4
W00005928,98.7,0.2,1.1
W00009829,95.7,0.8,3.5
W00009830,99.3,0,0.7
W00009835,95,0.8,4.2
W00009847,94.3,0.7,5.1
W00009848,96.9,1.2,1.9
W00009849,96.8,0.3,2.9
W00010504,92.2,1,6.8
W00010505,97,1.7,1.3
W00010508,97.6,0.8,1.6
W00010513,97.6,0,2.4
W00010525,95.4,1.9,2.7
W00010530,93.5,1.9,4.5
W00010539,95.7,0.3,4
W00010543,96.7,1.5,1.8
W00010564,99.1,0.3,0.6
W00010576,96.5,1.2,2.3
W00010582,95.2,1.7,3.1
W00010590,93.3,1,5.8
W00010617,96.9,0.6,2.5
W00010622,94.8,0.7,4.4
W00010634,99.5,0,0.5
W00010647,93.9,1.9,4.1
