areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00045249,94,5.6,0.4
E00045250,93.6,5,1.4
E00045251,94.4,3.5,2.1
E00045252,95.9,3.2,0.9
E00045253,96.2,3.4,0.4
E00045254,91.3,5.7,3.1
E00045255,96.7,3,0.3
E00045256,90.4,5.8,3.8
E00045257,98,2,0
E00045258,90,8.7,1.3
E00045259,94.5,4.9,0.7
E00045260,94.5,5.1,0.4
E00045261,96.7,1.9,1.4
E00045262,92.5,3.9,3.6
E00045263,91,6.9,2
E00045265,95,4,1
E00045267,94.9,3,2
E00045275,97,3,0
E00045276,89,8.8,2.2
E00045277,92.2,6.4,1.4
E00045278,78.3,17.6,4.1
E00045279,87.8,6.6,5.6
E00045280,93,5.5,1.5
E00045281,89.1,8.1,2.8
E00045282,87.4,8.8,3.8
E00045283,86.1,11.9,2
E00045284,90.5,6.8,2.7
E00045285,86.6,10.7,2.7
E00045286,93.9,4.2,1.8
E00045287,97.7,1.3,1
E00045288,87,11.4,1.7
E00045289,92.6,5.3,2.1
E00045290,93,5.6,1.4
E00045292,83.6,14.5,1.8
E00045293,88.3,8.3,3.4
E00045294,92,6.4,1.7
E00045295,91.4,7.9,0.7
E00045296,93.9,4.5,1.6
E00045297,97,2.3,0.8
E00045298,95.3,4.7,0
E00045299,93.3,4.9,1.7
E00045300,92.7,6.7,0.6
E00045301,97.3,1.9,0.8
E00045302,87,11.1,1.9
E00045303,97.6,0.8,1.6
E00045304,90.1,7,2.9
E00045305,97.4,2.6,0
E00045306,96.5,3.5,0
E00045307,90.2,8.3,1.5
E00045308,95.2,4.2,0.6
E00045309,93.5,6.5,0
E00045310,89.5,8.9,1.6
E00045311,89.7,8.4,1.9
E00045312,93.2,5.3,1.5
E00045313,92.3,6.3,1.4
E00045315,96.4,3.2,0.4
E00045317,91.9,6,2.1
E00045318,92.5,6.7,0.8
E00045320,97,2.4,0.7
E00045321,90.5,9.1,0.4
E00045322,91.8,5.3,2.9
E00045323,76.8,15.9,7.2
E00045324,90.6,7.7,1.7
E00045325,94,4.2,1.8
E00045592,82.2,12.4,5.4
E00045595,77.5,18,4.6
E00045596,69.4,26.6,3.9
E00045597,83.9,14.9,1.3
E00045598,54.8,32.1,13.1
E00045599,76.8,19.6,3.5
E00045600,83.8,14.7,1.5
E00045601,76.3,15.5,8.1
E00045602,58.5,28,13.5
E00045603,82.8,15.4,1.8
E00045604,76.8,22.4,0.8
E00045605,86.8,12,1.2
E00045606,76.4,17.6,6
E00045608,85.2,11.5,3.3
E00045613,88.8,9.6,1.6
E00045615,81.9,15.9,2.2
E00045616,81.5,16.8,1.7
E00045621,81.3,17.5,1.2
E00045622,77.9,19.9,2.2
E00045627,81,14.9,4.1
E00045628,82.8,15.2,2
E00045629,85.3,13.8,0.9
E00045645,89.6,7.9,2.4
E00045646,84.9,11,4.1
E00045653,77.9,17.9,4.1
E00045658,69.6,24,6.4
E00045659,65.2,32.3,2.5
E00045660,74.9,21.8,3.3
E00045970,79.4,17.7,2.8
E00045971,90.1,9,1
E00045972,95,4.5,0.4
