areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00045249,23.4,9,62.2,5.4
E00045250,47.9,32.2,17.1,2.7
E00045251,18.8,40.2,28.6,12.5
E00045252,37.2,17.7,38.1,7.1
E00045253,6.4,22.4,50.4,20.8
E00045254,19.6,24.7,49.5,6.2
E00045255,0,18.8,57.6,23.6
E00045256,12.8,31.9,41.8,13.5
E00045257,0.7,15.8,77.7,5.8
E00045258,21.5,22.2,52.6,3.7
E00045259,9.5,62.7,21.4,6.3
E00045260,10.2,47.2,30.7,11.8
E00045261,36.7,45.3,17.2,0.8
E00045262,19.9,30.1,43.4,6.6
E00045263,26.4,19.8,49.1,4.7
E00045265,13.3,3.9,74.2,8.6
E00045267,16.8,52.5,24.8,5.9
E00045275,0,3.2,79,17.7
E00045276,23.8,17.7,48.5,10
E00045277,24,22.5,43.4,10.1
E00045278,1.5,3.8,65.4,29.3
E00045279,1,24.5,46.9,27.6
E00045280,25.5,32.4,35.3,6.9
E00045281,17.3,37.8,35.4,9.4
E00045282,31.5,47.6,16.1,4.8
E00045283,20.9,25.4,48.5,5.2
E00045284,23.9,29,37,10.1
E00045285,21.7,18.3,48.3,11.7
E00045286,19.9,20.6,53.7,5.9
E00045287,2.8,21.7,57.5,17.9
E00045288,28.2,22.1,40.5,9.2
E00045289,31.3,38.4,26.8,3.6
E00045290,11.9,12.8,67,8.3
E00045292,30.6,12.9,46,10.5
E00045293,40,29.5,21.9,8.6
E00045294,5.1,41.5,43.2,10.2
E00045295,14.9,47.1,34.7,3.3
E00045296,2.2,6,89.6,2.2
E00045297,4,12.9,71,12.1
E00045298,0.7,2.1,94.5,2.8
E00045299,5.1,34.6,42.6,17.6
E00045300,6.6,24.6,62.3,6.6
E00045301,3.4,6.8,72,17.8
E00045302,37.6,25.7,34.9,1.8
E00045303,1.3,34.2,60.5,3.9
E00045304,5.5,68.8,22,3.7
E00045305,0.8,2.5,91,5.7
E00045306,1.6,2.4,86.5,9.5
E00045307,28,45.5,24.5,2.1
E00045308,7.1,31.7,48.4,12.7
E00045309,44.1,6.3,40.9,8.7
E00045310,19,43.8,28.1,9.1
E00045311,15.7,36.2,43.3,4.7
E00045312,0.8,1.6,91.9,5.6
E00045313,2.4,4,77,16.7
E00045315,10,59.2,28.5,2.3
E00045317,12,25.9,52.8,9.3
E00045318,19.3,35.1,36,9.6
E00045320,21.1,13.8,58.5,6.5
E00045321,33.6,47.4,17.2,1.7
E00045322,36.8,27.1,35.3,0.8
E00045323,30.5,37.3,28.8,3.4
E00045324,13.5,55.6,28.1,2.9
E00045325,20.2,21,42.7,16.1
E00045592,10.6,10.6,28.5,50.3
E00045595,31.8,31.8,10.8,25.7
E00045596,53.4,21.1,5.6,19.9
E00045597,43.1,26.5,5.5,24.9
E00045598,83.7,14.4,0.9,0.9
E00045599,55,30.2,10.1,4.7
E00045600,52,28.3,9.2,10.5
E00045601,55,16.3,8.8,20
E00045602,58.3,18.9,9.1,13.7
E00045603,43.6,34,9.6,12.8
E00045604,24.1,49.1,10.3,16.4
E00045605,28.7,47.6,7,16.8
E00045606,7.3,78.2,13.7,0.8
E00045608,41,40.4,9.6,9
E00045613,0,5.2,11.3,83.5
E00045615,7.5,33.6,16.8,42.1
E00045616,0.8,27.6,34.1,37.4
E00045621,4.5,30,21.8,43.6
E00045622,0,53.1,25,21.9
E00045627,1.8,3.6,1.8,92.9
E00045628,4.2,65.6,11.5,18.8
E00045629,13.4,63.4,9.8,13.4
E00045645,0.8,14.2,27.6,57.5
E00045646,2.3,3.1,34.9,59.7
E00045653,46.6,40.7,3.4,9.3
E00045658,74.2,17.8,0.6,7.4
E00045659,78.4,13.4,4.5,3.7
E00045660,1,26,30.2,42.7
E00045970,3.4,47.1,43.7,5.9
E00045971,8.2,36.7,34.2,20.9
E00045972,21.9,6.1,47.4,24.6
E00045973,28.2,55.6,9.4,6.8
E00045974,30.7,34.6,21.3,13.4
E00045975,3.4,16.2,29.1,51.3
E00045976,4.1,26.4,29.8,39.7
E00045977,21.8,22.4,38.5,17.3
E00045978,0.7,58.9,32.6,7.8
E00045979,17.6,33.6,23.2,25.6
E00045980,1.6,21.7,38.8,38
E00045981,10.6,28.5,40.7,20.3
E00045982,16.8,26.9,16.8,39.5
E00045983,14.3,46.2,17.6,21.8
E00045984,4.5,13.5,63.9,18
E00045985,3.6,24.6,45.7,26.1
E00045986,17,42.6,18.1,22.3
E00045987,0.9,1.8,63.4,33.9
E00045988,16,33.6,20,30.4
E00045989,10.3,42.9,18.3,28.6
E00045990,20.2,23.5,42.6,13.7
E00045991,24.5,49,12.9,13.5
E00045992,59.8,39.7,0.6,0
E00045993,33.6,15.1,20.5,30.8
E00045994,8.4,37.4,21.4,32.8
E00045995,3.7,70.4,17,8.9
E00045996,6.4,91.8,1.8,0
E00045997,2.5,41.8,39.3,16.4
E00045998,30.1,9.6,60.3,0
E00045999,49.6,2.5,10.7,37.2
E00046000,15.5,57.4,21.6,5.4
E00046001,27.3,18.2,23.1,31.4
E00046002,11.9,56.3,27,4.8
E00046003,22.8,14,52.2,11
E00046004,45.2,17.5,35.7,1.6
E00046005,20.7,33.6,16.4,29.3
E00046006,14.9,52.8,18,14.3
E00046007,8.5,4.6,53.8,33.1
E00046008,15.8,7.9,70.5,5.8
E00046009,47.4,51.1,1.5,0
E00046010,8.9,36.3,48.9,5.9
E00046011,25,9.7,25,40.3
E00046012,0,29.7,62.5,7.8
E00046013,25.4,24.6,34.1,15.9
E00046014,15.5,26.7,46.6,11.2
E00046015,5.4,53.2,31.5,9.9
E00046016,21.5,40.5,18.2,19.8
E00046017,5.4,46.6,40.5,7.4
E00046018,15.2,40.2,41.1,3.6
E00046019,16.8,15.2,54.4,13.6
E00046020,22.9,9.3,47.5,20.3
E00046021,0.8,16.8,59.5,22.9
E00046022,7.6,9.5,63.8,19
E00046023,3.8,27.3,59.8,9.1
E00046024,15.6,9.4,56.3,18.8
E00046025,0,1.6,76.6,21.8
E00046026,11.3,12.7,50.7,25.4
E00046027,10.8,33.3,38.3,17.5
E00046028,0,10.4,76.1,13.4
E00046029,3.3,43,45.5,8.3
E00046030,0.9,4.4,78.8,15.9
E00046031,3.8,55.6,32.3,8.3
E00046032,4.5,14.5,76.4,4.5
E00046033,13.6,34.5,37.3,14.5
E00046034,16.9,41.5,20.3,21.2
E00046035,7.6,17.8,69.5,5.1
E00046036,1.9,22.9,69.5,5.7
E00046037,0.9,44.7,50.9,3.5
E00046039,18.3,33.3,23.8,24.6
E00046040,0.8,0,13.3,85.9
E00046041,1.4,8.8,23.6,66.2
E00046042,25.2,14.3,12.6,47.9
