areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00045249,24.8,75.2
E00045250,24.4,75.6
E00045251,36.8,63.2
E00045252,37.7,62.3
E00045253,26.5,73.5
E00045254,33,67
E00045255,27.8,72.2
E00045256,33.3,66.7
E00045257,29.9,70.1
E00045258,26.1,73.9
E00045259,30.8,69.2
E00045260,21.4,78.6
E00045261,28,72
E00045262,35.4,64.6
E00045263,38.8,61.2
E00045265,35.8,64.2
E00045267,29.4,70.6
E00045275,21.9,78.1
E00045276,26.4,73.6
E00045277,27.3,72.7
E00045278,28.7,71.3
E00045279,21.5,78.5
E00045280,20.8,79.2
E00045281,30.5,69.5
E00045282,31.7,68.3
E00045283,36.6,63.4
E00045284,32.7,67.3
E00045285,28.7,71.3
E00045286,36.4,63.6
E00045287,29.7,70.3
E00045288,33.1,66.9
E00045289,32.9,67.1
E00045290,40,60
E00045292,26.8,73.2
E00045293,30.6,69.4
E00045294,30,70
E00045295,27.3,72.7
E00045296,30.8,69.2
E00045297,31.5,68.5
E00045298,28.7,71.3
E00045299,31.9,68.1
E00045300,25.5,74.5
E00045301,35.6,64.4
E00045302,26.1,73.9
E00045303,35.3,64.7
E00045304,37.2,62.8
E00045305,33.1,66.9
E00045306,27.4,72.6
E00045307,29.5,70.5
E00045308,34.8,65.2
E00045309,32.8,67.2
E00045310,30.4,69.6
E00045311,21.6,78.4
E00045312,33.8,66.2
E00045313,30.7,69.3
E00045315,35.1,64.9
E00045317,31.5,68.5
E00045318,23.2,76.8
E00045320,32.7,67.3
E00045321,34.5,65.5
E00045322,36,64
E00045323,46.8,53.2
E00045324,35.8,64.2
E00045325,36.7,63.3
E00045592,28.3,71.7
E00045595,16.9,83.1
E00045596,23,77
E00045597,18.3,81.7
E00045598,30.1,69.9
E00045599,28,72
E00045600,24.4,75.6
E00045601,28.8,71.2
E00045602,28.5,71.5
E00045603,17.6,82.4
E00045604,18.6,81.4
E00045605,28.4,71.6
E00045606,18.7,81.3
E00045608,24.4,75.6
E00045613,32,68
E00045615,30.4,69.6
E00045616,26.4,73.6
E00045621,22.3,77.7
E00045622,23.2,76.8
E00045627,28.2,71.8
E00045628,23.9,76.1
E00045629,21.3,78.7
E00045645,27.8,72.2
E00045646,25.5,74.5
E00045653,35.9,64.1
E00045658,32,68
E00045659,28.3,71.7
E00045660,42,58
E00045970,27.9,72.1
E00045971,19.9,80.1
E00045972,22.2,77.8
E00045973,17.4,82.6
E00045974,16.2,83.8
E00045975,23,77
E00045976,20.9,79.1
E00045977,28.6,71.4
E00045978,17.8,82.2
E00045979,26.4,73.6
E00045980,24.6,75.4
E00045981,22.3,77.7
E00045982,18.3,81.7
E00045983,31.5,68.5
E00045984,22.3,77.7
E00045985,21.5,78.5
E00045986,20.8,79.2
E00045987,25.8,74.2
E00045988,27.1,72.9
E00045989,24.8,75.2
E00045990,22.2,77.8
E00045991,20.2,79.8
E00045992,19.1,80.9
E00045993,25.9,74.1
E00045994,27.8,72.2
E00045995,21.1,78.9
E00045996,50.9,49.1
E00045997,31.8,68.2
E00045998,34.8,65.2
E00045999,32.9,67.1
E00046000,13.9,86.1
E00046001,30.3,69.7
E00046002,36.9,63.1
E00046003,38.6,61.4
E00046004,20.5,79.5
E00046005,22.4,77.6
E00046006,16.6,83.4
E00046007,39.1,60.9
E00046008,34.7,65.3
E00046009,43.8,56.3
E00046010,29.5,70.5
E00046011,32.8,67.2
E00046012,50.6,49.4
E00046013,33.6,66.4
E00046014,46.6,53.4
E00046015,34.3,65.7
E00046016,22.9,77.1
E00046017,41.9,58.1
E00046018,29.9,70.1
E00046019,36.8,63.2
E00046020,24.8,75.2
E00046021,23.1,76.9
E00046022,44.7,55.3
E00046023,46.5,53.5
E00046024,37.5,62.5
E00046025,29.3,70.7
E00046026,45.5,54.5
E00046027,31.5,68.5
E00046028,28.8,71.3
E00046029,19.3,80.7
E00046030,23.1,76.9
E00046031,29.4,70.6
E00046032,34.9,65.1
E00046033,38,62
E00046034,34.8,65.2
E00046035,35.1,64.9
E00046036,20.4,79.6
E00046037,26.5,73.5
E00046039,32,68
E00046040,28.5,71.5
E00046041,25.5,74.5
E00046042,23,77
E00046043,27.2,72.8
E00046044,33.3,66.7
E00046045,27.2,72.8
E00046046,21.9,78.1
E00046047,19,81
E00046048,14.7,85.3
E00046049,27.5,72.5
E00046050,15.7,84.3
E00046359,33.3,66.7
E00046361,34.4,65.6
E00046362,31.8,68.2
E00046363,36,64
E00046364,34.8,65.2
E00046365,36.7,63.3
E00046366,29.5,70.5
E00046369,26.8,73.2
E00046372,28.5,71.5
E00046373,30.3,69.7
E00046376,29.3,70.7
E00046378,21.6,78.4
E00046380,27,73
E00046382,24.6,75.4
E00046384,28.2,71.8
E00046388,25.2,74.8
E00046392,28.6,71.4
E00046396,29,71
E00046402,30.9,69.1
E00046403,23.8,76.2
E00046406,28.1,71.9
E00046905,28.4,71.6
E00046906,31,69
E00046907,31.3,68.7
E00046908,22.4,77.6
E00046909,34.5,65.5
E00046910,32.1,67.9
E00046911,30.7,69.3
E00046912,27.5,72.5
E00046913,30.1,69.9
E00046914,22.7,77.3
E00046915,24.7,75.3
E00046916,28.9,71.1
E00046917,23.8,76.2
E00046918,27.6,72.4
E00046919,18,82
E00046920,22.5,77.5
E00046921,22.6,77.4
E00046922,27.4,72.6
E00046923,28.9,71.1
E00046924,25.6,74.4
E00046925,20.4,79.6
E00046926,24.8,75.2
E00046927,27.5,72.5
E00046928,28.7,71.3
E00046929,30.5,69.5
E00046930,35.3,64.7
E00046931,28.9,71.1
E00046932,33.9,66.1
E00046933,38.9,61.1
E00046934,26.2,73.8
E00046935,27.6,72.4
E00046936,30.4,69.6
E00046937,23.7,76.3
E00046938,26.3,73.7
E00046939,36.2,63.8
E00046940,35.7,64.3
E00046941,36.4,63.6
E00046942,31.9,68.1
