areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00045249,8,16.8,68.1,7.1
E00045250,5.6,18.9,64.4,11.1
E00045251,14.9,21.9,57,6.1
E00045252,11.7,26,53.2,9.1
E00045253,11.4,15.2,65.9,7.6
E00045254,9.1,23.9,56.8,10.2
E00045255,11.4,16.5,63.9,8.2
E00045256,8.8,24.5,66.7,0
E00045257,7.3,22.6,64.2,5.8
E00045258,7.2,18.8,68.8,5.1
E00045259,8.4,22.4,60.7,8.4
E00045260,6.2,15.2,71,7.6
E00045261,6.7,21.3,70.7,1.3
E00045262,9.4,26,56.3,8.3
E00045263,10.4,28.4,55.2,6
E00045265,12.2,23.6,58.5,5.7
E00045267,5.9,23.5,55.9,14.7
E00045275,5.5,16.4,64.8,13.3
E00045276,8.3,18.2,63.6,9.9
E00045277,8.2,19.1,61.8,10.9
E00045278,10.7,18,62.7,8.7
E00045279,7.7,13.8,66.2,12.3
E00045280,5.6,15.3,72.2,6.9
E00045281,11.9,18.6,61.9,7.6
E00045282,10.6,21.2,62.5,5.8
E00045283,8,28.6,58,5.4
E00045284,8.2,24.5,62.2,5.1
E00045285,2,26.7,59.4,11.9
E00045286,10.5,25.9,55.2,8.4
E00045287,3.9,25.8,59.4,10.9
E00045288,9.9,23.1,58.7,8.3
E00045289,8.2,24.7,57.6,9.4
E00045290,7.1,32.9,56.5,3.5
E00045292,10.3,16.5,61.9,11.3
E00045293,5.9,24.7,60.8,8.6
E00045294,6.7,23.3,60,10
E00045295,8.6,18.8,68,4.7
E00045296,5.3,25.4,59.8,9.5
E00045297,9.6,21.9,61,7.5
E00045298,9.3,19.3,65.3,6
E00045299,9.6,22.3,61.4,6.6
E00045300,7.1,18.4,68.1,6.4
E00045301,7.6,28,57.6,6.8
E00045302,5.4,20.7,68.5,5.4
E00045303,12.6,22.8,59.3,5.4
E00045304,9.3,27.9,57,5.8
E00045305,10.3,22.8,58.1,8.8
E00045306,7,20.4,64.3,8.3
E00045307,14.8,14.8,59.1,11.4
E00045308,9.6,25.2,54.8,10.4
E00045309,12.8,20,60.8,6.4
E00045310,8.9,21.5,63.3,6.3
E00045311,0,21.6,74.5,3.9
E00045312,12.8,21.1,58.6,7.5
E00045313,10.9,19.7,56.2,13.1
E00045315,11.4,23.7,61.4,3.5
E00045317,13.5,18,58.6,9.9
E00045318,11.6,11.6,69.5,7.4
E00045320,11.5,21.2,58.4,8.8
E00045321,13.1,21.4,59.5,6
E00045322,9,27,50.6,13.5
E00045323,11.7,35.1,45.5,7.8
E00045324,13.6,22.2,60.5,3.7
E00045325,11.1,25.6,60,3.3
E00045592,15.1,13.2,53,18.7
E00045595,7.3,9.6,64.4,18.6
E00045596,11.5,11.5,68.6,8.4
E00045597,8.7,9.6,68.3,13.3
E00045598,10.2,19.9,62,7.8
E00045599,11.5,16.6,61.1,10.8
E00045600,9.1,15.2,66.5,9.1
E00045601,13.6,15.3,63.6,7.6
E00045602,12.8,15.6,64.8,6.7
E00045603,9.1,8.6,63.1,19.3
E00045604,7.9,10.7,65.7,15.7
E00045605,11.9,16.4,56.7,14.9
E00045606,4.7,14,66.4,15
E00045608,11.8,12.6,54.3,21.3
E00045613,12.7,19.3,52,16
E00045615,10.7,19.6,55.4,14.3
E00045616,9,17.4,62.5,11.1
E00045621,9.2,13.1,66.2,11.5
E00045622,12.6,10.6,66.9,9.9
E00045627,11.7,16.5,55.9,16
E00045628,8,15.9,60.2,15.9
E00045629,6.6,14.8,61.5,17.2
E00045645,9.9,17.9,53.6,18.5
E00045646,10.6,14.9,54.6,19.9
E00045653,17.2,18.8,62.5,1.6
E00045658,18,14.1,58.6,9.4
E00045659,16.3,12,68.5,3.3
E00045660,20.5,21.6,51.1,6.8
E00045970,11.7,16.2,61.3,10.8
E00045971,7.2,12.7,59.1,21
E00045972,4.4,17.8,64.4,13.3
E00045973,5.8,11.6,66.9,15.7
E00045974,6.6,9.6,69.9,14
E00045975,8.1,14.9,53.4,23.6
E00045976,5.4,15.5,54.7,24.3
E00045977,12.5,16.1,51.8,19.6
E00045978,7.3,10.5,70.7,11.5
E00045979,13.2,13.2,59.7,13.9
E00045980,9.6,15,58.8,16.6
E00045981,10.2,12.1,63.1,14.6
