areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00071229,54.3,45.7
E00071230,34.8,65.2
E00071232,31,69
E00071233,41.5,58.5
E00071234,45.9,54.1
E00071235,48.8,51.2
E00071236,51.7,48.3
E00071238,48.3,51.7
E00071302,48.3,51.7
E00071303,51.9,48.1
E00071304,55.5,44.5
E00071308,63.3,36.7
E00071311,47.2,52.8
E00071313,34.8,65.2
E00071314,44.7,55.3
E00071316,42.6,57.4
E00071317,30.7,69.3
E00071318,22,78
E00071319,27.7,72.3
E00071320,12,88
E00071321,37.7,62.3
E00071322,22.8,77.2
E00071323,31.1,68.9
E00071325,39.3,60.7
E00071326,29.4,70.6
E00071327,29.2,70.8
E00071328,37,63
E00071330,39.3,60.7
E00071331,40,60
E00071372,53.8,46.2
E00071373,61.5,38.5
E00071375,59.2,40.8
E00071378,63.2,36.8
E00071380,29.7,70.3
E00071381,54.1,45.9
E00071439,37.6,62.4
E00071440,53.5,46.5
E00071441,37.9,62.1
E00071444,59.8,40.2
E00071445,67.8,32.2
E00071448,44.8,55.2
E00071450,54.9,45.1
E00071451,51.7,48.3
E00071452,57.6,42.4
E00071453,47.2,52.8
E00071454,48.6,51.4
E00071455,50.2,49.8
E00071456,43.2,56.8
E00071457,45.5,54.5
E00071462,36.2,63.8
E00071463,47,53
E00071464,54.3,45.7
E00071465,45.8,54.2
E00071466,63.6,36.4
E00071470,48.4,51.6
E00071477,36.2,63.8
E00071487,53.4,46.6
E00071488,56.4,43.6
E00071489,28.9,71.1
E00071490,26.6,73.4
E00071491,53,47
E00071492,45.2,54.8
E00071493,55,45
E00071494,32.5,67.5
E00071496,37.8,62.2
E00071497,28.6,71.4
E00071498,29.7,70.3
E00071499,32.7,67.3
E00071500,46.5,53.5
E00071501,65.3,34.7
E00071502,48.2,51.8
E00071512,56,44
E00071514,41.2,58.8
E00071515,42,58
E00071518,55.3,44.7
E00071520,34.7,65.3
E00071523,49.2,50.8
E00071526,53.5,46.5
E00071530,24,76
E00071531,27.5,72.5
E00071535,50.4,49.6
E00071680,27.8,72.2
E00071681,28.2,71.8
E00071682,32.4,67.6
E00071684,35.2,64.8
E00071685,34.9,65.1
E00071686,29,71
E00071687,28.2,71.8
E00071688,24.7,75.3
E00071689,23.7,76.3
E00071690,35.9,64.1
E00071692,36.1,63.9
E00071693,37.1,62.9
E00071694,31,69
E00071697,41.7,58.3
E00071698,35.5,64.5
E00071699,31.3,68.8
E00071701,65.5,34.5
E00146873,59.4,40.6
E00146874,47.7,52.3
E00146875,41.6,58.4
E00146876,35.4,64.6
E00146877,61.7,38.3
E00146878,58.2,41.8
E00146879,60,40
E00146880,42.9,57.1
E00146881,42.8,57.2
E00146882,51,49
E00146883,51.3,48.7
E00146884,60.5,39.5
E00146885,48.5,51.5
E00146886,40.9,59.1
E00146887,51.4,48.6
E00146888,36,64
E00146889,40.7,59.3
E00146890,61.5,38.5
E00146897,59,41
E00146898,62.4,37.6
E00146900,57.5,42.5
E00146917,56.8,43.2
E00146935,65.1,34.9
E00146937,52.1,47.9
E00146938,54.3,45.7
E00146940,47.2,52.8
E00146941,56.6,43.4
E00146942,65.2,34.8
E00146943,51.1,48.9
E00146944,44.2,55.8
E00146945,60.6,39.4
E00146946,43.4,56.6
E00146947,49.5,50.5
E00146948,54,46
E00146949,67.9,32.1
E00146950,66.7,33.3
E00147332,58.7,41.3
E00147333,67.1,32.9
E00147334,60.7,39.3
E00147335,45.6,54.4
E00147336,57,43
E00147337,55.9,44.1
E00147338,49.8,50.2
E00147339,56.4,43.6
E00147340,58.3,41.7
E00147341,59.9,40.1
E00147342,54,46
E00147343,53.4,46.6
E00147344,59.2,40.8
E00147345,52,48
E00147346,36.8,63.2
E00147347,48.6,51.4
E00147348,53.4,46.6
E00147365,34.6,65.4
E00147404,57.5,42.5
E00147408,37.7,62.3
E00147409,32.2,67.8
E00147410,47.2,52.8
E00147411,66.3,33.7
E00147419,66.9,33.1
E00147420,69.3,30.7
E00147421,45.4,54.6
E00147422,63.1,36.9
E00147423,35.8,64.2
E00147424,69.2,30.8
E00147425,40.3,59.7
E00147447,61.3,38.7
E00147448,59.5,40.5
E00147468,38.3,61.7
E00147469,51,49
E00147470,45,55
E00147474,35.2,64.8
E00147475,65.5,34.5
E00147476,61.4,38.6
E00147477,57.7,42.3
E00147478,69.4,30.6
E00147479,53.5,46.5
E00147480,53.3,46.7
E00147481,54.5,45.5
E00147482,52.9,47.1
E00147484,67.7,32.3
E00147486,46.2,53.8
E00147487,28.2,71.8
E00147489,31.5,68.5
E00147490,41.9,58.1
E00147491,30.4,69.6
E00147492,39,61
E00147494,55.8,44.2
E00147495,58.8,41.2
E00147496,49.4,50.6
E00147497,57.1,42.9
E00147498,61.5,38.5
E00147576,48.6,51.4
E00147577,62.8,37.2
E00147578,55.5,44.5
E00147579,45.7,54.3
E00147580,59.6,40.4
E00147581,72.8,27.2
E00147582,60.8,39.2
E00147583,53.6,46.4
E00147602,39.9,60.1
E00147604,61.5,38.5
E00147605,35.1,64.9
E00147606,53.9,46.1
E00147608,51,49
E00147609,55,45
E00147610,60.6,39.4
E00147614,51.3,48.7
E00147633,40.6,59.4
E00147634,53.5,46.5
E00147635,61.1,38.9
E00147636,56.8,43.2
E00147637,61.5,38.5
E00147670,62.2,37.8
E00147671,70.2,29.8
E00147672,48.1,51.9
E00147673,70.1,29.9
E00147674,43.1,56.9
E00147675,47.4,52.6
E00147676,34.6,65.4
E00147677,65,35
E00147678,43.7,56.3
E00147679,47.1,52.9
E00147680,61.7,38.3
E00147682,64.5,35.5
E00147683,37.1,62.9
E00147684,65.8,34.2
E00147768,63.9,36.1
E00173111,48.5,51.5
E00173113,38.9,61.1
E00173116,36.8,63.2
E00173120,62.1,37.9
E00173122,41.9,58.1
E00173124,47.2,52.8
E00173657,40.3,59.7
E00187164,19.6,80.4
E00187165,41.6,58.4
E00187166,51.1,48.9
E00187169,46.3,53.7
E00187170,23.9,76.1
E00187171,47.8,52.2
E00187173,50.4,49.6
E00187176,51.2,48.8
E00187177,48.3,51.7
E00187180,39.6,60.4
E00187181,51,49
E00187182,46.5,53.5
E00187188,35.1,64.9
E00187190,43.4,56.6
E00187206,46.8,53.2
E00187208,50.3,49.7
E00187217,56.1,43.9
E00187218,27.6,72.4
E00187219,37.4,62.6
E00187225,68.1,31.9
E00187228,37.7,62.3
E00187234,55.4,44.6
E00187235,47.3,52.7
E00187236,49.5,50.5
E00187239,49.7,50.3
E00187242,55.9,44.1
E00187243,61.3,38.7
E00187244,55.9,44.1
E00187247,57.4,42.6
E00187252,53.1,46.9
E00187254,49.8,50.2
E00187255,24.8,75.2
E00187259,43.8,56.2
E00187262,42.4,57.6
E00187265,42.1,57.9
E00187267,47.3,52.7
E00187268,31.6,68.4
E00187272,52.2,47.8
E00187276,46.5,53.5
E00187286,38.2,61.8
E00187287,48.8,51.2
E00187293,44.5,55.5
E00187295,49.4,50.6
E00187307,47.6,52.4
E00187313,22.1,77.9
E00187318,30.2,69.8
E00187324,52.2,47.8
E00187331,38.9,61.1
E00187333,28,72
