areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00071229,23.8,44.2,16.3,15.6
E00071230,20.6,29.4,32.5,17.5
E00071232,24.8,34.1,20.9,20.2
E00071233,31.3,27.8,11.3,29.6
E00071234,20.3,33.6,18.8,27.3
E00071235,13.6,20.8,20.8,44.8
E00071236,21.1,35.8,16.3,26.8
E00071238,24,29.8,14.9,31.4
E00071302,37.5,41.9,11.8,8.8
E00071303,33.3,41,16,9.7
E00071304,29.4,47.6,15.1,7.9
E00071308,19.1,51.1,13,16.8
E00071311,27.3,31.3,22.7,18.8
E00071313,54.9,27.1,9.8,8.3
E00071314,48.9,34.4,13.7,3.1
E00071316,35.3,35.3,15,14.4
E00071317,21.4,33.3,23,22.2
E00071318,44.1,26.3,9.3,20.3
E00071319,46.4,31.8,12.6,9.3
E00071320,74,19.8,4.2,2.1
E00071321,29.9,37,18.1,15
E00071322,43.5,27.5,9.9,19.1
E00071323,35.4,37.3,15.2,12
E00071325,45.1,31.7,12,11.3
E00071326,30.2,29.5,23.3,17.1
E00071327,26,32.3,15,26.8
E00071328,39.3,32.8,14.8,13.1
E00071330,38.5,32.5,13.7,15.4
E00071331,40.4,29.8,16.7,13.2
E00071372,40.2,40.2,9.8,9.8
E00071373,33.3,45.9,13.5,7.2
E00071375,19.8,36.2,21.6,22.4
E00071378,27.8,50.8,14.3,7.1
E00071380,52.6,28.4,10.9,8.1
E00071381,31.5,38.7,13.1,16.7
E00071439,30.1,36.9,14.6,18.4
E00071440,19.8,46,19,15.1
E00071441,26.5,33.1,18.7,21.7
E00071444,30.4,43.2,16.8,9.6
E00071445,23.4,43.8,14.1,18.8
E00071448,48.7,40.3,6.7,4.2
E00071450,25.9,43.9,19.4,10.8
E00071451,25.8,48.4,11.7,14.1
E00071452,21.3,54.6,13.5,10.6
E00071453,27.1,46.2,13.6,13.1
E00071454,25.9,49.4,13.2,11.5
E00071455,41.1,38.8,7.8,12.4
E00071456,23.1,40.8,23.8,12.3
E00071457,26.6,34.4,21.1,18
E00071462,42.9,30.8,10.7,15.6
E00071463,19.1,40.4,20.6,19.9
E00071464,25.8,42.2,18,14.1
E00071465,24.4,40.7,12.2,22.8
E00071466,10.9,46.4,15.8,26.8
E00071470,28.9,45.6,13.4,12.1
E00071477,40.2,42.6,11.5,5.7
E00071487,23.9,35.8,14.2,26.1
E00071488,13.8,33.1,16.2,36.9
E00071489,27.6,30.3,17.9,24.1
E00071490,48,24.4,14.6,13
E00071491,19.7,36.1,24.6,19.7
E00071492,26.2,35.4,20,18.5
E00071493,20,33.8,16.9,29.2
E00071494,26.8,29.3,22,22
E00071496,38.5,30.1,16.3,15.1
E00071497,32.3,33.1,12.9,21.8
E00071498,30,36,15.3,18.7
E00071499,20.5,27.3,24.2,28
E00071500,24.8,32.2,16.5,26.4
E00071501,19.5,43,20.3,17.2
E00071502,29.2,41.6,13.3,15.9
E00071512,23.3,51.2,12.4,13.2
E00071514,34.2,31.6,19.7,14.5
E00071515,40.5,35.5,10.7,13.2
E00071518,29.2,44.2,17.5,9.2
E00071520,32.8,28.2,17.6,21.4
E00071523,27.7,37.2,17.5,17.5
E00071526,25,47.1,16.2,11.8
E00071530,26.4,34.6,17,22
E00071531,38.5,17.9,17.9,25.6
E00071535,31.5,41.9,15.3,11.3
E00071680,22.4,30.2,23.4,23.9
E00071681,32.1,23.9,19.4,24.6
E00071682,19.1,24.8,24.1,31.9
E00071684,11.8,30.3,23.5,34.5
E00071685,17.9,34.2,20.5,27.4
E00071686,20,27.5,24.2,28.3
E00071687,19.8,30.2,19,31
E00071688,26,32.7,23.1,18.3
E00071689,10,29.1,22.7,38.2
E00071690,31.6,37.7,14,16.7
E00071692,21.9,31.6,21.4,25.1
E00071693,20.7,37.2,20.7,21.5
E00071694,18,18,23,41
E00071697,23.5,40.2,14.7,21.6
E00071698,18.9,28.3,18.9,34
E00071699,32.9,38.8,14.7,13.5
E00071701,14,60.5,14,11.6
E00146873,23.6,42.5,14.9,19
E00146874,30.2,36.2,9.8,23.8
E00146875,31.2,36.2,17.4,15.2
E00146876,46.8,31.7,15.9,5.6
E00146877,27.4,44.4,14.1,14.1
E00146878,19.4,38.1,14.2,28.4
E00146879,27.7,45.8,11.6,14.8
E00146880,42.2,36.3,10.4,11.1
E00146881,30.4,36,15.2,18.4
E00146882,26.5,34.8,15.5,23.2
E00146883,22,34.1,15.2,28.7
E00146884,20.3,46.9,21.9,10.9
E00146885,41.1,38,10.9,10.1
