areacd,sex-001,sex-002
E00146828,46.5,53.5
E00146830,52.3,47.7
E00146831,46.8,53.2
E00146832,57.1,42.9
E00146833,54.5,45.5
E00146834,54.2,45.8
E00146835,53,47
E00146836,48.9,51.1
E00146837,51,49
E00146838,54.5,45.5
E00146839,51.4,48.6
E00146840,53.9,46.1
E00146841,51.9,48.1
E00146842,57.7,42.3
E00146843,48.7,51.3
E00146844,48,52
E00146845,52.4,47.6
E00146846,46.7,53.3
E00146847,49.6,50.4
E00146848,52.3,47.7
E00146849,51.6,48.4
E00146850,54.1,45.9
E00146851,55.6,44.4
E00146852,48,52
E00146853,46.6,53.4
E00146854,50.6,49.4
E00146855,48,52
E00146856,48.9,51.1
E00146857,52.8,47.2
E00146858,51.8,48.2
E00146859,49.3,50.7
E00146860,48.5,51.5
E00146861,47.7,52.3
E00146862,50.4,49.6
E00146863,54,46
E00146864,53.3,46.7
E00146865,52.6,47.4
E00146866,49.5,50.5
E00146867,50.3,49.7
E00146868,50.3,49.7
E00146869,49.7,50.3
E00146870,50,50
E00146871,52,48
E00146872,53.5,46.5
E00146891,50.1,49.9
E00146892,56,44
E00146893,49.1,50.9
E00146895,50.6,49.4
E00146913,49.1,50.9
E00146936,52.6,47.4
E00146981,54.2,45.8
E00146982,50.3,49.7
E00146983,49.8,50.2
E00146984,48.4,51.6
E00146985,47.3,52.7
E00174570,50.6,49.4
E00174571,49.8,50.2
E00174572,49.2,50.8
E00187172,51.2,48.8
E00187196,51.3,48.7
E00187289,49.2,50.8
