areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00146828,59.1,40.9
E00146830,51,49
E00146831,40.5,59.5
E00146832,56.6,43.4
E00146833,54.2,45.8
E00146834,28.1,71.9
E00146835,47.9,52.1
E00146836,60.1,39.9
E00146837,41.7,58.3
E00146838,64,36
E00146839,68,32
E00146840,65.3,34.7
E00146841,50,50
E00146842,37.9,62.1
E00146843,49.1,50.9
E00146844,49.1,50.9
E00146845,49.8,50.2
E00146846,34.1,65.9
E00146847,36.2,63.8
E00146848,58.2,41.8
E00146849,65.1,34.9
E00146850,51.1,48.9
E00146851,43.2,56.8
E00146852,49.8,50.2
E00146853,49.2,50.8
E00146854,55.6,44.4
E00146855,63.4,36.6
E00146856,57.1,42.9
E00146857,40.4,59.6
E00146858,37,63
E00146859,59.9,40.1
E00146860,33.9,66.1
E00146861,37.8,62.2
E00146862,56.2,43.8
E00146863,47.1,52.9
E00146864,62,38
E00146865,50,50
E00146866,44,56
E00146867,31.1,68.9
E00146868,60.6,39.4
E00146869,54.7,45.3
E00146870,49.7,50.3
E00146871,36.5,63.5
E00146872,30.9,69.1
E00146891,61.6,38.4
E00146892,52.6,47.4
E00146893,65.3,34.7
E00146895,61.5,38.5
E00146913,52.7,47.3
E00146936,60.9,39.1
E00146981,48.4,51.6
E00146982,62.9,37.1
E00146983,60.9,39.1
E00146984,53.2,46.8
E00146985,55.5,44.5
E00174570,35.6,64.4
E00174571,58,42
E00174572,52.4,47.6
E00187172,58.2,41.8
E00187196,46.4,53.6
E00187289,45.3,54.7
