areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00146828,15.9,31.7,38.9,13.5
E00146830,12.4,33.1,32.2,22.3
E00146831,26.7,31.5,18.5,23.3
E00146832,15.3,35.6,35.6,13.6
E00146833,18,40.2,29.5,12.3
E00146834,20.3,31.6,32.9,15.2
E00146835,19.4,36.3,31.5,12.9
E00146836,16.5,35.8,34.9,12.8
E00146837,21.7,28.3,38,12
E00146838,25.8,32.5,25.8,15.8
E00146839,24.8,41.1,25.5,8.5
E00146840,19.2,35.6,34.2,11
E00146841,27.5,28.6,25.3,18.7
E00146842,14.1,30.4,40.2,15.2
E00146843,27,36.2,22.4,14.5
E00146844,27.2,21.9,27.2,23.8
E00146845,18.1,40.9,32.3,8.7
E00146846,22,28.8,31.1,18.2
E00146847,30.5,32.2,21.2,16.1
E00146848,16.9,33.8,35.1,14.3
E00146849,20.5,26.8,38.6,14.2
E00146850,24,28,34,14
E00146851,20.7,35.6,34.8,8.9
E00146852,19.7,26.8,36.6,16.9
E00146853,26,34.5,23.7,15.8
E00146854,24.4,26.8,34.6,14.2
E00146855,13.4,31.5,38.3,16.8
E00146856,22.2,35.7,27.6,14.6
E00146857,29.7,40.5,13.3,16.5
E00146858,40.7,29.7,13.8,15.9
E00146859,37.7,21,22.5,18.8
E00146860,35.8,37.4,10.6,16.3
E00146861,23.8,37.4,20.4,18.4
E00146862,27.6,29.3,26,17.1
E00146863,39.9,29.7,13.3,17.1
E00146864,30.9,30.9,25.7,12.5
E00146865,29.8,35.7,24.4,10.1
E00146866,40.7,26.7,15.1,17.4
E00146867,28.1,32.6,21.3,18
E00146868,32.6,24.8,26.2,16.3
E00146869,24.1,27.6,29.7,18.6
E00146870,30.3,22.5,22.5,24.7
E00146871,32.7,35.6,17.8,13.9
E00146872,35.9,33,11.7,19.4
E00146891,8.8,31.6,43.7,15.8
E00146892,15.5,41.7,27.2,15.5
E00146893,7,39.2,40.4,13.5
E00146895,10.6,35.4,42.3,11.6
E00146913,14.3,32.1,39.3,14.3
E00146936,22.6,23.5,35.2,18.7
E00146981,6.3,37.9,39.7,16.1
E00146982,8.3,29.8,50.6,11.3
E00146983,17.8,36.8,27.6,17.8
E00146984,17.7,29.2,34.9,18.2
E00146985,19.8,31.9,36.2,12.1
E00174570,26.6,30.6,27.9,14.9
E00174571,25.2,28.7,26.6,19.6
E00174572,20.2,32.2,34.7,12.8
E00187172,16.2,28.1,41.9,13.8
E00187196,7.9,45,32.9,14.3
E00187289,10.3,56.4,15.4,17.9
