areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00146828,92.2,0,7.8,0
E00146830,94,0,6,0
E00146831,96.4,0,3.2,0.4
E00146832,94.1,0,5.4,0.5
E00146833,95.1,0,4.9,0
E00146834,89,0,11,0
E00146835,89.9,0.7,9.1,0.4
E00146836,96.8,1.1,2.2,0
E00146837,90.1,0.5,9.4,0
E00146838,96.1,0,3.9,0
E00146839,93.4,0.6,5.9,0
E00146840,95.7,0,4.3,0
E00146841,90.7,0.6,8.3,0.3
E00146842,93.2,0,6.8,0
E00146843,89.3,0,10.7,0
E00146844,82.1,0.3,16.2,1.4
E00146845,91.6,0.4,8.1,0
E00146846,79.4,0.4,19.9,0.4
E00146847,86.7,0,12.9,0.4
E00146848,95.8,0,3.8,0.5
E00146849,91.3,0.7,7.6,0.4
E00146850,94.9,0.4,4.7,0
E00146851,88.3,0.3,11.5,0
E00146852,88.7,0,8.5,2.8
E00146853,90.6,0,9.1,0.3
E00146854,97,0,3,0
E00146855,93.9,0.2,5.6,0.2
E00146856,95.7,0,4,0.3
E00146857,91.4,0,8.3,0.3
E00146858,91.9,0,7.8,0.3
E00146859,94.2,0,5.8,0
E00146860,95.7,0,4.3,0
E00146861,88.7,0,10.9,0.4
E00146862,92.8,0,7.2,0
E00146863,91.3,0.9,7.8,0
E00146864,97,0,3,0
E00146865,93.1,0.5,6.4,0
E00146866,92.1,0,7.9,0
E00146867,92.1,0,7.9,0
E00146868,94.4,0.3,4.6,0.7
E00146869,96.5,0,3.5,0
E00146870,96.9,0,2.2,0.9
E00146871,93.8,0.9,3.5,1.8
E00146872,90.4,0.8,8.8,0
E00146891,90.4,0,9.4,0.2
E00146892,94.1,0.7,5.2,0
E00146893,93.6,0.3,5.5,0.6
E00146895,90.5,0.6,8.6,0.3
E00146913,82.4,0.4,16.7,0.4
E00146936,92.5,0.2,6.9,0.4
E00146981,83.5,0,16.5,0
E00146982,90.4,0.3,8.7,0.6
E00146983,92.2,0,7.8,0
E00146984,94.4,0,5.6,0
E00146985,90.1,0,9.9,0
E00174570,83.6,0,14.7,1.7
E00174571,94.3,0.4,5,0.4
E00174572,88.1,0,11.2,0.7
E00187172,93.5,0.7,5.8,0
E00187196,90.3,0.4,7.1,2.2
E00187289,90.7,0,9.3,0
