areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00146828,97.1,2.9,0,0
E00146830,97.9,2.1,0,0
E00146831,98.2,0.9,0,0.9
E00146832,99.4,0,0,0.6
E00146833,100,0,0,0
E00146834,99.3,0.7,0,0
E00146835,100,0,0,0
E00146836,99.2,0.8,0,0
E00146837,99.1,0.9,0,0
E00146838,99.2,0.8,0,0
E00146839,100,0,0,0
E00146840,98.6,0,0,1.4
E00146841,99.2,0.8,0,0
E00146842,97.7,1.6,0,0.8
E00146843,95.9,0,2.8,1.4
E00146844,98.7,0.6,0,0.6
E00146845,99.2,0.8,0,0
E00146846,94.9,1.7,0.6,2.8
E00146847,97.5,0.6,0,1.9
E00146848,100,0,0,0
E00146849,100,0,0,0
E00146850,97.4,1.7,0.9,0
E00146851,98.6,1.4,0,0
E00146852,97.7,2.3,0,0
E00146853,98.8,0.6,0,0.6
E00146854,100,0,0,0
E00146855,98.4,1,0,0.5
E00146856,99.4,0.6,0,0
E00146857,98.5,1.5,0,0
E00146858,98.4,0,0.8,0.8
E00146859,96.9,3.1,0,0
E00146860,97.5,0.8,0,1.7
E00146861,98.5,1.5,0,0
E00146862,99.2,0.8,0,0
E00146863,97.7,2.3,0,0
E00146864,98.4,0,0,1.6
E00146865,95.2,2.7,1.4,0.7
E00146866,99.1,0.9,0,0
E00146867,99.2,0,0,0.8
E00146868,100,0,0,0
E00146869,100,0,0,0
E00146870,100,0,0,0
E00146871,97.5,1.7,0,0.8
E00146872,98.4,0,0,1.6
E00146891,97.1,2.9,0,0
E00146892,100,0,0,0
E00146893,99.2,0.8,0,0
E00146895,100,0,0,0
E00146913,99,1,0,0
E00146936,100,0,0,0
E00146981,95,5,0,0
E00146982,97.7,2.3,0,0
E00146983,99.2,0,0,0.8
E00146984,100,0,0,0
E00146985,98.4,1.6,0,0
E00174570,97.8,1.7,0.6,0
E00174571,98.5,0.8,0,0.8
E00174572,97.2,1.7,0,1.1
E00187172,99.1,0.5,0,0.5
E00187196,100,0,0,0
E00187289,100,0,0,0
