areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00146828,15,11.8,57.5,15.7
E00146830,13.2,16.5,57.9,12.4
E00146831,3.4,24.7,57.5,14.4
E00146832,10.4,20,50.4,19.1
E00146833,15.6,23,56.6,4.9
E00146834,6.4,20.5,59,14.1
E00146835,10.7,20.5,61.5,7.4
E00146836,7.3,24.8,55,12.8
E00146837,15.8,17.9,53.7,12.6
E00146838,11.8,19.3,53.8,15.1
E00146839,13.4,23.9,46.5,16.2
E00146840,13.9,22.9,49.3,13.9
E00146841,10.5,17.7,61.9,9.9
E00146842,9.9,22,48.4,19.8
E00146843,12.1,22.1,56.4,9.4
E00146844,9.3,23.3,54.7,12.7
E00146845,8.8,22.4,55.2,13.6
E00146846,15.8,21.1,52.6,10.5
E00146847,10.9,23.5,51.3,14.3
E00146848,10.7,17.3,62.7,9.3
E00146849,11.9,25.4,50.8,11.9
E00146850,12.1,18.2,59.6,10.1
E00146851,11.9,19.3,54.1,14.8
E00146852,17.1,14.3,55.7,12.9
E00146853,10.7,21.9,58.4,9
E00146854,10.7,22.1,55,12.2
E00146855,16.7,21.3,54.7,7.3
E00146856,15.7,20.5,53,10.8
E00146857,17.1,17.1,53.8,12
E00146858,6.8,23.3,63,6.8
E00146859,10.5,15,62.4,12
E00146860,8.8,27.2,52.8,11.2
E00146861,8.8,22.4,57.1,11.6
E00146862,10.7,23,54.1,12.3
E00146863,9.6,17.8,61.1,11.5
E00146864,17,16.3,57.8,8.9
E00146865,8.3,21.4,57.7,12.5
E00146866,12.9,15.3,62.4,9.4
E00146867,11.2,19.1,58.4,11.2
E00146868,12,21.1,57,9.9
E00146869,11,21.9,56.2,11
E00146870,6.5,23.9,63,6.5
E00146871,10.3,19.6,56.7,13.4
E00146872,5.8,16.5,68,9.7
E00146891,13.4,19.8,49.8,17.1
E00146892,4,24,54,18
E00146893,15.7,20.9,50.6,12.8
E00146895,14.7,18.9,41.1,25.3
E00146913,13.2,16.7,48.2,21.9
E00146936,13.9,24.3,51.3,10.4
E00146981,17.8,16.7,48.3,17.2
E00146982,17,14,48.5,20.5
E00146983,12.3,17.2,54.6,16
E00146984,9.9,16.8,56,17.3
E00146985,12.3,20.2,51.8,15.8
E00174570,10.3,20.1,62.5,7.1
E00174571,8.6,15,65.7,10.7
E00174572,11.5,18.1,58.8,11.5
E00187172,12.7,18.3,53.5,15.5
E00187196,6.5,26.1,56.5,10.9
E00187289,7.7,23.1,56.4,12.8
