areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00146828,8.8,75,16.3
E00146830,22.7,56,21.3
E00146831,17.4,54.7,27.9
E00146832,5.9,83.2,10.9
E00146833,12.9,71.6,15.5
E00146834,4.1,78,17.9
E00146835,12.6,78.5,8.9
E00146836,11.3,74.5,14.2
E00146837,8.7,77.2,14.1
E00146838,11.7,75.2,13.1
E00146839,12.1,78.4,9.5
E00146840,15.3,68.7,16
E00146841,15.2,65.8,19
E00146842,5.9,74.5,19.6
E00146843,16.9,66.9,16.1
E00146844,8.3,76.9,14.9
E00146845,11.2,72,16.8
E00146846,14.5,71.8,13.7
E00146847,13,71.3,15.7
E00146848,7.9,84.2,7.9
E00146849,2.5,86.8,10.7
E00146850,12.5,70.8,16.7
E00146851,7.3,75,17.7
E00146852,13.3,78.9,7.8
E00146853,14.6,71.5,13.8
E00146854,14.4,73.1,12.5
E00146855,6.3,80.9,12.9
E00146856,6.5,77.4,16.1
E00146857,9.6,62.5,27.9
E00146858,12.4,48.3,39.3
E00146859,9.2,77.3,13.4
E00146860,7,49.1,43.9
E00146861,15.1,60.5,24.4
E00146862,4.7,82.2,13.1
E00146863,6,66.4,27.6
E00146864,9.9,76,14
E00146865,14.5,68.5,16.9
E00146866,7.9,71.9,20.2
E00146867,6.4,83.3,10.3
E00146868,10.7,79.3,9.9
E00146869,9.8,75.4,14.8
E00146870,6.7,74.3,19
E00146871,8.1,67.7,24.2
E00146872,15.5,61.2,23.3
E00146891,11.3,72.7,16
E00146892,9.2,67,23.9
E00146893,19.4,63.1,17.5
E00146895,10,81.8,8.2
E00146913,14.3,64.8,20.9
E00146936,13.2,71.8,14.9
E00146981,4.2,75.2,20.6
E00146982,21.3,64.8,13.9
E00146983,14.7,73.4,11.9
E00146984,13.1,75.7,11.2
E00146985,11.7,74.2,14.2
E00174570,20,52.5,27.5
E00174571,5.3,80.5,14.2
E00174572,16.7,62.2,21.1
E00187172,7.7,73.9,18.4
E00187196,3.8,81.1,15.1
E00187289,8.5,61.7,29.8
