areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00146828,25.5,19.6,25.5,29.4
E00146830,40.6,40.6,3.1,15.6
E00146831,29.9,30.8,24.8,14.5
E00146832,69.3,23.3,1.2,6.1
E00146833,59.4,32,0.8,7.8
E00146834,47.3,15.3,11.3,26
E00146835,49.4,19,0.6,31
E00146836,58.5,26,9.8,5.7
E00146837,36.8,15.4,1.7,46.2
E00146838,53.5,37.8,0,8.7
E00146839,55.5,35.2,0.8,8.6
E00146840,58.7,30.4,0.7,10.1
E00146841,28.5,38.5,9.2,23.8
E00146842,32.6,20.9,24.8,21.7
E00146843,44.8,26.2,2.1,26.9
E00146844,39.4,13.1,0,47.5
E00146845,50.4,32.1,9.9,7.6
E00146846,32.4,12.5,9.7,45.5
E00146847,18.6,14.9,29.8,36.6
E00146848,50,25,25,0
E00146849,58.9,28.7,0,12.4
E00146850,47.4,24.1,9.5,19
E00146851,36.3,28.8,21.9,13
E00146852,51.5,25.4,6.9,16.2
E00146853,52.5,32.7,0.6,14.2
E00146854,62.8,24,0,13.2
E00146855,73.8,16.9,0.5,8.7
E00146856,47.4,37,3.2,12.3
E00146857,33.3,27.3,25.8,13.6
E00146858,17.9,27.6,43.1,11.4
E00146859,53.5,37,0.8,8.7
E00146860,21,28.6,37,13.4
E00146861,23.7,42.2,8.1,25.9
E00146862,55.1,30.7,2.4,11.8
E00146863,27.8,30.8,25.6,15.8
E00146864,56.3,35.7,0.8,7.1
E00146865,42.5,31.5,15.8,10.3
E00146866,31.8,19.1,43.6,5.5
E00146867,47.1,21,4.2,27.7
E00146868,61.9,24.5,1.4,12.2
E00146869,55.5,31.4,4.4,8.8
E00146870,51.4,32.4,9,7.2
E00146871,21.5,18.2,47.1,13.2
E00146872,20.3,21.1,49.2,9.4
E00146891,52.4,32.9,0,14.7
E00146892,35.2,26.7,29.5,8.6
E00146893,48,38.6,8.7,4.7
E00146895,41.4,26.2,1.4,31
E00146913,48.4,26.3,11.6,13.7
E00146936,47,21.2,1.5,30.3
E00146981,48.6,29.3,9.3,12.9
E00146982,43.8,35.4,0.8,20
E00146983,53.5,35.4,1.6,9.4
E00146984,20.1,16.8,0,63.1
E00146985,26,16.3,19.5,38.2
E00174570,14.4,34.3,40.3,11
E00174571,48.9,28.2,0.8,22.1
E00174572,30.9,37.1,17.1,14.9
E00187172,66.4,19,0.9,13.7
E00187196,53.2,16.1,3.2,27.4
E00187289,21.4,16.7,54.8,7.1
