geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00057125,75.7,19.9,4.5
E00057127,80.1,14.8,5.1
E00057133,72,22.7,5.3
E00057134,75,21.2,3.8
E00057137,83.6,13.3,3.2
E00057145,71.8,19.5,8.7
E00057148,72.3,20.9,6.8
E00057149,73.5,19.1,7.4
E00057150,59.3,30.2,10.4
E00057151,76.6,17,6.4
E00057154,82.5,14.8,2.7
E00057155,63.9,23.4,12.7
E00057156,81.2,15,3.8
E00057157,74,20.1,5.9
E00057158,83,14.2,2.8
E00057161,74.2,20.1,5.7
E00057163,67,24.2,8.9
E00057164,78,15.3,6.6
E00057165,62.4,28.7,8.9
E00057171,82.3,14.8,2.8
E00057172,84.6,14,1.4
E00057173,70.2,23.8,6
E00057175,59,31.4,9.6
E00057176,78.4,17.3,4.2
E00057182,80.4,14.4,5.2
E00057186,85.4,12.3,2.3
E00057188,53,28.4,18.5
E00057189,64.8,22.8,12.3
E00057190,86.1,10.4,3.5
E00057191,86.9,11.9,1.1
E00057192,95.6,4,0.4
E00057193,96.5,2.8,0.7
E00057194,89.6,9,1.4
E00057195,94.3,5,0.7
E00057196,91.8,6.2,1.9
E00057197,96,3.7,0.4
E00057198,91.4,7.8,0.7
E00057199,86.6,11.9,1.5
E00057200,84.3,13.2,2.5
E00057202,77.4,19,3.6
E00057204,77.1,18.6,4.3
E00057205,96.2,3.4,0.3
E00057206,88.6,8.6,2.7
E00057207,94.5,5.1,0.4
E00057208,85.3,13.3,1.5
E00057209,80.8,15.8,3.4
E00057210,91.5,7,1.5
E00057211,81.4,12.7,5.9
E00057212,87.8,10.2,2
E00057213,83.5,11.6,4.9
E00057214,87.2,8.2,4.6
E00057215,84.3,8.6,7
E00057216,84.8,12.1,3.1
E00057217,78,18.7,3.3
E00057218,79.1,15.9,5
E00057220,70.2,21.7,8
E00057221,92.5,5,2.5
E00057222,74.1,21.4,4.5
E00057223,80.2,15.6,4.2
E00057225,69.8,18.1,12.1
E00057226,82.1,13.6,4.3
E00057227,95.9,3.2,0.9
E00057228,97.7,1.3,1
E00057229,97.3,0,2.7
E00057230,95.1,4.9,0
E00057231,95.5,4.2,0.3
E00057232,94.2,5.4,0.4
E00057233,95.4,3.8,0.8
E00057234,92.5,4.5,3
E00057235,93.7,6.3,0
E00057236,88.3,10.7,1
E00057238,95.4,4,0.6
E00057239,92,7.1,1
E00057240,91.4,7.5,1.1
E00057241,84.1,14.2,1.6
E00057242,86.2,11.4,2.3
E00057244,90.5,8.1,1.4
E00057245,90,6.7,3.3
E00057246,84.2,11.4,4.4
E00057247,96,3.6,0.4
E00057248,88.6,8.7,2.8
E00057249,94.4,5.2,0.4
E00057250,89.7,6.9,3.4
E00057251,95.2,3.8,1
E00057252,89.5,7.3,3.2
E00057253,88.2,9.8,2
E00057341,92.9,7.1,0
E00057393,85.7,9,5.2
E00057399,97.5,2.2,0.3
E00057401,92.3,6.5,1.2
E00057564,86.7,12.3,1
