geography_code,disability_3a-001,disability_3a-002
E00101076,13,87
E00101077,36,64
E00101078,18.9,81.1
E00101079,21.6,78.4
E00101080,17.3,82.7
E00101081,21,79
E00101082,19.9,80.1
E00101083,16.9,83.1
E00101084,13.1,86.9
E00101085,11.8,88.2
E00101086,15.6,84.4
E00101087,20.4,79.6
E00101088,16,84
E00101089,25.6,74.4
E00101090,15.2,84.8
E00101091,14.5,85.5
E00101092,15.8,84.2
E00101093,17.5,82.5
E00101094,13,87
E00101095,17.6,82.4
E00101096,40.6,59.4
E00101097,14.4,85.6
E00101098,21.3,78.7
E00101099,14.9,85.1
E00101100,25.8,74.2
E00101101,14.2,85.8
E00101102,15.2,84.8
E00101103,13.7,86.3
E00101104,24.7,75.3
E00101105,27.8,72.2
E00101106,17.9,82.1
E00101107,17.5,82.5
E00101108,22.6,77.4
E00101109,19,81
E00101110,19.2,80.8
E00101111,15.6,84.4
E00101112,21.9,78.1
E00101113,21.5,78.5
E00101114,25.6,74.4
E00101115,17.7,82.3
E00101116,13,87
E00101117,40,60
E00101118,27.5,72.5
E00101119,14.9,85.1
E00101120,12.7,87.3
E00101121,15.6,84.4
E00101122,21,79
E00101123,31.5,68.5
E00101132,12.2,87.8
E00101133,35.1,64.9
E00101134,11.9,88.1
E00101135,30.4,69.6
E00101136,19.4,80.6
E00101137,16.1,83.9
E00101138,23.7,76.3
E00101139,17.3,82.7
E00101140,20.3,79.7
E00101141,13.2,86.8
E00101142,13.8,86.2
E00101143,33.5,66.5
E00101144,18.4,81.6
E00101145,12.8,87.2
E00101146,17.7,82.3
E00101147,14.6,85.4
E00101148,16.6,83.4
E00101149,14.5,85.5
E00101150,15.7,84.3
E00101151,16.2,83.8
E00101152,17,83
E00101153,14.5,85.5
E00101154,16.6,83.4
E00101155,19.7,80.3
E00101156,12.9,87.1
E00101157,12.5,87.5
E00101158,17.9,82.1
E00101159,23.8,76.2
E00101160,17.6,82.4
E00101161,22.3,77.7
E00101162,21.4,78.6
E00101200,16.9,83.1
E00101202,13.2,86.8
E00101203,17.4,82.6
E00101204,20.8,79.2
E00101206,16.3,83.7
E00101207,15.8,84.2
E00101208,27.3,72.7
E00101209,19,81
E00101210,21.3,78.7
E00101212,14.3,85.7
E00101213,38.3,61.7
E00101214,29.2,70.8
E00101216,24.5,75.5
E00101218,16.6,83.4
E00101219,14.8,85.2
E00101224,13.9,86.1
E00101227,15.8,84.2
E00101229,12.3,87.7
E00101271,12.3,87.7
E00101307,34.4,65.6
E00101308,18.2,81.8
E00101309,20.8,79.2
E00101310,18.5,81.5
E00101313,14.6,85.4
E00101314,44.2,55.8
E00101315,23.9,76.1
E00101316,12.6,87.4
E00101317,39.5,60.5
E00101318,36.9,63.1
E00101319,38.7,61.3
E00101320,16.4,83.6
E00101321,36.6,63.4
E00101322,21.9,78.1
E00101323,15.9,84.1
E00101325,19.9,80.1
E00101326,26.1,73.9
E00101327,15.1,84.9
E00101328,17.3,82.7
E00101329,14.7,85.3
E00101330,12.3,87.7
E00101331,15.9,84.1
E00101332,14.1,85.9
E00101333,22.6,77.4
E00101334,20.3,79.7
E00101336,21.4,78.6
E00101337,15.5,84.5
E00101338,11.1,88.9
E00101339,13.2,86.8
E00101340,10.9,89.1
E00101341,19.6,80.4
E00101342,18.3,81.7
E00101343,10.3,89.7
E00101344,10.8,89.2
E00101345,10.8,89.2
E00101346,14.9,85.1
E00101347,22.2,77.8
E00101349,18.6,81.4
E00101350,15.5,84.5
E00101351,15.9,84.1
E00101352,18.9,81.1
E00101353,13.2,86.8
E00101355,17.4,82.6
E00101356,16.2,83.8
E00101357,15.5,84.5
E00101358,17.8,82.2
E00101360,19,81
E00101361,12.7,87.3
E00101362,20.4,79.6
E00101379,20.1,79.9
E00101380,17.9,82.1
E00101381,17,83
E00101382,15.8,84.2
