geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00101076,5.5,24.2,40.6,29.7
E00101077,16.9,15.5,29.6,38
E00101078,14.6,44.6,33.8,6.9
E00101079,22.1,18.3,43.5,16
E00101080,0,2.1,72,25.9
E00101081,6.6,10.2,51.8,31.4
E00101082,10,10,68.3,11.7
E00101083,22,15.7,39.4,22.8
E00101084,7.1,28.3,46,18.6
E00101085,25.7,21.2,26.5,26.5
E00101086,7.7,51.4,35.4,5.5
E00101087,5.9,17.6,42.9,33.6
E00101088,20.2,42.9,22.7,14.3
E00101089,26.8,15.7,40.9,16.5
E00101090,0,5.3,73.5,21.2
E00101091,24.6,29,21,25.4
E00101092,0,19,23.1,57.9
E00101093,16.5,39.4,28.3,15.7
E00101094,17.4,50.7,25,6.9
E00101095,2.2,59,33.8,5
E00101096,45.9,24.1,24.8,5.3
E00101097,39.4,51.2,8.7,0.8
E00101098,8.7,50.8,36.5,4
E00101099,5.3,25.7,55.8,13.3
E00101100,12,69,15.5,3.5
E00101101,0,3.2,73.1,23.7
E00101102,0.8,4.9,59.8,34.4
E00101103,3.6,43.1,47.4,5.8
E00101104,22.5,18.6,43.4,15.5
E00101105,42,20.2,35.3,2.5
E00101106,0.8,7.6,76.3,15.3
E00101107,4.7,22.5,58.1,14.7
E00101108,2.3,3.1,83.7,10.9
E00101109,0,36.8,53,10.3
E00101110,0,13.9,59.8,26.2
E00101111,2.2,16.3,56.3,25.2
E00101112,0.8,23.1,68.5,7.7
E00101113,4.1,5,79.3,11.6
E00101114,0.8,21.9,66.4,10.9
E00101115,0.8,30.8,50,18.5
E00101116,0.8,0,76,23.1
E00101117,6.3,68.8,10.6,14.3
E00101118,8.9,40.2,42.9,8
E00101119,1.8,23.4,38.6,36.3
E00101120,5.9,21.2,57.6,15.3
E00101121,0,18.5,64.4,17
E00101122,0.9,5.1,79.5,14.5
E00101123,50.8,23,21.3,4.9
E00101132,2.2,10.4,33.3,54.1
E00101133,18.6,44.1,30.5,6.8
E00101134,8.3,41.3,30.6,19.8
E00101135,23.1,41,30.8,5.1
E00101136,44.4,27.4,21.8,6.5
E00101137,0,37.1,37.9,25
E00101138,2.7,34.9,58.9,3.4
E00101139,1.6,18.6,70.5,9.3
E00101140,5.5,52.3,27.3,14.8
E00101141,0.7,47.7,47.1,4.6
E00101142,31,37.3,25.4,6.3
E00101143,53,29.5,12.1,5.3
E00101144,15.9,32.6,43.9,7.6
E00101145,14.2,44,20.1,21.6
E00101146,2.5,50.3,28.4,18.8
E00101147,0,14.7,56,29.3
E00101148,3.6,39.1,39.6,17.8
E00101149,3.9,17.2,64.1,14.8
E00101150,3.9,51.2,24.4,20.5
E00101151,1.6,28.5,48.8,21.1
E00101152,3.5,34.8,52.2,9.6
