geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00101076,13.4,43.3,35.4,7.9
E00101077,9.3,45.7,30.7,14.3
E00101078,26.2,51.5,20,2.3
E00101079,21.4,47.3,20.6,10.7
E00101080,11.4,41.4,35.7,11.4
E00101081,14.6,46,22.6,16.8
E00101082,25,45,24.2,5.8
E00101083,19,41.3,26.2,13.5
E00101084,13.3,54,23,9.7
E00101085,16.5,49.6,26.1,7.8
E00101086,23.2,50.8,20.4,5.5
E00101087,9.3,44.9,35.6,10.2
E00101088,11.8,61.3,21.8,5
E00101089,33.9,38.6,19.7,7.9
E00101090,7.1,53.1,31.9,8
E00101091,18.7,51.1,24.5,5.8
E00101092,10.9,41.2,35.3,12.6
E00101093,19.2,50.4,21.6,8.8
E00101094,25.3,61,12.3,1.4
E00101095,18.7,58.3,20.1,2.9
E00101096,50.8,34.8,9.1,5.3
E00101097,25.6,52,20.8,1.6
E00101098,27.8,51.6,19.8,0.8
E00101099,18.6,42.5,30.1,8.8
E00101100,35.5,46.8,14.2,3.5
E00101101,12.9,36.6,38.7,11.8
E00101102,14.6,41.5,32.5,11.4
E00101103,15.9,57.2,21,5.8
E00101104,26.9,48.5,20,4.6
E00101105,41.2,47.1,7.6,4.2
E00101106,16.9,43.2,32.2,7.6
E00101107,13.6,44.8,33.6,8
E00101108,30.8,36.2,26.9,6.2
E00101109,12.9,51.7,31.9,3.4
E00101110,15.3,42.7,27.4,14.5
E00101111,15.6,39.3,34.1,11.1
E00101112,16.9,48.5,27.7,6.9
E00101113,27.7,47.9,19.3,5
E00101114,20.2,47.3,24,8.5
E00101115,10.8,53.1,24.6,11.5
E00101116,5.8,42.1,32.2,19.8
E00101117,22.8,51.3,20.6,5.3
E00101118,40.9,30,20.9,8.2
E00101119,8.3,41.1,30.4,20.2
E00101120,16,46.2,28.6,9.2
E00101121,11.9,45.9,31.9,10.4
E00101122,20.5,44.4,28.2,6.8
E00101123,39.5,40.3,15.1,5
E00101132,9.8,43.6,35.3,11.3
E00101133,36.4,50,11,2.5
E00101134,15.7,50.4,28.1,5.8
E00101135,49.2,38.1,9.3,3.4
E00101136,25.8,58.1,13.7,2.4
E00101137,13.8,46.3,30.1,9.8
E00101138,29.3,44.9,18.4,7.5
E00101139,19.2,46.2,27.7,6.9
E00101140,24.8,47.2,19.2,8.8
E00101141,20.9,52.3,22.2,4.6
E00101142,12,56,28.8,3.2
E00101143,60.9,26.3,11.3,1.5
E00101144,20.3,52.6,19.5,7.5
E00101145,21.2,53,20.5,5.3
E00101146,18.6,45.7,29.6,6
E00101147,7.7,46.2,29.9,16.2
E00101148,19.6,47.1,25.8,7.6
E00101149,18,48.4,18.8,14.8
E00101150,14.4,49.6,30.4,5.6
E00101151,16.4,48.4,22.1,13.1
E00101152,17.4,55.7,22.6,4.3
E00101153,8.5,37.7,40.8,13.1
E00101154,2,40.6,39.6,17.8
E00101155,17.1,47.6,26.7,8.6
E00101156,7.7,46.2,34.6,11.5
E00101157,6.8,52.6,36.1,4.5
E00101158,25.8,51.5,20.6,2.1
E00101159,34.5,46.2,16.8,2.5
E00101160,13.8,46.8,31.2,8.3
E00101161,34.5,46,15.9,3.5
E00101162,32.5,47.9,17.1,2.6
E00101200,47,35,14.5,3.4
E00101202,33.1,47.6,16.6,2.8
E00101203,42.6,43.5,11.1,2.8
E00101204,42.2,48.3,7.8,1.7
E00101206,47.1,35.5,15.5,1.9
E00101207,31.3,49.6,12.2,6.9
E00101208,55.8,35.4,8,0.9
E00101209,41.5,42.2,14.1,2.2
E00101210,44.1,36.2,18.9,0.8
E00101212,25.4,52.5,20.5,1.6
E00101213,64.4,23.1,5.8,6.7
E00101214,42.4,50.8,6.1,0.8
E00101216,50,38.8,7.9,3.3
E00101218,31.6,45.6,19.3,3.5
E00101219,28.9,49.6,17.4,4.1
E00101224,20.5,40.2,28.8,10.6
E00101227,20,41.7,24.2,14.2
E00101229,12.5,54.7,28.1,4.7
E00101271,31.8,47.7,13.6,6.8
E00101307,73.7,22.6,1.5,2.3
E00101308,55.4,35.1,6.5,3
E00101309,70.1,26,3.9,0
E00101310,63,27.5,8.7,0.7
E00101313,44.5,40.4,13.7,1.4
E00101314,55.5,40.1,2.9,1.5
E00101315,42.3,43.8,12.4,1.5
E00101316,63.7,32.6,3.6,0
E00101317,69.2,27.4,3.4,0
E00101318,59.5,35.3,4.3,0.9
E00101319,74.7,21.4,3.8,0
E00101320,25.4,58.2,13.9,2.5
E00101321,50.4,40.3,9.3,0
E00101322,46.6,35,14.6,3.9
E00101323,34.8,46.4,15.2,3.6
E00101325,29,51,19,1
E00101326,52,36.8,8.1,3.1
E00101327,47.9,35.1,10.6,6.4
E00101328,40.2,41.8,13.1,4.9
E00101329,24.6,34.9,31,9.5
E00101330,30.7,40.7,19.3,9.3
E00101331,43.6,40,13.6,2.9
E00101332,45.5,38.1,10.6,5.8
E00101333,20.8,46.9,27.1,5.2
E00101334,58.8,28.1,9.2,3.9
E00101336,35.1,32.1,17.9,14.9
E00101337,24.3,36.9,25.2,13.6
E00101338,28.8,33.1,26.3,11.9
E00101339,32,31.2,24.8,12
E00101340,38.3,43.6,14.1,4
E00101341,43.5,37.9,11.3,7.3
E00101342,37.3,39,19.5,4.2
E00101343,17.4,50.7,18.8,13
E00101344,57.6,23.2,9.1,10.1
E00101345,29.1,47.9,12.8,10.3
E00101346,17.1,40.3,31,11.6
E00101347,10.2,59.1,26.8,3.9
E00101349,23.5,59.8,15.2,1.5
E00101350,43.2,39.8,16.1,0.8
E00101351,23.1,54.5,19,3.3
E00101352,22.8,44.1,26.2,6.9
E00101353,20.3,52.8,22.8,4.1
E00101355,27.4,52.1,18.8,1.7
E00101356,20.3,51.7,23.8,4.1
E00101357,15.8,53.4,25.6,5.3
E00101358,18.4,39.5,33.3,8.8
E00101360,24.3,56.4,14.3,5
E00101361,30.9,50.4,13,5.7
E00101362,35.2,46.7,9.8,8.2
E00101379,18.6,50,20.3,11
E00101380,18.6,48.7,22.1,10.6
E00101381,31.4,44.2,17.9,6.4
E00101382,23.3,52.6,18.8,5.3
E00101383,29.6,47.5,16.7,6.2
E00101384,14.7,49.6,26.4,9.3
E00101385,34.4,38.2,23.7,3.8
E00101386,30,50.6,16.3,3.1
E00101387,22.8,51.2,21.1,4.9
E00101388,20.7,45.5,24.8,9.1
E00101389,23.2,48.8,20.8,7.2
E00101390,57.8,30.7,10.7,0.8
E00101391,24,58.7,16.5,0.8
E00101392,43.1,42.5,13.8,0.6
E00101393,30.2,43.2,19.5,7.1
E00101394,30.5,44.9,16.9,7.6
E00101395,39.9,47.5,10.1,2.5
E00101396,17.1,54.5,20.3,8
E00101397,20.2,57.3,19.4,3.2
E00101398,20.3,54.3,19.6,5.8
E00101399,18.2,56.4,19.1,6.4
E00101684,4.5,23,44.9,27.5
E00101685,8.2,41.8,35.8,14.2
E00102285,4.7,36.2,39.2,19.8
E00102286,8.3,35.4,46.5,9.7
E00102289,7.5,37.9,40.4,14.3
E00102290,0,29.5,51.3,19.2
E00102291,5.8,54.7,29.1,10.5
E00102296,17.9,51,27.6,3.4
E00102297,5.6,38.1,31.2,25.1
E00102298,9,42.6,28.7,19.7
E00102299,2.7,30.7,44.7,22
E00102300,9.7,41.9,36.3,12.1
E00102301,14.5,41.3,29.7,14.5
E00102302,22.8,52.6,18.4,6.1
E00102303,17.1,48.6,28.6,5.7
E00102304,7.9,41.1,36.4,14.6
E00102305,18.8,46.1,28.9,6.3
E00102306,9.6,50,31.4,9
E00102307,21.8,53.7,21.1,3.4
E00102321,7.1,42.2,35.7,14.9
E00102322,4.8,47,36.1,12
E00102323,4.4,40,40,15.6
E00102324,10.8,41.2,35.8,12.2
