geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00054703,99.2,0.8,0
E00054704,99.4,0.6,0
E00054705,100,0,0
E00054706,100,0,0
E00054707,79.9,2.7,17.4
E00054708,100,0,0
E00054709,89.9,10.1,0
E00054710,85.4,14.6,0
E00054711,82.9,17.1,0
E00054712,98.5,1.5,0
E00054713,75,0,25
E00054714,100,0,0
E00054715,99.2,0.8,0
E00054717,76.4,23.6,0
E00054718,71.7,28.3,0
E00054719,100,0,0
E00054720,98.2,0.9,0.9
E00054721,99.2,0,0.8
E00054722,100,0,0
E00054726,100,0,0
E00054727,100,0,0
E00054728,95,5,0
E00054729,96.9,2.5,0.6
E00054730,98,2,0
E00054731,35.2,63.9,0.8
E00054732,85.4,14.6,0
E00054733,77.4,22.6,0
E00054735,99.2,0.8,0
E00054736,98.2,1.8,0
E00054742,82.5,17.5,0
E00054743,95.2,4.8,0
E00054744,88.3,11.7,0
E00054745,100,0,0
E00054746,99,1,0
E00054747,97.3,2.7,0
E00054748,100,0,0
E00054749,87.9,12.1,0
E00054750,50.6,49.4,0
E00054751,95.9,4.1,0
E00054752,100,0,0
E00054753,91.3,8.7,0
E00054754,97.2,2.8,0
E00054755,98.2,1.8,0
E00054756,100,0,0
E00054757,97.2,2.8,0
E00054862,99.3,0,0.7
E00054863,96.9,3.1,0
E00054864,94.4,5.6,0
E00054881,99.5,0.5,0
E00054883,98.5,1.5,0
E00054884,90.7,9.3,0
E00054885,89.4,10.6,0
