geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00054703,7.5,41.4,43.6,7.5
E00054704,7.6,39.5,38.4,14.5
E00054705,9,54.5,23.7,12.8
E00054706,5.7,35,40,19.3
E00054707,6.1,34.7,39.5,19.7
E00054708,10.4,53.7,26.1,9.7
E00054709,4.1,38,49.7,8.2
E00054710,13.2,43.4,36.8,6.6
E00054711,29.7,44.9,17.8,7.6
E00054712,25.9,44.4,25.2,4.4
E00054713,5.6,55.3,25.5,13.7
E00054714,6.7,28.6,47.1,17.6
E00054715,13.4,47.9,26.9,11.8
E00054717,29.3,50,17.1,3.6
E00054718,27,43.7,23.8,5.6
E00054719,13.8,40.8,36.8,8.6
E00054720,31.8,41.8,21.8,4.5
E00054721,12.8,46.6,33.8,6.8
E00054722,25,46,23.4,5.6
E00054726,12.2,36.5,34.5,16.9
E00054727,11,35.6,38.1,15.3
E00054728,9.1,44.4,31.8,14.6
E00054729,7.9,33.3,39.4,19.4
E00054730,26.6,46.1,21.4,5.8
E00054731,42.6,35.2,20.5,1.6
E00054732,32.3,47.7,16.9,3.1
E00054733,19.7,41.4,31.8,7.1
E00054735,18.9,40.2,33.9,7.1
E00054736,8.3,43.5,39.8,8.3
E00054742,30.4,43.1,23.8,2.8
E00054743,6.7,29,39.5,24.8
E00054744,12.5,44.2,27.5,15.8
E00054745,6.9,40.5,39.7,12.9
E00054746,13.1,41.4,38.4,7.1
E00054747,12.1,40.5,39.7,7.8
E00054748,7.7,45.2,36.5,10.6
E00054749,20.3,49.3,20.3,10.1
E00054750,39.5,36.8,19.7,3.9
E00054751,10.6,39.8,33.3,16.3
E00054752,20.8,45.8,20.8,12.5
E00054753,9.4,43.9,33.1,13.7
E00054754,16.1,45.5,32.2,6.3
E00054755,15.2,39.6,35.4,9.8
E00054756,4,41.6,41.6,12.9
E00054757,19.7,43.7,28.9,7.7
E00054862,9.1,41.6,28.6,20.8
E00054863,9.4,48.8,27.6,14.2
E00054864,27.4,51.6,19.4,1.6
E00054881,7.1,48.9,35.7,8.2
E00054883,15.2,38.6,33.3,12.9
E00054884,4.9,44.2,33.1,17.8
E00054885,30.6,38,28.9,2.5
