geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00054703,0,0.7,1.3,97.7,0.3
E00054704,0.3,0,0,99.5,0.3
E00054705,0,0,0,99.7,0.3
E00054706,0.3,0,0.3,99.1,0.3
E00054707,0,0,0,100,0
E00054708,1.3,0.3,2.3,96,0
E00054709,0.5,1.6,0.3,97.6,0
E00054710,1.4,0,1.4,96.5,0.7
E00054711,0,0,0,99.5,0.5
E00054712,2.5,0.4,2.1,94.7,0.4
E00054713,0,0,0.6,99.1,0.3
E00054714,1.5,1.2,1.5,95.7,0
E00054715,0,0,2.6,96,1.5
E00054717,0.4,0.8,0.8,97.9,0
E00054718,1,0,2.4,96.6,0
E00054719,0.6,0.9,2.1,96.4,0
E00054720,0,0.4,0.8,98.8,0
E00054721,1,0,0.7,97.3,1
E00054722,0.4,1.4,0.7,97.1,0.4
E00054726,0.8,0,2,97.2,0
E00054727,0,0.3,1.7,98,0
E00054728,2.1,0.8,0.8,96.3,0
E00054729,0.6,0.6,0.6,98.3,0
E00054730,0,0.3,3.1,96.2,0.3
E00054731,0.5,0,0.5,99.1,0
E00054732,0,0.4,7.2,91.9,0.4
E00054733,1.2,0,1.2,97.5,0
E00054735,0,1.3,1.3,97.4,0
E00054736,0.4,0.4,2.9,95.9,0.4
E00054742,4,0.2,4,91.5,0.2
E00054743,0.8,0.4,2.3,96.4,0
E00054744,1.1,0,1.4,97.2,0.4
E00054745,0,0.4,2.2,97.1,0.4
E00054746,2.7,0.9,0.9,95.6,0
E00054747,0.4,0.4,1.3,97.3,0.4
E00054748,0.8,0,0,99.2,0
E00054749,3.1,0,2,94.9,0
E00054750,0,0.7,0,99.3,0
E00054751,0,0.3,0,99,0.7
E00054752,0.9,1.9,4.7,92.5,0
E00054753,2.9,0,1.2,95.9,0
E00054754,0.3,0,3.5,96.2,0
E00054755,2.3,0,0,97.5,0.3
E00054756,0.4,0,0.8,98.4,0.4
E00054757,0,0,1.3,98.7,0
E00054862,0.3,0,0.5,99.2,0
E00054863,0.7,0,0.4,98.9,0
E00054864,0,0,1.4,98.6,0
E00054881,1.3,0,4.3,94.1,0.3
E00054883,0,0.7,2.5,96.7,0
E00054884,0.6,0,1.5,98,0
E00054885,0,0.4,1.1,98.6,0
