geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00054703,65.4,25.4,7.7,1.5,0
E00054704,56.7,29.8,12.3,1.2,0
E00054705,71.2,26.9,1.9,0,0
E00054706,59.9,33.1,7,0,0
E00054707,56.4,33.6,9.4,0,0.7
E00054708,61.9,30.6,6.7,0.7,0
E00054709,63.7,31,4.7,0.6,0
E00054710,56.6,31.6,9.6,2.2,0
E00054711,41,41,12.8,4.3,0.9
E00054712,50.4,35.3,9.8,4.5,0
E00054713,45,40,13.1,1.9,0
E00054714,66.9,26.3,5.9,0.8,0
E00054715,45,35.8,15.8,3.3,0
E00054717,52.2,31.2,13.8,2.9,0
E00054718,47.5,33.3,16.7,2.5,0
E00054719,61.6,25.2,11.3,2,0
E00054720,53.6,31.3,12.5,2.7,0
E00054721,56.3,31.1,11.9,0.7,0
E00054722,53.5,30.7,12.6,3.1,0
E00054726,55.4,29.7,14.2,0.7,0
E00054727,55.1,30.5,11.9,1.7,0.8
E00054728,61.6,28.8,8.6,0.5,0.5
E00054729,58.2,37,4.8,0,0
E00054730,51,33.3,10.5,4.6,0.7
E00054731,37.7,34.4,23.8,4.1,0
E00054732,43.8,32.3,16.9,6.2,0.8
E00054733,51.7,35.4,10,2.9,0
E00054735,55.5,34.4,8.6,1.6,0
E00054736,60.6,24.8,12.8,1.8,0
E00054742,52.5,24.3,16,7.2,0
E00054743,59,28.1,9.5,2.4,1
E00054744,56.7,32.5,8.3,0.8,1.7
E00054745,72.4,26.7,0.9,0,0
E00054746,60.2,26.2,13.6,0,0
E00054747,53.2,31.5,13.5,1.8,0
E00054748,48.5,35,13.6,2.9,0
E00054749,49.3,29.3,17.1,4.3,0
E00054750,33.8,51.9,11.7,2.6,0
E00054751,57,34.7,5,3.3,0
E00054752,63.3,30.6,6.1,0,0
E00054753,56.4,28.6,13.6,1.4,0
E00054754,62,26.1,9.9,2.1,0
E00054755,65.2,23,9.9,1.9,0
E00054756,70.3,21.8,7.9,0,0
E00054757,50.3,34.3,11.2,3.5,0.7
E00054862,55.3,27,13.2,3.9,0.7
E00054863,58.3,29.5,11.4,0.8,0
E00054864,60.7,33.6,4.9,0.8,0
E00054881,68.7,23.6,6.6,1.1,0
E00054883,53,31.8,13.6,0.8,0.8
E00054884,62.1,28.6,9.3,0,0
E00054885,40.5,35.5,18.2,5.8,0
