geography_code,sex-001,sex-002
E00054703,51,49
E00054704,51.1,48.9
E00054705,45.6,54.4
E00054706,49.7,50.3
E00054707,50.7,49.3
E00054708,54,46
E00054709,52.5,47.5
E00054710,52.1,47.9
E00054711,50.2,49.8
E00054712,52.1,47.9
E00054713,50.4,49.6
E00054714,49.8,50.2
E00054715,50.7,49.3
E00054717,50.6,49.4
E00054718,49.8,50.2
E00054719,52.3,47.7
E00054720,57.3,42.7
E00054721,48.3,51.7
E00054722,53.9,46.1
E00054726,52.3,47.7
E00054727,52.7,47.3
E00054728,51.7,48.3
E00054729,49.4,50.6
E00054730,49.8,50.2
E00054731,56.8,43.2
E00054732,56.5,43.5
E00054733,52.3,47.7
E00054735,49.7,50.3
E00054736,49.6,50.4
E00054742,52.9,47.1
E00054743,47.9,52.1
E00054744,50.7,49.3
E00054745,51.3,48.7
E00054746,50,50
E00054747,51.8,48.2
E00054748,48.8,51.2
E00054749,56.3,43.7
E00054750,48.9,51.1
E00054751,49,51
E00054752,56.1,43.9
E00054753,50.4,49.6
E00054754,53.6,46.4
E00054755,48.2,51.8
E00054756,51.8,48.2
E00054757,50.8,49.2
E00054862,50.4,49.6
E00054863,48.9,51.1
E00054864,53.2,46.8
E00054881,53.1,46.9
E00054883,52,48
E00054884,48.7,51.3
E00054885,54.6,45.4
