areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00005055,54.2,31.6,10.5,3.2,0.5
E00005056,56,36,6.4,1.6,0
E00005057,64.1,32,2.3,1.6,0
E00005058,48.7,47,4.3,0,0
E00005059,58.6,37.5,3.9,0,0
E00005060,32.7,37.4,17.8,12.1,0
E00005061,40.8,38.1,17,4.1,0
E00005062,35.8,34.2,20.8,8.3,0.8
E00005063,51.3,37,10.9,0.8,0
E00005064,61.7,31.6,6.8,0,0
E00005065,54.5,34.3,11.2,0,0
E00005066,27.3,43,21.5,8.3,0
E00005067,62.7,29.1,8.2,0,0
E00005068,72.2,24.6,2.4,0.8,0
E00005069,37.5,39.3,18.8,4.5,0
E00005070,56.5,35.7,7.8,0,0
E00005071,39.1,36.4,16.4,8.2,0
E00005072,62.3,30.8,6.2,0.8,0
E00005073,70.9,21.4,6,1.7,0
E00005074,70.9,22.2,6.8,0,0
E00005075,65.9,30.1,3.3,0,0.8
E00005076,58.3,32.4,9.3,0,0
E00005077,40.7,31.5,22.2,5.6,0
E00005078,59.6,28.4,9.9,2.1,0
E00005079,61.3,27.7,9.5,1.5,0
E00005080,54.9,30.1,12,3,0
E00005081,58.6,29.3,8.3,3.8,0
E00005082,39.3,32.1,25,3.6,0
E00005083,58.4,32.8,7.3,1.5,0
E00005084,67.7,30.1,2.3,0,0
E00005085,44,39.4,11,5.5,0
E00005086,58.3,31.1,10.6,0,0
E00005087,55,33.3,9.3,2.3,0
E00005088,58.2,31.1,9.8,0.8,0
E00005089,49.5,37.1,12.4,1,0
E00005090,55.8,33.3,10.8,0,0
E00005091,59,30.6,9,1.4,0
E00005092,45.9,32.8,18,3.3,0
E00005093,42,38,15,3,2
E00005094,63.6,30.7,5.1,0.6,0
E00005095,58.3,32.4,7.2,2.2,0
E00005097,61.7,33.8,2.6,1.9,0
E00005098,67.7,24.2,7.3,0.8,0
E00005099,40.5,33.3,18.1,7.6,0.4
E00005100,65.6,28,5.6,0.8,0
E00005101,61.5,33.1,3.8,1.5,0
E00005103,64.3,29.6,6.1,0,0
E00005104,59.7,29.5,10.1,0.7,0
E00005105,46,33.1,17.7,3.2,0
E00005106,54.8,38.1,4.8,2.4,0
E00005107,66.9,29,4,0,0
E00005108,51.7,31.4,13.4,2.9,0.6
E00005109,67.7,25.3,4.4,2.5,0
E00005110,37.5,34.4,25,3.1,0
E00005111,62.5,28.1,9.4,0,0
E00005112,57.8,31.2,8.3,2.8,0
E00005113,58.3,30.3,9.8,1.5,0
E00005114,56.6,30.2,13.2,0,0
E00005115,59.6,33.3,4.4,2.7,0
E00005116,69,26.1,4.9,0,0
E00005117,52.3,35.1,10.6,0,2
E00005118,50.3,33.5,13,3.1,0
E00005119,60.8,30,8.3,0.8,0
E00005120,67.2,24.6,8.2,0,0
E00005121,65.6,28.8,4.8,0.8,0
E00005122,65.6,30.4,4,0,0
E00005123,59.7,33.1,6.5,0.8,0
E00005124,64,27.9,8.1,0,0
E00005125,65.7,24.6,7.5,2.2,0
E00005126,60.3,32.8,6.9,0,0
E00005127,50.4,33.3,12.8,3.4,0
E00005128,66.9,30,3.1,0,0
E00005129,57.6,33.3,8.3,0.7,0
E00005130,39.4,33.3,23.5,3.8,0
E00005131,55.3,28.5,14.9,1.3,0
E00005322,52.2,23.5,16.5,7.8,0
E00005323,60.7,28.7,9.8,0.8,0
