areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00005055,79.1,20.9
E00005056,90.2,9.8
E00005057,84.8,15.2
E00005058,86.3,13.8
E00005059,88,12
E00005060,83.7,16.3
E00005061,80.3,19.7
E00005062,77.8,22.2
E00005063,82.8,17.2
E00005064,72.6,27.4
E00005065,70.9,29.1
E00005066,86.7,13.3
E00005067,81.8,18.2
E00005068,84.5,15.5
E00005069,79.5,20.5
E00005070,85.4,14.6
E00005071,79.2,20.8
E00005072,82.4,17.6
E00005073,84.2,15.8
E00005074,89.5,10.5
E00005075,83.1,16.9
E00005076,90.1,9.9
E00005077,86.1,13.9
E00005078,88.4,11.6
E00005079,85.4,14.6
E00005080,89.5,10.5
E00005081,90.4,9.6
E00005082,82.4,17.6
E00005083,83.9,16.1
E00005084,87.9,12.1
E00005085,80.7,19.3
E00005086,87.1,12.9
E00005087,87,13
E00005088,91.5,8.5
E00005089,82.7,17.3
E00005090,86.7,13.3
E00005091,82.3,17.7
E00005092,86.5,13.5
E00005093,79.1,20.9
E00005094,72.1,27.9
E00005095,81.5,18.5
E00005097,78.8,21.2
E00005098,81.5,18.5
E00005099,63.4,36.6
E00005100,87.7,12.3
E00005101,86.4,13.6
E00005103,89.7,10.3
E00005104,80.9,19.1
E00005105,82.4,17.6
E00005106,86.3,13.7
E00005107,84.8,15.2
E00005108,84.9,15.1
E00005109,79.9,20.1
E00005110,85.5,14.5
E00005111,88.2,11.8
E00005112,90.8,9.2
E00005113,90.3,9.7
E00005114,89.8,10.2
E00005115,69.6,30.4
E00005116,69.4,30.6
E00005117,63.9,36.1
E00005118,62.2,37.8
E00005119,71.8,28.2
E00005120,68.7,31.3
E00005121,72.7,27.3
E00005122,72.6,27.4
E00005123,77.1,22.9
E00005124,77.8,22.2
E00005125,75.4,24.6
E00005126,76.6,23.4
E00005127,73.3,26.7
E00005128,79.1,20.9
E00005129,71.7,28.3
E00005130,80.4,19.6
E00005131,70.8,29.2
E00005322,66.7,33.3
E00005323,75.8,24.2
E00005324,69.5,30.5
E00005325,79.3,20.7
E00005326,73.2,26.8
E00005327,73.2,26.8
E00005328,75.5,24.5
E00005329,81.4,18.6
E00005330,84.9,15.1
E00005331,79.8,20.2
E00005332,81.6,18.4
E00005333,61.8,38.2
E00005334,76.7,23.3
E00005335,78.3,21.7
E00005336,68.6,31.4
E00005339,81.8,18.2
E00005340,77.7,22.3
E00005341,70.9,29.1
E00005342,79.9,20.1
E00005343,85.7,14.3
E00005344,84.8,15.2
E00005345,69.8,30.2
E00005346,80.4,19.6
E00005347,70.1,29.9
E00005348,71.5,28.5
E00005349,79.2,20.8
E00005350,82,18
E00005351,82.2,17.8
E00005352,72.3,27.7
E00005353,81.9,18.1
E00005354,78.6,21.4
E00005355,79.4,20.6
E00005356,79.4,20.6
E00005357,81.3,18.7
E00005358,73.1,26.9
E00005359,80.4,19.6
E00005360,80.7,19.3
E00005361,77.1,22.9
E00005362,77,23
E00005363,84.3,15.7
E00005441,73.3,26.7
E00005442,72,28
E00005443,68.8,31.2
E00005451,67,33
E00005452,67.2,32.8
E00005455,70,30
E00005456,74,26
E00005457,65.4,34.6
E00005458,79,21
E00005459,74.1,25.9
E00005461,67.8,32.2
E00005462,74.6,25.4
E00005463,79.9,20.1
E00005465,69.6,30.4
E00005466,67.7,32.3
E00005467,73.9,26.1
E00005469,73.9,26.1
E00005470,78.4,21.6
E00005471,82.8,17.2
E00005472,80.5,19.5
E00005473,67.8,32.2
E00005474,73.5,26.5
E00005475,73.1,26.9
E00005476,77.3,22.7
E00005477,79.5,20.5
E00005478,75.7,24.3
E00005479,81.3,18.7
E00005489,72.5,27.5
E00005493,76.7,23.3
E00005494,73.6,26.4
E00005495,84.5,15.5
E00005498,85.4,14.6
E00005508,74.6,25.4
E00005511,68.3,31.7
E00005514,84.7,15.3
E00020563,74.4,25.6
E00020664,83.9,16.1
E00020667,86.3,13.7
E00020668,84.2,15.8
E00020669,82.7,17.3
E00020670,83.2,16.8
E00020671,82.4,17.6
E00155889,88.9,11.1
E00155890,88.6,11.4
E00155891,91.5,8.5
E00155892,88.4,11.6
E00155893,76.8,23.2
E00155894,88.2,11.8
E00155895,94.7,5.3
E00155896,87.6,12.4
E00155897,84.8,15.2
E00155898,90.8,9.2
E00155900,83.9,16.1
E00155901,87.8,12.2
E00155902,90.5,9.5
E00155904,92.4,7.6
E00155907,91.9,8.1
E00155909,93.4,6.6
E00157264,88.4,11.6
E00157265,89.1,10.9
E00157266,90.8,9.2
E00157267,89.9,10.1
E00157268,87.7,12.3
E00157270,88.4,11.6
E00157271,94.8,5.2
E00157272,89,11
E00157273,87.9,12.1
E00157274,86.1,13.9
E00157275,89.4,10.6
E00157334,88.1,11.9
E00157337,87.4,12.6
E00157341,89.2,10.8
E00157343,78.3,21.7
E00157344,88.5,11.5
E00157345,84.6,15.4
E00170396,88.9,11.1
E00170397,89.4,10.6
E00170398,78.5,21.5
E00170399,86.6,13.4
E00170400,88.6,11.4
E00170402,83.5,16.5
E00170418,87.2,12.8
E00170419,85.9,14.1
E00170420,89.8,10.2
E00170423,89.7,10.3
E00170424,89.9,10.1
E00174946,62.7,37.3
E00174955,68,32
E00174956,56.5,43.5
E00180962,57.5,42.5
E00180969,60.5,39.5
E00180974,72.7,27.3
E00180986,54.1,45.9
E00180997,85.3,14.7
E00181009,64,36
E00181010,71.6,28.4
E00181015,83.4,16.6
E00181026,69,31
E00181029,66,34
E00181031,67.2,32.8
E00181039,79.1,20.9
