areacd,sex-001,sex-002
E00005055,52.1,47.9
E00005056,51.5,48.5
E00005057,48.1,51.9
E00005058,52.2,47.8
E00005059,52.6,47.4
E00005060,57.1,42.9
E00005061,55.1,44.9
E00005062,57,43
E00005063,49.1,50.9
E00005064,50,50
E00005065,54.3,45.7
E00005066,54.8,45.2
E00005067,53.2,46.8
E00005068,50,50
E00005069,55.3,44.7
E00005070,51.9,48.1
E00005071,53.4,46.6
E00005072,52.7,47.3
E00005073,48.7,51.3
E00005074,49.2,50.8
E00005075,52.4,47.6
E00005076,53.9,46.1
E00005077,52.2,47.8
E00005078,48.1,51.9
E00005079,51.2,48.8
E00005080,48.4,51.6
E00005081,52.9,47.1
E00005082,55.6,44.4
E00005083,50.9,49.1
E00005084,49.3,50.7
E00005085,56.1,43.9
E00005086,52.2,47.8
E00005087,51.1,48.9
E00005088,58.2,41.8
E00005089,53.1,46.9
E00005090,50.9,49.1
E00005091,49.5,50.5
E00005092,52.7,47.3
E00005093,50,50
E00005094,48.5,51.5
E00005095,47.1,52.9
E00005097,50.7,49.3
E00005098,50.4,49.6
E00005099,48,52
E00005100,47.5,52.5
E00005101,51.9,48.1
E00005103,49.7,50.3
E00005104,52.6,47.4
E00005105,54.5,45.5
E00005106,48.9,51.1
E00005107,49,51
E00005108,53.5,46.5
E00005109,47.5,52.5
E00005110,54.2,45.8
E00005111,52.3,47.7
E00005112,50.2,49.8
E00005113,48.4,51.6
E00005114,48.5,51.5
E00005115,48.7,51.3
E00005116,51.8,48.2
E00005117,51.1,48.9
E00005118,53,47
E00005119,50.1,49.9
E00005120,54.5,45.5
E00005121,48.4,51.6
E00005122,54.1,45.9
E00005123,50.5,49.5
E00005124,51.8,48.2
E00005125,54.3,45.7
E00005126,51.4,48.6
E00005127,50,50
E00005128,48.8,51.2
E00005129,49.3,50.7
E00005130,53.8,46.2
E00005131,54.5,45.5
E00005322,48.8,51.2
E00005323,49.6,50.4
E00005324,49.5,50.5
E00005325,51.6,48.4
E00005326,55.1,44.9
E00005327,49.4,50.6
E00005328,53.1,46.9
E00005329,54.2,45.8
E00005330,48.5,51.5
E00005331,48.5,51.5
E00005332,46.5,53.5
E00005333,62.7,37.3
E00005334,51.7,48.3
E00005335,58.4,41.6
E00005336,50.4,49.6
E00005339,49.7,50.3
E00005340,53.6,46.4
E00005341,53,47
E00005342,53,47
E00005343,51,49
E00005344,51.4,48.6
E00005345,55.3,44.7
E00005346,49.5,50.5
E00005347,51.1,48.9
E00005348,48.4,51.6
E00005349,43.9,56.1
E00005350,45.7,54.3
E00005351,50.5,49.5
E00005352,50.3,49.7
E00005353,55.2,44.8
E00005354,52.9,47.1
E00005355,52.1,47.9
E00005356,49.2,50.8
E00005357,53.7,46.3
E00005358,48.5,51.5
E00005359,54.5,45.5
E00005360,50.2,49.8
E00005361,50.3,49.7
E00005362,50.6,49.4
E00005363,51.4,48.6
E00005441,49.7,50.3
E00005442,50.6,49.4
E00005443,50.7,49.3
E00005451,48.4,51.6
E00005452,49.1,50.9
E00005455,52.2,47.8
E00005456,54.3,45.7
E00005457,52.1,47.9
E00005458,48.9,51.1
E00005459,49.6,50.4
E00005461,51.3,48.7
E00005462,51.4,48.6
E00005463,49.7,50.3
E00005465,52.5,47.5
E00005466,55,45
E00005467,51.9,48.1
E00005469,48.1,51.9
E00005470,47.8,52.2
E00005471,48.9,51.1
E00005472,49.6,50.4
E00005473,52,48
E00005474,52.1,47.9
E00005475,56,44
E00005476,51.6,48.4
E00005477,46.6,53.4
E00005478,57.7,42.3
E00005479,53.5,46.5
E00005489,55.6,44.4
E00005493,50,50
E00005494,53.2,46.8
E00005495,53.9,46.1
E00005498,50.9,49.1
E00005508,49.9,50.1
E00005511,52.3,47.7
E00005514,49.4,50.6
E00020563,49.8,50.2
E00020664,47.9,52.1
E00020667,47.4,52.6
E00020668,48.6,51.4
E00020669,50.4,49.6
E00020670,51.5,48.5
E00020671,56.6,43.4
E00155889,50.7,49.3
E00155890,51.9,48.1
E00155891,50.1,49.9
E00155892,54.5,45.5
E00155893,48.8,51.2
E00155894,54.2,45.8
E00155895,51.7,48.3
E00155896,50.5,49.5
E00155897,50.6,49.4
E00155898,51.2,48.8
E00155900,48.4,51.6
E00155901,49.4,50.6
E00155902,53.1,46.9
E00155904,50.8,49.2
E00155907,52.3,47.7
E00155909,49,51
E00157264,56.7,43.3
E00157265,50.2,49.8
E00157266,56.8,43.2
E00157267,48.4,51.6
E00157268,53.1,46.9
E00157270,51.9,48.1
E00157271,52.5,47.5
E00157272,46.9,53.1
E00157273,53.5,46.5
E00157274,48.5,51.5
E00157275,52.5,47.5
E00157334,55.5,44.5
E00157337,53.4,46.6
E00157341,51.3,48.7
E00157343,48.9,51.1
E00157344,53.4,46.6
E00157345,48.3,51.7
E00170396,49.8,50.2
E00170397,51.4,48.6
E00170398,53.8,46.2
E00170399,50.9,49.1
E00170400,53.1,46.9
E00170402,50.7,49.3
E00170418,48.8,51.2
E00170419,54.9,45.1
E00170420,50.4,49.6
E00170423,54.3,45.7
E00170424,47.9,52.1
E00174946,60,40
E00174955,51.7,48.3
E00174956,48.7,51.3
E00180962,53.2,46.8
E00180969,55.8,44.2
E00180974,54.3,45.7
E00180986,51.1,48.9
E00180997,51.7,48.3
E00181009,52.1,47.9
E00181010,49.3,50.7
E00181015,50.9,49.1
E00181026,56.1,43.9
E00181029,50.4,49.6
E00181031,52.6,47.4
E00181039,51.8,48.2
