areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00005055,61.5,38.5,0
E00005056,97.6,2.4,0
E00005057,95.3,4.7,0
E00005058,76.1,23.9,0
E00005059,100,0,0
E00005060,72.9,27.1,0
E00005061,89.1,10.9,0
E00005062,2.5,97.5,0
E00005063,97.5,2.5,0
E00005064,85.9,14.1,0
E00005065,100,0,0
E00005066,91.8,7.4,0.8
E00005067,97.2,2.8,0
E00005068,93.7,6.3,0
E00005069,99.1,0.9,0
E00005070,80.7,19.3,0
E00005071,65.5,34.5,0
E00005072,100,0,0
E00005073,99.1,0,0.9
E00005074,98.3,1.7,0
E00005075,100,0,0
E00005076,98.1,1.9,0
E00005077,96.4,3.6,0
E00005078,85.1,14.9,0
E00005079,84.1,15.9,0
E00005080,97.7,2.3,0
E00005081,97.1,2.9,0
E00005082,73.5,26.5,0
E00005083,100,0,0
E00005084,100,0,0
E00005085,73.9,26.1,0
E00005086,99.2,0.8,0
E00005087,95.3,4.7,0
E00005088,86.1,13.9,0
E00005089,91.5,8.5,0
E00005090,98.3,1.7,0
E00005091,98.6,1.4,0
E00005092,99.2,0.8,0
E00005093,77,23,0
E00005094,99.4,0.6,0
E00005095,92,8,0
E00005097,88.3,11.7,0
E00005098,99.2,0.8,0
E00005099,23.8,76.2,0
E00005100,96,4,0
E00005101,96.1,3.9,0
E00005103,100,0,0
E00005104,97.1,2.9,0
E00005105,96.8,3.2,0
E00005106,85.7,14.3,0
E00005107,100,0,0
E00005108,76.2,23.8,0
E00005109,76.1,23.9,0
E00005110,91.4,8.6,0
E00005111,98.4,1.6,0
E00005112,99.1,0.9,0
E00005113,100,0,0
E00005114,90.7,9.3,0
E00005115,61.2,38.8,0
E00005116,84.5,15.5,0
E00005117,41.4,58.6,0
E00005118,34.6,65.4,0
E00005119,88.2,11.8,0
E00005120,98.4,1.6,0
E00005121,99.2,0.8,0
E00005122,91.8,8.2,0
E00005123,91.9,8.1,0
E00005124,100,0,0
E00005125,75.7,24.3,0
E00005126,94.9,5.1,0
E00005127,55.3,44.7,0
E00005128,100,0,0
E00005129,75.9,24.1,0
E00005130,29.5,70.5,0
E00005131,38.6,61.4,0
E00005322,54.9,44.2,0.9
E00005323,99.2,0.8,0
E00005324,64,36,0
E00005325,82.5,17.5,0
E00005326,60.4,39.6,0
E00005327,97.4,2.6,0
E00005328,50,49.3,0.7
E00005329,58.1,41.9,0
E00005330,93.3,6.7,0
E00005331,97.7,2.3,0
E00005332,91.5,8.5,0
E00005333,6.1,93.9,0
E00005334,87,13,0
E00005335,39,61,0
E00005336,69.9,30.1,0
E00005339,99.3,0.7,0
E00005340,81.3,18.7,0
E00005341,69.2,30.8,0
E00005342,37.6,62.4,0
E00005343,94.7,5.3,0
E00005344,92.2,7.8,0
E00005345,47.9,52.1,0
E00005346,83.7,16.3,0
E00005347,48.3,51.7,0
E00005348,74.5,25.5,0
E00005349,93.5,6.5,0
E00005350,99.1,0.9,0
