areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00082123,97,0.4,2.5
E00082124,96.2,0,3.8
E00082125,94.5,0.7,4.8
E00082126,94,2.1,3.9
E00082127,94.5,2.2,3.3
E00082130,93.6,2.8,3.6
E00082188,98.3,0.3,1.4
E00082189,93.2,2.7,4.1
E00082190,92.2,2.9,4.9
E00082191,97.2,0.6,2.2
E00082192,92,1.4,6.6
E00082281,94.9,0.9,4.2
E00082282,92,6,2
E00082283,96,0.7,3.3
E00082284,91.3,2.9,5.8
E00082285,92.5,2.9,4.6
E00082286,94.8,1,4.2
E00082287,93,1.9,5.1
E00082288,90.2,2.8,7
E00082289,91.5,2.1,6.4
E00082290,89.3,4.1,6.6
E00082291,91.6,1.1,7.3
E00082292,92.9,4.6,2.6
E00082293,95.1,0.3,4.6
E00082294,97.4,0.9,1.8
E00082295,91.7,1.7,6.6
E00082296,95,1.5,3.5
E00082297,89.5,5.2,5.4
E00082298,90.8,2.9,6.3
E00082299,87.6,2.6,9.8
E00082302,89.9,4.2,5.9
E00082303,94.5,0.8,4.8
E00082306,85.5,3.1,11.4
E00082307,90.6,1.6,7.7
E00082308,90.4,1.6,8
E00082309,92.4,1.8,5.8
E00082310,83.8,4,12.2
E00082311,92.4,1.7,5.8
E00082312,94.6,1.3,4
E00082313,93.8,0.3,5.9
E00082314,91,0.3,8.6
E00082336,94.4,2.2,3.4
E00082371,77.4,3.7,18.9
E00082372,90.9,3.3,5.8
E00082373,88,2.6,9.3
E00082374,96.6,0.7,2.7
E00082376,95.6,1.2,3.2
E00082378,93.9,1.4,4.7
E00082379,96,1.8,2.2
E00082380,94.4,1.2,4.4
E00082381,96,0.7,3.2
E00082382,94.9,2.7,2.3
E00082383,92.3,2.8,4.9
E00082384,95.7,1.4,2.9
E00082392,93.1,1.2,5.6
E00082401,92.9,2.6,4.5
E00082402,72.1,5.3,22.6
E00082403,86.8,2.5,10.6
E00082404,72.7,2.8,24.5
E00082435,86.6,3.5,9.9
E00082436,95.5,1.2,3.3
E00082438,87.8,3.3,8.9
E00082439,92.3,5,2.8
E00082440,93.8,3,3.3
E00082441,86.8,2.3,10.9
E00082442,89.8,2.4,7.8
E00082444,93.1,2.8,4.1
E00082445,92.6,2,5.4
E00082446,96.2,1.9,1.9
E00082447,90.4,2.6,7
E00082448,88.1,2.8,9
E00082449,86.9,5.3,7.9
E00082450,88.4,6,5.6
E00082451,88.4,4.7,6.9
E00082452,91.6,2.8,5.6
E00082479,93.1,1.3,5.6
E00082482,94,1.1,4.9
E00082485,93.1,1.6,5.3
E00082496,92.5,4.9,2.6
E00082497,93.8,0.4,5.7
E00082498,95.5,1.3,3.2
E00082499,93.3,0.8,6
E00082500,91.2,3.1,5.6
E00082501,92.5,1.6,5.9
E00082502,94.6,1.6,3.9
E00082519,94.1,0.6,5.2
E00082520,95.8,2.2,1.9
E00082524,92.4,1.5,6.1
E00082527,93,1.8,5.3
E00082529,93.6,2.5,3.9
E00082530,97.1,1.1,1.8
E00082564,83.8,2.6,13.6
E00082565,81.7,3.6,14.7
E00082573,86.3,1.3,12.4
E00082577,89.2,1.7,9.1
E00082578,75,0.4,24.6
E00082579,82.4,3.6,14
E00082580,84.4,4.5,11.1
E00114244,90.6,3.9,5.5
E00114253,92.9,0.8,6.2
E00114254,94.7,2.4,2.9
E00114255,87.5,3.2,9.3
E00114256,88.2,2.3,9.5
E00114258,93.6,1.9,4.5
E00114259,96.4,1.9,1.6
E00114266,97.7,0.3,2
E00114267,95,1.6,3.4
E00114268,91.9,1.6,6.5
E00114269,93.5,1.5,4.9
E00114270,93,3.1,3.8
E00114271,99.1,0.3,0.6
E00114272,96.2,0.7,3.1
E00114273,93.8,2.4,3.8
E00114274,91.2,1.2,7.7
E00114275,89.6,1.4,9
E00114276,87.7,0.9,11.4
E00114277,90.4,1.8,7.8
E00114278,87.8,0.9,11.3
E00114279,92.7,1.9,5.4
E00114280,89.8,2.1,8.1
E00114281,90.4,4.6,4.9
